point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[123.92674255371094, 228.70547485351562]","[155.94287109375, 212.43826293945312]","[156.24404907226562, 181.52703857421875]","[134.1918182373047, 159.23683166503906]","[106.09878540039062, 140.6464385986328]","[158.36141967773438, 126.73904418945312]","[157.24835205078125, 89.70124053955078]","[155.0797119140625, 60.25028610229492]","[149.814697265625, 34.33488845825195]","[131.48582458496094, 129.22900390625]","[137.38026428222656, 86.7844467163086]","[141.0648956298828, 61.42673110961914]","[144.0501251220703, 43.218788146972656]","[106.76751708984375, 138.35658264160156]","[102.70213317871094, 115.94802856445312]","[111.466552734375, 143.8249969482422]","[115.61398315429688, 163.34747314453125]","[82.067626953125, 150.01113891601562]","[78.6082534790039, 134.88490295410156]","[91.31356048583984, 154.35377502441406]","[101.17509460449219, 168.83755493164062]"
"[119.03540802001953, 231.78697204589844]","[153.76637268066406, 213.8802032470703]","[154.43470764160156, 184.6212615966797]","[136.2572021484375, 160.2181396484375]","[112.35845184326172, 136.62474060058594]","[156.54156494140625, 134.98587036132812]","[162.85321044921875, 96.61890411376953]","[164.13189697265625, 69.00373077392578]","[159.6348419189453, 48.226890563964844]","[132.15719604492188, 136.7997283935547]","[139.34051513671875, 95.59278869628906]","[143.7513885498047, 77.48346710205078]","[144.65113830566406, 67.96392059326172]","[108.64871215820312, 143.49134826660156]","[107.54493713378906, 119.11956024169922]","[114.77574157714844, 146.47213745117188]","[115.27225494384766, 168.72097778320312]","[85.99578094482422, 152.48904418945312]","[86.49493408203125, 132.8111572265625]","[96.94164276123047, 154.0425567626953]","[101.42488098144531, 173.26339721679688]"
"[113.79888916015625, 229.82127380371094]","[148.72889709472656, 210.9283905029297]","[151.82989501953125, 178.12876892089844]","[138.711181640625, 154.8744354248047]","[118.34548950195312, 136.2181854248047]","[154.4452362060547, 135.5373992919922]","[164.76954650878906, 95.94573211669922]","[166.9732666015625, 67.7332763671875]","[164.7334747314453, 47.519962310791016]","[131.13600158691406, 137.10169982910156]","[136.59996032714844, 102.95691680908203]","[138.6803741455078, 104.609130859375]","[138.81028747558594, 111.26399993896484]","[109.46863555908203, 143.4971160888672]","[109.74235534667969, 118.38520050048828]","[114.95216369628906, 143.9392547607422]","[116.59146881103516, 165.87484741210938]","[88.4845962524414, 150.0554656982422]","[86.33480072021484, 129.05026245117188]","[94.23881530761719, 146.4027862548828]","[98.09892272949219, 165.2947235107422]"
"[122.14100646972656, 236.8251495361328]","[154.3267364501953, 213.4517059326172]","[151.47520446777344, 180.502197265625]","[134.48521423339844, 154.47816467285156]","[116.22541046142578, 134.23995971679688]","[150.5460205078125, 139.60694885253906]","[152.34695434570312, 102.51705932617188]","[151.00662231445312, 76.60020446777344]","[146.27001953125, 57.477962493896484]","[127.4887466430664, 143.3544921875]","[130.58900451660156, 104.98155212402344]","[132.77540588378906, 84.80731964111328]","[133.9228057861328, 72.16376495361328]","[105.3259048461914, 151.861328125]","[101.60531616210938, 126.0475082397461]","[110.42088317871094, 148.2736053466797]","[114.34028625488281, 166.92494201660156]","[83.51393127441406, 161.3738250732422]","[82.51515197753906, 143.47776794433594]","[92.49890899658203, 157.50949096679688]","[98.2475357055664, 171.64511108398438]"
"[119.84727478027344, 229.48397827148438]","[149.20823669433594, 210.69638061523438]","[149.3968963623047, 177.4305877685547]","[134.83642578125, 151.9654083251953]","[110.97339630126953, 133.14370727539062]","[158.71682739257812, 131.2971649169922]","[161.83099365234375, 96.0943603515625]","[158.95986938476562, 68.0503158569336]","[152.49205017089844, 43.55836868286133]","[133.46995544433594, 131.40745544433594]","[141.53628540039062, 91.68951416015625]","[145.50555419921875, 69.43228149414062]","[147.4014892578125, 55.745540618896484]","[110.7088851928711, 137.3965301513672]","[104.96685791015625, 111.14867401123047]","[111.51612091064453, 134.69381713867188]","[114.50662231445312, 155.2383575439453]","[89.03289794921875, 145.84500122070312]","[84.00942993164062, 124.70475006103516]","[93.94696044921875, 142.9480438232422]","[100.57984161376953, 161.05307006835938]"
"[124.17874908447266, 229.7150115966797]","[158.97833251953125, 211.2557830810547]","[156.46812438964844, 178.11065673828125]","[139.91268920898438, 151.23818969726562]","[116.55351257324219, 131.77345275878906]","[161.2710723876953, 130.09388732910156]","[165.78948974609375, 91.298095703125]","[165.63967895507812, 65.6938247680664]","[160.6674041748047, 44.255531311035156]","[136.8612060546875, 133.9915313720703]","[145.3888702392578, 94.7119140625]","[149.79762268066406, 78.55809783935547]","[149.7307891845703, 66.89948272705078]","[114.13410949707031, 141.2574462890625]","[112.99421691894531, 116.62836456298828]","[118.31465148925781, 141.2115478515625]","[118.56449890136719, 158.99290466308594]","[92.16818237304688, 148.7491912841797]","[89.8763198852539, 129.0647735595703]","[99.38496398925781, 146.89407348632812]","[103.04622650146484, 162.2775115966797]"
"[123.32608795166016, 235.5608673095703]","[151.91041564941406, 214.7832794189453]","[151.72755432128906, 188.37120056152344]","[134.74966430664062, 169.80520629882812]","[112.66552734375, 155.2218475341797]","[153.2800750732422, 138.54551696777344]","[155.29690551757812, 104.98876190185547]","[154.39842224121094, 81.73968505859375]","[151.68289184570312, 61.96834945678711]","[132.04527282714844, 141.19601440429688]","[135.13999938964844, 105.56574249267578]","[138.12271118164062, 90.08687591552734]","[142.8436737060547, 76.38639831542969]","[111.66946411132812, 149.77171325683594]","[108.44947052001953, 129.43096923828125]","[114.59484100341797, 152.99417114257812]","[117.51809692382812, 169.82395935058594]","[91.52912902832031, 160.3668212890625]","[90.65228271484375, 146.31658935546875]","[97.8585205078125, 162.17747497558594]","[102.21634674072266, 175.9723663330078]"
"[122.89710235595703, 234.11618041992188]","[155.0606231689453, 210.6305694580078]","[154.38963317871094, 180.61593627929688]","[131.59364318847656, 158.69204711914062]","[103.75930786132812, 146.1698455810547]","[151.23818969726562, 136.10450744628906]","[149.3993377685547, 98.81334686279297]","[144.79978942871094, 71.61740112304688]","[138.06065368652344, 53.107948303222656]","[125.8004150390625, 139.39955139160156]","[131.19198608398438, 98.43045806884766]","[133.19700622558594, 75.59175109863281]","[134.69395446777344, 58.60551071166992]","[103.4581298828125, 149.57545471191406]","[101.50602722167969, 126.33751678466797]","[110.74858856201172, 151.4183807373047]","[115.16575622558594, 168.36734008789062]","[81.38117980957031, 161.05520629882812]","[82.29173278808594, 147.2552490234375]","[93.450927734375, 163.37049865722656]","[100.38717651367188, 175.01361083984375]"
"[120.43018341064453, 228.66847229003906]","[151.04598999023438, 209.1365509033203]","[152.78294372558594, 180.894775390625]","[138.16778564453125, 159.23489379882812]","[116.59559631347656, 141.30242919921875]","[154.06634521484375, 133.3236541748047]","[157.48374938964844, 97.82658386230469]","[158.48609924316406, 72.24344635009766]","[156.04782104492188, 51.381568908691406]","[131.24981689453125, 134.2103729248047]","[138.0532684326172, 95.16648864746094]","[145.04315185546875, 74.75872039794922]","[150.20840454101562, 60.04804611206055]","[109.7961196899414, 140.17588806152344]","[107.74603271484375, 116.79215240478516]","[114.51799011230469, 141.44798278808594]","[116.22774505615234, 161.7903594970703]","[88.43097686767578, 148.15899658203125]","[86.65028381347656, 130.3699951171875]","[96.06177520751953, 147.89865112304688]","[102.0224838256836, 164.5836181640625]"
"[124.32180786132812, 233.25582885742188]","[158.0186309814453, 215.84413146972656]","[161.09666442871094, 187.03892517089844]","[138.6925048828125, 165.38214111328125]","[111.72596740722656, 151.622314453125]","[151.27394104003906, 137.37026977539062]","[147.61956787109375, 100.44140625]","[145.3491668701172, 73.4759750366211]","[141.2718963623047, 51.337806701660156]","[126.09025573730469, 139.40484619140625]","[127.7751235961914, 98.67735290527344]","[130.26856994628906, 73.61627960205078]","[133.39480590820312, 55.57157516479492]","[104.38949584960938, 149.3710479736328]","[99.62266540527344, 126.24250030517578]","[110.26036834716797, 150.13710021972656]","[117.11764526367188, 168.53140258789062]","[84.5722427368164, 161.88592529296875]","[81.97493743896484, 147.57351684570312]","[94.60118103027344, 163.0585174560547]","[104.65192413330078, 177.12852478027344]"
"[128.96963500976562, 234.8207550048828]","[163.2164306640625, 211.80056762695312]","[163.8928680419922, 186.79173278808594]","[145.17718505859375, 165.7352294921875]","[119.23833465576172, 147.31309509277344]","[161.50067138671875, 141.31936645507812]","[162.41897583007812, 103.67451477050781]","[163.9377899169922, 77.18607330322266]","[163.08761596679688, 54.19598388671875]","[137.7920379638672, 142.84689331054688]","[140.93772888183594, 101.42430877685547]","[145.68453979492188, 77.63428497314453]","[150.00869750976562, 63.205989837646484]","[115.11227416992188, 151.6347198486328]","[107.43197631835938, 125.21403503417969]","[113.4279556274414, 147.78245544433594]","[115.6024169921875, 169.29824829101562]","[94.16209411621094, 163.5717315673828]","[88.13136291503906, 142.5310516357422]","[96.93887329101562, 156.48680114746094]","[103.095458984375, 173.80625915527344]"
"[122.57485961914062, 229.6150665283203]","[161.37579345703125, 205.2706298828125]","[158.77078247070312, 174.52587890625]","[136.40272521972656, 150.5111846923828]","[114.75068664550781, 128.11459350585938]","[151.3742218017578, 130.97955322265625]","[149.5506134033203, 92.90728759765625]","[147.0550994873047, 65.35226440429688]","[140.1981658935547, 40.65290451049805]","[126.36380004882812, 134.82855224609375]","[132.8672332763672, 91.97036743164062]","[138.99151611328125, 66.20088195800781]","[141.80523681640625, 46.574527740478516]","[102.80540466308594, 145.11990356445312]","[101.68685913085938, 119.57462310791016]","[114.9668960571289, 145.61595153808594]","[119.49464416503906, 164.0101776123047]","[80.52464294433594, 157.1045379638672]","[81.03892517089844, 141.70506286621094]","[93.30342864990234, 158.96383666992188]","[100.74168395996094, 172.74000549316406]"
"[120.15992736816406, 229.4385528564453]","[158.2797393798828, 210.48423767089844]","[158.79969787597656, 182.2711944580078]","[139.8252410888672, 159.98501586914062]","[117.25363159179688, 138.8521270751953]","[156.12448120117188, 133.13003540039062]","[157.005126953125, 96.84403228759766]","[155.18276977539062, 70.35578155517578]","[149.1551055908203, 44.47126007080078]","[131.08277893066406, 133.15989685058594]","[138.83804321289062, 90.01600646972656]","[146.7043914794922, 66.89603424072266]","[151.7504425048828, 47.493675231933594]","[107.57281494140625, 140.53990173339844]","[103.84758758544922, 114.72381591796875]","[113.76457977294922, 141.0391387939453]","[117.56599426269531, 158.93124389648438]","[84.57726287841797, 151.5347442626953]","[82.6511459350586, 133.35890197753906]","[94.22225952148438, 151.33596801757812]","[101.38593292236328, 167.21104431152344]"
"[124.74163818359375, 229.8027801513672]","[159.15745544433594, 208.42152404785156]","[163.6842803955078, 184.9349365234375]","[146.63427734375, 164.38226318359375]","[123.3648681640625, 146.1266326904297]","[157.66932678222656, 135.43487548828125]","[157.06314086914062, 96.87726593017578]","[156.5504608154297, 69.38777923583984]","[153.0207977294922, 45.362300872802734]","[134.216064453125, 137.16009521484375]","[141.60433959960938, 93.25419616699219]","[145.71697998046875, 68.13533782958984]","[148.2278289794922, 51.27363967895508]","[110.73564910888672, 145.15895080566406]","[104.05365753173828, 118.4651870727539]","[111.42636108398438, 142.66856384277344]","[115.79200744628906, 161.94873046875]","[88.10049438476562, 156.6234893798828]","[82.32953643798828, 139.1406707763672]","[92.82853698730469, 154.1170196533203]","[101.11758422851562, 168.52024841308594]"
"[122.60550689697266, 234.15017700195312]","[152.45713806152344, 212.61871337890625]","[154.9927215576172, 185.45013427734375]","[137.4507293701172, 164.9161834716797]","[115.83045959472656, 146.54287719726562]","[147.07150268554688, 140.11175537109375]","[143.9262237548828, 103.8795394897461]","[139.6119842529297, 76.73809814453125]","[133.33033752441406, 55.426517486572266]","[123.22882080078125, 142.49465942382812]","[127.68244934082031, 100.19393920898438]","[131.5209503173828, 77.32122802734375]","[136.21998596191406, 60.511566162109375]","[101.73028564453125, 151.91119384765625]","[97.38404846191406, 124.23625183105469]","[107.22266387939453, 147.1873016357422]","[113.21470642089844, 166.0873565673828]","[82.38813781738281, 164.40673828125]","[80.34603881835938, 145.71559143066406]","[91.23829650878906, 159.44638061523438]","[100.16893768310547, 172.78469848632812]"
"[123.90318298339844, 231.5148468017578]","[158.4027557373047, 213.9529266357422]","[163.77206420898438, 190.6759796142578]","[146.09024047851562, 170.76480102539062]","[122.15061950683594, 152.9702911376953]","[153.6954345703125, 139.1580047607422]","[150.91622924804688, 103.9422836303711]","[148.14366149902344, 77.62841033935547]","[143.27633666992188, 55.264801025390625]","[128.86956787109375, 141.5995635986328]","[133.76522827148438, 99.66557312011719]","[137.5564422607422, 76.79905700683594]","[141.43869018554688, 57.872650146484375]","[106.84020233154297, 150.99774169921875]","[103.40658569335938, 126.19857025146484]","[114.24115753173828, 151.68035888671875]","[120.06279754638672, 169.16873168945312]","[85.91098022460938, 163.48263549804688]","[84.87712097167969, 149.3875274658203]","[94.97817993164062, 163.69166564941406]","[102.38411712646484, 175.88406372070312]"
"[122.14219665527344, 234.81382751464844]","[154.99102783203125, 216.54905700683594]","[159.91847229003906, 192.71273803710938]","[143.0139923095703, 171.23207092285156]","[121.28570556640625, 152.0934295654297]","[153.2091064453125, 141.78041076660156]","[151.34353637695312, 105.5056381225586]","[148.2889404296875, 79.3056640625]","[143.0807647705078, 58.461891174316406]","[127.78661346435547, 143.4289093017578]","[131.05079650878906, 101.39766693115234]","[134.81813049316406, 78.38501739501953]","[139.7987060546875, 61.597049713134766]","[105.6312255859375, 152.6744842529297]","[101.94859313964844, 125.17398834228516]","[113.21639251708984, 148.328857421875]","[120.38589477539062, 167.86474609375]","[84.73631286621094, 165.2949676513672]","[82.60062408447266, 147.48336791992188]","[92.8810043334961, 160.1535186767578]","[101.94029998779297, 174.5953369140625]"
"[125.46329498291016, 233.6409149169922]","[158.2030792236328, 215.2064208984375]","[162.76220703125, 191.04736328125]","[143.2623291015625, 170.97544860839844]","[118.89148712158203, 156.30734252929688]","[151.49920654296875, 141.6578369140625]","[148.38058471679688, 104.4468994140625]","[144.9257049560547, 78.04157257080078]","[139.68533325195312, 56.843467712402344]","[126.6454086303711, 144.1002655029297]","[129.1920623779297, 102.52945709228516]","[132.0926513671875, 78.59012603759766]","[134.6739501953125, 62.78221893310547]","[105.06180572509766, 153.37408447265625]","[99.4699478149414, 127.11422729492188]","[111.71182250976562, 149.77328491210938]","[118.7455825805664, 169.4539794921875]","[84.59770965576172, 166.08602905273438]","[81.19828796386719, 149.63084411621094]","[92.5458984375, 163.15760803222656]","[101.64104461669922, 177.44825744628906]"
"[124.15349578857422, 233.8363494873047]","[157.22543334960938, 216.21388244628906]","[165.56585693359375, 193.03182983398438]","[150.18983459472656, 173.5853271484375]","[126.84423828125, 157.85951232910156]","[153.65606689453125, 142.89537048339844]","[152.13198852539062, 105.10836029052734]","[150.3274688720703, 78.38941192626953]","[145.58499145507812, 56.65419006347656]","[129.53662109375, 143.59991455078125]","[134.6734161376953, 100.4162368774414]","[139.51487731933594, 75.67298889160156]","[143.38482666015625, 57.67388153076172]","[107.56867980957031, 152.42095947265625]","[105.01319122314453, 125.74751281738281]","[117.82024383544922, 150.7255096435547]","[125.17743682861328, 170.36749267578125]","[86.36884307861328, 164.38375854492188]","[85.89562225341797, 148.08941650390625]","[97.18778991699219, 163.83470153808594]","[106.5755615234375, 179.24981689453125]"
"[126.0893783569336, 235.03543090820312]","[159.073486328125, 220.2407989501953]","[166.98208618164062, 197.16064453125]","[151.338134765625, 177.8479461669922]","[125.8044662475586, 162.16139221191406]","[154.4982452392578, 143.04905700683594]","[152.33419799804688, 105.69403839111328]","[149.63436889648438, 80.7479248046875]","[145.3463897705078, 60.46117401123047]","[130.92677307128906, 144.0172882080078]","[135.30502319335938, 104.09416198730469]","[139.96658325195312, 83.44276428222656]","[144.61923217773438, 68.36724853515625]","[109.83893585205078, 152.71690368652344]","[106.7093276977539, 132.18429565429688]","[118.85492706298828, 156.42184448242188]","[125.97904205322266, 173.4575653076172]","[89.66766357421875, 165.85675048828125]","[89.91435241699219, 152.4718780517578]","[100.15919494628906, 167.92117309570312]","[107.55721282958984, 181.26087951660156]"
"[120.87980651855469, 234.37477111816406]","[154.5909881591797, 216.3393096923828]","[161.71470642089844, 193.39535522460938]","[145.02938842773438, 173.67794799804688]","[121.56640625, 156.8757781982422]","[151.2714080810547, 141.60699462890625]","[151.0780792236328, 105.85612487792969]","[148.4956817626953, 78.31275939941406]","[143.6295623779297, 57.29328536987305]","[126.65052795410156, 143.08660888671875]","[130.72012329101562, 100.86627197265625]","[133.55813598632812, 76.89366149902344]","[138.4303741455078, 61.64055633544922]","[104.75056457519531, 151.796142578125]","[98.92400360107422, 123.66585540771484]","[109.91653442382812, 146.1835174560547]","[117.75981140136719, 167.07049560546875]","[83.80553436279297, 163.9706573486328]","[80.9980239868164, 148.33920288085938]","[92.28734588623047, 161.2178497314453]","[101.78722381591797, 175.83404541015625]"
"[120.03401947021484, 233.4890594482422]","[154.90069580078125, 215.11434936523438]","[162.89837646484375, 190.52613830566406]","[144.4237518310547, 170.25645446777344]","[120.49726867675781, 155.21336364746094]","[148.18496704101562, 139.2354736328125]","[148.11277770996094, 102.87523651123047]","[145.9558563232422, 75.77397918701172]","[140.58314514160156, 54.64170837402344]","[122.88481140136719, 140.36212158203125]","[127.88034057617188, 98.66564178466797]","[131.49246215820312, 75.53692626953125]","[135.16612243652344, 62.28231430053711]","[100.82282257080078, 149.76992797851562]","[96.37763977050781, 123.35102844238281]","[108.62745666503906, 146.16696166992188]","[116.0733413696289, 166.86846923828125]","[80.31810760498047, 163.26976013183594]","[79.99589538574219, 149.16294860839844]","[92.9249038696289, 163.57505798339844]","[102.50426483154297, 178.59144592285156]"
"[121.35884094238281, 232.10809326171875]","[158.07662963867188, 214.3748016357422]","[163.7148895263672, 190.7060546875]","[144.89401245117188, 170.75296020507812]","[120.19232940673828, 153.1035614013672]","[149.39523315429688, 138.8865203857422]","[148.34048461914062, 100.58108520507812]","[144.94973754882812, 72.8687744140625]","[138.94569396972656, 52.10930252075195]","[123.99282836914062, 140.83021545410156]","[128.94317626953125, 98.09500885009766]","[132.61614990234375, 73.7574462890625]","[136.90185546875, 59.45653533935547]","[101.75636291503906, 150.34561157226562]","[97.09773254394531, 123.95115661621094]","[108.59425354003906, 144.91810607910156]","[115.8197250366211, 164.64877319335938]","[80.9757080078125, 163.291259765625]","[79.2690658569336, 148.56004333496094]","[91.3929443359375, 161.2282257080078]","[101.08761596679688, 175.70431518554688]"
"[119.58944702148438, 234.62989807128906]","[152.88677978515625, 215.41488647460938]","[159.69564819335938, 192.99998474121094]","[144.1013641357422, 171.94874572753906]","[121.97871398925781, 153.37046813964844]","[148.69017028808594, 142.79588317871094]","[147.35348510742188, 105.19389343261719]","[143.63067626953125, 78.41983795166016]","[137.35194396972656, 58.079368591308594]","[124.59148406982422, 142.60301208496094]","[128.08444213867188, 100.74697875976562]","[131.03125, 76.07965850830078]","[135.17929077148438, 59.934635162353516]","[102.83110809326172, 151.0771026611328]","[96.79595947265625, 122.79479217529297]","[108.12858581542969, 143.8284149169922]","[115.69075775146484, 164.17559814453125]","[82.24745178222656, 163.13623046875]","[80.58247375488281, 146.44427490234375]","[92.12862396240234, 158.3859100341797]","[101.4751205444336, 172.68357849121094]"
