point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[115.89453887939453, 240.02301025390625]","[157.22027587890625, 219.04330444335938]","[170.34912109375, 194.58531188964844]","[177.001708984375, 164.4995574951172]","[169.44049072265625, 140.87705993652344]","[140.05787658691406, 166.5819549560547]","[144.19268798828125, 144.67489624023438]","[144.948486328125, 150.99429321289062]","[143.85089111328125, 155.58718872070312]","[116.43536376953125, 158.594970703125]","[122.9822769165039, 118.16437530517578]","[129.96351623535156, 108.2648696899414]","[127.46392822265625, 112.03276062011719]","[99.7422103881836, 155.70187377929688]","[109.31603240966797, 116.01173400878906]","[119.78241729736328, 110.68473052978516]","[123.8653564453125, 117.69654083251953]","[88.78670501708984, 154.50698852539062]","[97.90715026855469, 115.23167419433594]","[110.88337707519531, 110.13648223876953]","[121.3046646118164, 117.1302490234375]"
"[112.75498962402344, 241.5550994873047]","[152.7701873779297, 224.87161254882812]","[167.6445770263672, 199.5599822998047]","[177.941162109375, 172.33612060546875]","[170.03329467773438, 151.0277099609375]","[137.7513885498047, 171.8832550048828]","[140.93392944335938, 156.0727081298828]","[139.48098754882812, 164.02191162109375]","[137.2466278076172, 165.10092163085938]","[116.05281066894531, 166.38755798339844]","[123.19988250732422, 124.53490447998047]","[125.8661117553711, 113.49652862548828]","[118.90956115722656, 111.35037994384766]","[100.96818542480469, 163.62596130371094]","[112.65192413330078, 128.7103271484375]","[119.35343933105469, 126.88997650146484]","[119.94607543945312, 130.7478485107422]","[90.17742919921875, 161.83836364746094]","[99.20015716552734, 122.40970611572266]","[111.06072235107422, 117.83317565917969]","[120.81197357177734, 122.61250305175781]"
"[115.10462188720703, 241.22833251953125]","[158.42950439453125, 218.124267578125]","[171.4957275390625, 192.24258422851562]","[176.18588256835938, 162.72357177734375]","[163.66322326660156, 137.36082458496094]","[142.4763946533203, 164.78627014160156]","[141.26007080078125, 143.96905517578125]","[138.82858276367188, 150.81930541992188]","[136.79771423339844, 155.15821838378906]","[119.60942840576172, 161.26199340820312]","[121.64403533935547, 123.14481353759766]","[121.93981170654297, 109.82382202148438]","[117.09835815429688, 108.22933959960938]","[101.1782455444336, 161.55075073242188]","[105.25382232666016, 128.1479034423828]","[112.65996551513672, 123.45296478271484]","[117.01487731933594, 130.2993621826172]","[86.51533508300781, 161.91558837890625]","[92.29519653320312, 128.83041381835938]","[102.5055160522461, 124.51286315917969]","[113.96015167236328, 130.59628295898438]"
"[119.0574722290039, 240.04029846191406]","[160.1483917236328, 223.80104064941406]","[174.5812225341797, 194.36102294921875]","[181.5538330078125, 168.14939880371094]","[171.29690551757812, 147.58676147460938]","[146.54318237304688, 160.84945678710938]","[142.47940063476562, 146.22607421875]","[138.3661651611328, 161.19735717773438]","[135.61495971679688, 173.00515747070312]","[122.86554718017578, 161.207275390625]","[124.33869934082031, 124.09799194335938]","[120.24663543701172, 110.81471252441406]","[111.2929458618164, 107.95103454589844]","[104.38082885742188, 164.60989379882812]","[110.23445892333984, 136.0341033935547]","[116.72492218017578, 142.10707092285156]","[119.30351257324219, 154.49456787109375]","[90.14706420898438, 168.614501953125]","[97.81684112548828, 138.5777130126953]","[107.60086059570312, 140.90771484375]","[115.60202026367188, 150.73049926757812]"
"[122.69715881347656, 241.0987091064453]","[159.0399932861328, 219.14698791503906]","[174.19491577148438, 192.09466552734375]","[179.02230834960938, 165.64773559570312]","[169.75999450683594, 145.68040466308594]","[152.9027557373047, 157.22193908691406]","[149.4035186767578, 134.99392700195312]","[145.4606475830078, 148.07447814941406]","[141.62063598632812, 161.76528930664062]","[127.8143539428711, 154.40956115722656]","[124.22786712646484, 116.2418441772461]","[119.66461944580078, 108.67665100097656]","[111.48873138427734, 113.66181182861328]","[107.44072723388672, 157.18057250976562]","[102.06671142578125, 124.37699890136719]","[104.5257797241211, 124.1884536743164]","[105.74404907226562, 133.83004760742188]","[90.36843872070312, 163.8203887939453]","[88.55968475341797, 133.67796325683594]","[93.77098083496094, 132.1095733642578]","[101.34627532958984, 138.48492431640625]"
"[113.97364044189453, 241.19256591796875]","[153.6166534423828, 215.0373992919922]","[168.68130493164062, 189.51486206054688]","[172.76687622070312, 157.8596954345703]","[163.5150146484375, 132.40879821777344]","[140.323974609375, 155.00428771972656]","[141.4136505126953, 126.62052154541016]","[141.80030822753906, 135.77291870117188]","[140.08377075195312, 146.15707397460938]","[116.30610656738281, 153.68556213378906]","[119.99806213378906, 109.64574432373047]","[126.21697998046875, 103.05287170410156]","[127.58241271972656, 109.8436279296875]","[98.23167419433594, 157.78857421875]","[102.24141693115234, 119.71414947509766]","[112.27352905273438, 115.7978286743164]","[117.63380432128906, 124.32550811767578]","[83.69527435302734, 165.22520446777344]","[85.60071563720703, 134.84632873535156]","[94.68421936035156, 130.189453125]","[104.83331298828125, 134.40032958984375]"
"[114.96900177001953, 245.91900634765625]","[156.76390075683594, 215.24708557128906]","[169.0675048828125, 187.344970703125]","[169.96047973632812, 155.81521606445312]","[161.31939697265625, 131.82167053222656]","[137.46246337890625, 153.9440155029297]","[135.43247985839844, 128.02688598632812]","[135.05209350585938, 133.16091918945312]","[136.0893096923828, 141.3563690185547]","[114.4887466430664, 150.34539794921875]","[115.69666290283203, 107.21331024169922]","[123.89724731445312, 97.29276275634766]","[129.42388916015625, 101.39187622070312]","[95.58014678955078, 156.2581024169922]","[96.15863800048828, 118.70413970947266]","[112.41682434082031, 115.71531677246094]","[123.69481658935547, 125.4886245727539]","[78.30223846435547, 166.3737335205078]","[77.80009460449219, 134.07763671875]","[92.01421356201172, 130.36741638183594]","[109.01164245605469, 136.5142364501953]"
"[126.42021179199219, 241.4071044921875]","[166.5236358642578, 205.3632354736328]","[176.5917205810547, 174.55665588378906]","[171.95025634765625, 142.95455932617188]","[157.72879028320312, 124.89735412597656]","[145.8682861328125, 144.949951171875]","[142.70834350585938, 117.80928039550781]","[141.27784729003906, 121.013671875]","[141.9737548828125, 124.22128295898438]","[121.85346984863281, 143.66799926757812]","[118.0403823852539, 104.85064697265625]","[125.87860107421875, 96.03813171386719]","[131.89443969726562, 96.24061584472656]","[101.30833435058594, 152.06622314453125]","[97.06616973876953, 119.82447814941406]","[110.40365600585938, 114.83583068847656]","[121.51288604736328, 119.43389129638672]","[84.04611206054688, 166.78062438964844]","[79.8096923828125, 137.11814880371094]","[91.57406616210938, 129.98220825195312]","[107.33683776855469, 129.93026733398438]"
"[119.6142807006836, 242.3897705078125]","[158.2844696044922, 208.67811584472656]","[169.91720581054688, 180.35214233398438]","[168.10231018066406, 149.94204711914062]","[153.60464477539062, 132.75006103515625]","[139.21096801757812, 149.99234008789062]","[137.91844177246094, 117.52436065673828]","[138.4892120361328, 118.01007843017578]","[137.80889892578125, 120.64588928222656]","[116.78936004638672, 148.15890502929688]","[118.2016830444336, 108.24467468261719]","[126.7613525390625, 106.50835418701172]","[128.44927978515625, 114.76832580566406]","[98.0377197265625, 154.36978149414062]","[94.99614715576172, 117.62908935546875]","[106.64004516601562, 118.99534606933594]","[112.72218322753906, 130.14077758789062]","[82.08363342285156, 167.8570098876953]","[76.28790283203125, 132.67628479003906]","[86.69596862792969, 128.23731994628906]","[98.82862091064453, 132.89866638183594]"
"[110.26758575439453, 242.11605834960938]","[151.2010498046875, 209.3607177734375]","[164.38677978515625, 183.12586975097656]","[166.7109375, 152.32510375976562]","[154.24981689453125, 129.16786193847656]","[133.47000122070312, 153.88623046875]","[133.9818878173828, 121.7800064086914]","[137.23867797851562, 118.19378662109375]","[138.38267517089844, 119.67437744140625]","[110.5977554321289, 151.80694580078125]","[114.94180297851562, 110.11978912353516]","[125.5854721069336, 100.22518157958984]","[130.1636505126953, 105.7183837890625]","[92.74898529052734, 156.54563903808594]","[95.12409973144531, 119.24034118652344]","[108.93003845214844, 114.85684967041016]","[116.30245971679688, 123.95863342285156]","[77.60350799560547, 167.12669372558594]","[76.99825286865234, 133.11746215820312]","[88.54158782958984, 125.39297485351562]","[101.87970733642578, 128.0672607421875]"
"[116.98727416992188, 242.95974731445312]","[153.7526397705078, 211.01080322265625]","[167.14796447753906, 185.09002685546875]","[162.18260192871094, 155.3941650390625]","[142.96371459960938, 134.91957092285156]","[144.2764434814453, 154.78709411621094]","[144.64410400390625, 123.87731170654297]","[141.84011840820312, 119.8267822265625]","[136.9544677734375, 121.68211364746094]","[119.4443130493164, 152.5740509033203]","[119.98575592041016, 116.20751190185547]","[121.31417846679688, 107.59254455566406]","[117.70179748535156, 114.70967864990234]","[100.0671157836914, 158.19313049316406]","[98.19929504394531, 124.67221069335938]","[102.28826904296875, 123.58085632324219]","[103.27536010742188, 136.201171875]","[82.93891143798828, 170.35865783691406]","[76.4508285522461, 137.0667724609375]","[79.261474609375, 132.1432647705078]","[85.82049560546875, 138.08221435546875]"
"[117.0676040649414, 240.3436279296875]","[157.34237670898438, 211.40255737304688]","[169.8661651611328, 186.19705200195312]","[167.6953582763672, 157.12322998046875]","[149.03817749023438, 135.71762084960938]","[142.96621704101562, 155.2203826904297]","[143.85598754882812, 128.6295166015625]","[142.22889709472656, 127.06607818603516]","[137.70623779296875, 129.61900329589844]","[118.40872192382812, 153.65292358398438]","[121.35652160644531, 118.39309692382812]","[125.5632095336914, 114.66687774658203]","[122.02246856689453, 123.95470428466797]","[97.85236358642578, 159.69178771972656]","[98.11015319824219, 125.2616195678711]","[105.82666015625, 125.54424285888672]","[108.37055969238281, 138.6421661376953]","[79.8125, 171.19789123535156]","[75.57147979736328, 137.77682495117188]","[81.27645874023438, 135.2915802001953]","[89.42484283447266, 143.5853729248047]"
"[116.13704681396484, 238.7322998046875]","[155.01380920410156, 210.87164306640625]","[167.2473602294922, 186.11105346679688]","[165.72833251953125, 159.003662109375]","[147.82037353515625, 139.5752410888672]","[141.7147216796875, 156.21104431152344]","[144.5738525390625, 128.24012756347656]","[145.39459228515625, 126.50643920898438]","[141.55953979492188, 130.58932495117188]","[119.1485595703125, 156.14788818359375]","[121.37873840332031, 118.1664047241211]","[128.1248016357422, 114.15802764892578]","[125.32853698730469, 125.15325927734375]","[100.81095886230469, 162.3125762939453]","[99.77220153808594, 126.02208709716797]","[109.44243621826172, 124.80361938476562]","[111.2626953125, 137.7200469970703]","[84.53240203857422, 173.00172424316406]","[78.19222259521484, 139.0975341796875]","[83.60862731933594, 134.2504119873047]","[90.41964721679688, 140.8423614501953]"
"[123.93956756591797, 236.57864379882812]","[159.56048583984375, 208.48443603515625]","[171.15101623535156, 182.1282196044922]","[168.02316284179688, 155.29592895507812]","[150.28875732421875, 140.8183135986328]","[145.82907104492188, 151.5094451904297]","[143.24362182617188, 122.7031021118164]","[142.66961669921875, 119.99943542480469]","[141.18038940429688, 123.11370849609375]","[124.26014709472656, 151.43084716796875]","[123.20706176757812, 116.5918960571289]","[131.03512573242188, 122.39433288574219]","[131.31492614746094, 135.44313049316406]","[105.40684509277344, 157.88035583496094]","[102.77342224121094, 125.97505187988281]","[112.9695816040039, 133.1995391845703]","[116.65679931640625, 146.8114471435547]","[87.87206268310547, 168.371337890625]","[80.9148178100586, 138.65850830078125]","[87.58972930908203, 141.01524353027344]","[94.5767593383789, 150.73391723632812]"
"[127.4543685913086, 242.3287353515625]","[168.3486785888672, 205.63223266601562]","[176.53172302246094, 173.94583129882812]","[165.60899353027344, 142.73388671875]","[143.1197509765625, 125.82626342773438]","[149.09254455566406, 145.5649871826172]","[138.0852508544922, 114.24125671386719]","[135.5079803466797, 113.37439727783203]","[134.61575317382812, 115.49522399902344]","[124.47016906738281, 149.04811096191406]","[115.54522705078125, 109.89541625976562]","[117.3592758178711, 107.4515609741211]","[116.74410247802734, 116.75457763671875]","[101.88076782226562, 158.60247802734375]","[90.8985595703125, 122.52140808105469]","[98.71580505371094, 122.98657989501953]","[105.17694854736328, 135.9935760498047]","[81.15726470947266, 173.38296508789062]","[68.20606994628906, 140.098388671875]","[74.17832946777344, 136.76358032226562]","[84.16664123535156, 142.32496643066406]"
"[122.90118408203125, 242.43650817871094]","[164.41082763671875, 208.19390869140625]","[176.548583984375, 182.32379150390625]","[174.87608337402344, 152.75387573242188]","[158.32264709472656, 135.5004119873047]","[145.8287353515625, 153.27621459960938]","[147.3370361328125, 126.48509979248047]","[144.2451934814453, 127.2533950805664]","[139.4961395263672, 131.09645080566406]","[121.88878631591797, 152.6409149169922]","[123.40200805664062, 114.16395568847656]","[129.5642852783203, 103.6396713256836]","[129.43084716796875, 105.37889862060547]","[101.05475616455078, 159.86456298828125]","[100.13259887695312, 124.19802856445312]","[110.97908782958984, 118.66004943847656]","[117.18030548095703, 127.194091796875]","[82.95991516113281, 171.4276580810547]","[80.31329345703125, 137.8805694580078]","[89.84844207763672, 130.8053436279297]","[102.18268585205078, 135.02081298828125]"
"[126.40829467773438, 244.79925537109375]","[159.5326385498047, 221.04327392578125]","[177.0450439453125, 195.62835693359375]","[190.37399291992188, 173.42767333984375]","[192.25030517578125, 158.42529296875]","[141.63809204101562, 149.8524932861328]","[155.6471405029297, 117.2752456665039]","[163.50448608398438, 109.93253326416016]","[168.29183959960938, 105.65196228027344]","[125.64864349365234, 152.49156188964844]","[144.55831909179688, 121.19496154785156]","[158.87814331054688, 122.05313873291016]","[169.016845703125, 130.31163024902344]","[114.06965637207031, 161.5387725830078]","[133.78688049316406, 135.95570373535156]","[152.32980346679688, 137.13650512695312]","[167.1067352294922, 146.49620056152344]","[106.244384765625, 173.57823181152344]","[123.4801025390625, 159.9176483154297]","[140.87950134277344, 157.5431365966797]","[154.95042419433594, 162.08314514160156]"
"[145.3856201171875, 238.99017333984375]","[118.96697998046875, 214.4934539794922]","[102.91193389892578, 184.90724182128906]","[105.12438201904297, 159.26707458496094]","[109.35994720458984, 144.7154083251953]","[113.03057861328125, 146.60719299316406]","[111.99755096435547, 106.10124206542969]","[112.94181823730469, 99.05565643310547]","[111.68546295166016, 100.44898986816406]","[134.7488250732422, 138.17222595214844]","[130.92115783691406, 95.72087860107422]","[130.52503967285156, 94.07498168945312]","[129.4530487060547, 102.23709869384766]","[152.1971893310547, 142.3924102783203]","[148.603759765625, 107.84758758544922]","[149.60972595214844, 112.94935607910156]","[150.59765625, 123.86914825439453]","[167.88255310058594, 154.36688232421875]","[163.1713409423828, 126.98221588134766]","[160.69029235839844, 129.55519104003906]","[158.6924285888672, 138.13868713378906]"
"[137.6275177001953, 231.92691040039062]","[110.90735626220703, 208.52920532226562]","[88.76318359375, 179.86453247070312]","[74.8667984008789, 159.8694610595703]","[74.63230895996094, 145.84170532226562]","[135.05702209472656, 139.99139404296875]","[109.83312225341797, 106.14430236816406]","[97.02892303466797, 98.60385131835938]","[95.96942138671875, 92.38265991210938]","[138.54515075683594, 129.5558319091797]","[94.49279022216797, 99.60867309570312]","[78.73299407958984, 103.32343292236328]","[80.84838104248047, 112.90658569335938]","[134.05276489257812, 128.96705627441406]","[93.15108489990234, 99.73021697998047]","[80.41104125976562, 106.46587371826172]","[83.96075439453125, 119.21783447265625]","[125.94342041015625, 134.01686096191406]","[95.82596588134766, 108.6183090209961]","[87.97663116455078, 108.51287841796875]","[91.88326263427734, 116.35847473144531]"
"[146.0131378173828, 232.43063354492188]","[106.73828125, 208.7134552001953]","[75.90895080566406, 180.00885009765625]","[58.60914611816406, 150.1367950439453]","[62.94364929199219, 129.27871704101562]","[135.62461853027344, 131.9816436767578]","[102.82247161865234, 93.6892318725586]","[89.06613159179688, 112.9995346069336]","[89.28646087646484, 131.5734405517578]","[150.39625549316406, 127.14801025390625]","[112.73397827148438, 93.9305648803711]","[100.15345001220703, 105.88262176513672]","[103.46241760253906, 118.99340057373047]","[158.24728393554688, 129.8719940185547]","[122.1274642944336, 102.4912109375]","[114.7044448852539, 113.17418670654297]","[120.03721618652344, 123.0752182006836]","[161.6844940185547, 134.95448303222656]","[134.01622009277344, 116.1009750366211]","[126.26387023925781, 121.47935485839844]","[130.2012176513672, 130.22230529785156]"
"[146.8973846435547, 234.62429809570312]","[100.96827697753906, 201.36683654785156]","[78.61898803710938, 172.0474090576172]","[69.08480834960938, 146.90281677246094]","[70.60164642333984, 127.08285522460938]","[144.82249450683594, 131.9259033203125]","[125.39750671386719, 97.0693359375]","[105.02192687988281, 104.93083953857422]","[93.36668395996094, 121.89285278320312]","[157.0989990234375, 135.6901397705078]","[143.72442626953125, 102.9944839477539]","[126.0678939819336, 97.44913482666016]","[117.01223754882812, 104.24598693847656]","[163.85546875, 145.92398071289062]","[153.75662231445312, 118.08059692382812]","[139.95408630371094, 110.50591278076172]","[132.42694091796875, 114.82744598388672]","[167.94493103027344, 158.34536743164062]","[157.83238220214844, 138.00123596191406]","[149.14622497558594, 131.89537048339844]","[145.3269500732422, 134.42721557617188]"
"[145.82972717285156, 232.84764099121094]","[102.08573913574219, 195.27210998535156]","[81.24032592773438, 166.9892120361328]","[73.71581268310547, 142.85255432128906]","[77.38922882080078, 123.52017211914062]","[146.19491577148438, 132.7046661376953]","[135.9508514404297, 96.11447143554688]","[122.70978546142578, 96.23336791992188]","[116.63835144042969, 105.064697265625]","[160.1056671142578, 139.10186767578125]","[146.968505859375, 103.7232894897461]","[129.9093475341797, 101.83208465576172]","[124.95051574707031, 111.87803649902344]","[168.8358154296875, 148.18881225585938]","[157.7484130859375, 115.88774108886719]","[143.83543395996094, 111.395751953125]","[138.48162841796875, 117.67204284667969]","[174.98138427734375, 156.41000366210938]","[158.12088012695312, 131.9004364013672]","[148.80665588378906, 127.35826873779297]","[149.6644744873047, 129.8251495361328]"
"[150.26063537597656, 235.5623321533203]","[106.51911163330078, 199.8224334716797]","[87.310546875, 169.9140625]","[78.60326385498047, 145.83050537109375]","[77.16873931884766, 126.85972595214844]","[152.2930145263672, 133.74114990234375]","[137.94422912597656, 97.12583923339844]","[122.70796203613281, 98.24329376220703]","[117.34351348876953, 105.14541625976562]","[162.47462463378906, 138.75462341308594]","[148.6900634765625, 105.7889404296875]","[128.73019409179688, 104.39894104003906]","[122.23231506347656, 110.18264770507812]","[167.42962646484375, 148.19898986816406]","[156.67190551757812, 118.8935775756836]","[141.22177124023438, 116.21675872802734]","[137.41854858398438, 119.6893539428711]","[168.89134216308594, 155.51454162597656]","[154.06517028808594, 135.07395935058594]","[145.22637939453125, 131.719482421875]","[146.80491638183594, 132.4476776123047]"
"[149.5200958251953, 231.8587646484375]","[123.01337432861328, 189.3255615234375]","[108.72593688964844, 165.41854858398438]","[104.32286834716797, 141.66397094726562]","[101.1612319946289, 125.5044937133789]","[145.18980407714844, 142.35113525390625]","[144.87921142578125, 103.81417846679688]","[138.7545928955078, 97.14714813232422]","[134.49111938476562, 95.220947265625]","[158.71783447265625, 145.71322631835938]","[155.8715362548828, 107.14483642578125]","[148.2679443359375, 100.62601470947266]","[142.39137268066406, 102.73676300048828]","[170.55718994140625, 153.55661010742188]","[165.8861083984375, 118.44568634033203]","[155.95794677734375, 113.08915710449219]","[148.65304565429688, 114.83358001708984]","[180.32443237304688, 162.06629943847656]","[170.50729370117188, 132.8090057373047]","[164.28775024414062, 129.7648162841797]","[162.84329223632812, 132.85861206054688]"
