point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[158.1478729248047, 206.66986083984375]","[137.4320068359375, 221.2016143798828]","[109.73163604736328, 202.45684814453125]","[85.22602844238281, 179.97438049316406]","[65.17879486083984, 165.69480895996094]","[161.06015014648438, 148.11874389648438]","[114.83128356933594, 120.39669036865234]","[85.04974365234375, 109.86402893066406]","[71.83281707763672, 101.93014526367188]","[161.1103973388672, 135.14913940429688]","[105.51614379882812, 119.5260009765625]","[85.97058868408203, 144.5319366455078]","[89.70783233642578, 165.73951721191406]","[151.6035614013672, 128.32763671875]","[104.97386169433594, 116.01825714111328]","[83.5204086303711, 140.8258819580078]","[85.3917465209961, 160.47998046875]","[139.96632385253906, 123.31661224365234]","[109.89762878417969, 114.18119049072266]","[95.14859771728516, 123.06100463867188]","[97.18440246582031, 128.19464111328125]"
"[172.23609924316406, 198.9899139404297]","[152.3035125732422, 218.10467529296875]","[120.58820343017578, 206.757080078125]","[96.54720306396484, 191.87864685058594]","[76.53864288330078, 183.033935546875]","[165.17745971679688, 156.72450256347656]","[115.69412994384766, 132.0224151611328]","[81.58853149414062, 117.69010925292969]","[59.2718391418457, 103.79742431640625]","[167.429443359375, 132.4676971435547]","[101.86515808105469, 110.31254577636719]","[69.21949005126953, 125.85149383544922]","[58.7142219543457, 139.5875701904297]","[158.91082763671875, 118.76126861572266]","[97.79314422607422, 106.23302459716797]","[73.08800506591797, 129.417724609375]","[71.23116302490234, 142.91172790527344]","[147.042724609375, 111.57894897460938]","[103.96371459960938, 109.75028228759766]","[86.09471893310547, 127.25884246826172]","[83.84002685546875, 135.00428771972656]"
"[151.3533935546875, 211.51165771484375]","[127.0499267578125, 213.84292602539062]","[108.65870666503906, 194.95936584472656]","[91.40673828125, 171.26329040527344]","[78.62168884277344, 154.24114990234375]","[155.2471466064453, 150.27322387695312]","[115.42253875732422, 117.15766906738281]","[95.20848083496094, 96.53091430664062]","[82.12969970703125, 77.89820861816406]","[154.89207458496094, 139.79339599609375]","[98.9420394897461, 122.67313385009766]","[88.9931640625, 135.2595672607422]","[93.74553680419922, 142.9020538330078]","[145.7507781982422, 134.6129608154297]","[97.06831359863281, 131.76583862304688]","[95.56391143798828, 159.7268524169922]","[107.25584411621094, 176.5723114013672]","[134.90017700195312, 130.88299560546875]","[101.98284912109375, 121.80118560791016]","[92.62725830078125, 129.58770751953125]","[92.87321472167969, 131.54322814941406]"
"[145.75552368164062, 217.9342803955078]","[128.4092559814453, 219.17974853515625]","[107.90718078613281, 195.06097412109375]","[85.75664520263672, 172.11390686035156]","[66.33992767333984, 151.23599243164062]","[155.00808715820312, 139.59568786621094]","[113.08123779296875, 100.98065185546875]","[83.35995483398438, 84.18306732177734]","[64.55326080322266, 69.89738464355469]","[148.59893798828125, 136.7994842529297]","[95.5347900390625, 120.81990051269531]","[82.90055084228516, 148.4017333984375]","[92.33731842041016, 165.26048278808594]","[135.19395446777344, 137.24986267089844]","[87.05722045898438, 127.48960876464844]","[75.59400177001953, 154.3013458251953]","[83.11662292480469, 169.81033325195312]","[122.90399932861328, 135.46583557128906]","[88.6487045288086, 129.39309692382812]","[80.47803497314453, 146.9287109375]","[87.2169418334961, 155.5459747314453]"
"[147.82899475097656, 222.29554748535156]","[115.22159576416016, 233.26222229003906]","[88.65162658691406, 204.12884521484375]","[70.65950012207031, 170.2603759765625]","[62.80546569824219, 142.9490509033203]","[147.26124572753906, 153.12826538085938]","[106.19770050048828, 107.90990447998047]","[71.81632995605469, 84.91156768798828]","[44.53230667114258, 68.00318908691406]","[153.27259826660156, 141.06275939941406]","[96.02200317382812, 122.87439727783203]","[83.67200469970703, 149.6060791015625]","[88.86254119873047, 162.13067626953125]","[148.53656005859375, 133.7754364013672]","[93.87356567382812, 127.53873443603516]","[88.76139068603516, 154.9559783935547]","[96.94801330566406, 169.42115783691406]","[139.3700714111328, 126.65001678466797]","[96.63444519042969, 125.32030487060547]","[89.45624542236328, 146.14979553222656]","[96.95108795166016, 153.35763549804688]"
"[142.537841796875, 212.3086395263672]","[113.36493682861328, 216.90853881835938]","[87.61470031738281, 185.7367401123047]","[69.14295196533203, 147.32574462890625]","[55.98035430908203, 113.7818832397461]","[149.166259765625, 148.0732879638672]","[118.51555633544922, 91.60210418701172]","[91.44207000732422, 62.500301361083984]","[72.2004623413086, 43.43045425415039]","[155.35552978515625, 139.47274780273438]","[103.52347564697266, 98.04902648925781]","[83.37785339355469, 125.66044616699219]","[88.07014465332031, 147.91920471191406]","[153.73745727539062, 133.52206420898438]","[107.53019714355469, 100.65347290039062]","[94.88117980957031, 132.3577117919922]","[101.13243103027344, 154.83694458007812]","[149.6339111328125, 124.74087524414062]","[112.46509552001953, 105.86322021484375]","[101.81216430664062, 125.47412109375]","[107.12622833251953, 140.95216369628906]"
"[143.28689575195312, 214.57037353515625]","[116.52761840820312, 225.2201690673828]","[93.37781524658203, 195.46261596679688]","[75.71621704101562, 156.38555908203125]","[59.33782196044922, 122.44217681884766]","[153.653564453125, 147.08370971679688]","[118.97409057617188, 90.01136016845703]","[86.5318603515625, 60.46318435668945]","[63.004173278808594, 40.498226165771484]","[154.7350616455078, 136.6754608154297]","[98.09933471679688, 102.5724105834961]","[76.06604766845703, 135.170166015625]","[80.35987091064453, 159.33998107910156]","[147.7614288330078, 130.82298278808594]","[98.71525573730469, 105.53108978271484]","[85.32943725585938, 140.33851623535156]","[90.9715347290039, 162.7930908203125]","[138.55393981933594, 123.2251968383789]","[101.70684814453125, 109.2586441040039]","[89.5002212524414, 131.50526428222656]","[94.07996368408203, 146.44140625]"
"[140.7403564453125, 215.14857482910156]","[109.79997253417969, 222.32313537597656]","[87.22980499267578, 191.81887817382812]","[70.9913330078125, 156.0297393798828]","[56.90056228637695, 124.2447509765625]","[148.4881591796875, 149.38929748535156]","[111.55958557128906, 96.18585968017578]","[82.30721282958984, 66.97903442382812]","[59.93156051635742, 46.63994598388672]","[152.9344482421875, 137.25762939453125]","[100.36448669433594, 98.85295104980469]","[75.4508285522461, 121.12215423583984]","[71.8856201171875, 143.68930053710938]","[147.63755798339844, 130.68714904785156]","[102.19441986083984, 101.74400329589844]","[83.48907470703125, 127.26432800292969]","[82.02137756347656, 148.95443725585938]","[140.26661682128906, 122.70977020263672]","[105.14694213867188, 107.23746490478516]","[88.82207489013672, 124.79418182373047]","[88.12613677978516, 137.99009704589844]"
"[146.8059539794922, 216.4603729248047]","[114.73892211914062, 227.21153259277344]","[90.35340881347656, 195.67620849609375]","[72.90232849121094, 157.94589233398438]","[56.899658203125, 122.4092788696289]","[152.1676788330078, 146.7137908935547]","[114.67134857177734, 90.28459930419922]","[83.68035888671875, 60.144325256347656]","[57.88008117675781, 40.08009719848633]","[156.99822998046875, 136.2360076904297]","[98.43859100341797, 102.1260757446289]","[77.90872955322266, 131.45523071289062]","[77.77140045166016, 155.91415405273438]","[151.46697998046875, 129.91795349121094]","[99.62677764892578, 108.26700592041016]","[88.06888580322266, 140.77117919921875]","[91.89360809326172, 164.41197204589844]","[142.55447387695312, 121.38079071044922]","[104.65705871582031, 109.14649200439453]","[91.50004577636719, 128.12362670898438]","[91.9244384765625, 141.10791015625]"
"[154.66123962402344, 213.18807983398438]","[126.53034210205078, 222.73367309570312]","[101.16370391845703, 196.16729736328125]","[81.52318572998047, 162.5781707763672]","[67.0185775756836, 133.2523651123047]","[161.8734588623047, 148.3471221923828]","[132.12767028808594, 92.22440338134766]","[104.67960357666016, 57.87058639526367]","[85.2271957397461, 34.08563995361328]","[163.8284912109375, 139.46054077148438]","[112.44898986816406, 103.54816436767578]","[88.801513671875, 134.51300048828125]","[91.989501953125, 157.99725341796875]","[159.30213928222656, 133.02276611328125]","[111.0743179321289, 105.1673583984375]","[93.28105163574219, 138.284423828125]","[99.36721801757812, 160.66844177246094]","[152.9629364013672, 125.9983901977539]","[113.76969909667969, 109.6523208618164]","[99.70001983642578, 131.68678283691406]","[105.17782592773438, 149.021240234375]"
"[142.7003631591797, 217.30360412597656]","[123.2000732421875, 216.9578857421875]","[96.16683959960938, 184.80694580078125]","[73.7408676147461, 149.60693359375]","[62.8009033203125, 114.79966735839844]","[152.2921142578125, 141.33786010742188]","[126.82260131835938, 89.25720977783203]","[104.63834381103516, 61.01521682739258]","[90.71803283691406, 42.82402420043945]","[152.2394256591797, 137.48504638671875]","[101.53317260742188, 109.52012634277344]","[81.27852630615234, 136.29327392578125]","[87.5193862915039, 154.89950561523438]","[145.8804931640625, 138.04995727539062]","[99.90574645996094, 115.69520568847656]","[85.74625396728516, 145.8334197998047]","[94.307861328125, 166.5339813232422]","[138.43959045410156, 134.47132873535156]","[105.91313934326172, 119.675048828125]","[94.78141021728516, 135.6314239501953]","[100.33716583251953, 149.58599853515625]"
"[151.6652374267578, 219.81698608398438]","[130.72300720214844, 216.89720153808594]","[103.98424530029297, 183.68934631347656]","[80.09919738769531, 149.67739868164062]","[63.283870697021484, 120.51055908203125]","[159.20657348632812, 139.14413452148438]","[128.8240966796875, 90.66542053222656]","[105.24362182617188, 65.85261535644531]","[91.55662536621094, 51.604434967041016]","[158.93882751464844, 137.37648010253906]","[113.52327728271484, 105.7293701171875]","[89.57804870605469, 128.8006134033203]","[89.29613494873047, 146.46922302246094]","[152.26669311523438, 138.46615600585938]","[110.25933837890625, 109.75173950195312]","[91.62528991699219, 130.7438201904297]","[93.83690643310547, 147.07720947265625]","[144.88246154785156, 136.5047149658203]","[116.970703125, 118.45339965820312]","[105.84574127197266, 128.47950744628906]","[109.64480590820312, 137.78341674804688]"
"[153.9712677001953, 224.02577209472656]","[128.2400360107422, 221.45004272460938]","[101.95610046386719, 186.4625701904297]","[80.5532455444336, 150.6212158203125]","[64.6685562133789, 122.50029754638672]","[155.3457794189453, 144.34214782714844]","[127.63555145263672, 92.46099853515625]","[105.54644775390625, 65.54352569580078]","[90.56368255615234, 50.50733184814453]","[157.74940490722656, 143.01576232910156]","[115.92888641357422, 106.92849731445312]","[92.30506896972656, 127.55455780029297]","[90.20437622070312, 148.53575134277344]","[152.7339324951172, 144.35008239746094]","[114.33213806152344, 114.5674819946289]","[96.58988189697266, 133.98019409179688]","[97.33084869384766, 151.34291076660156]","[147.2749481201172, 143.12733459472656]","[120.50910949707031, 124.30224609375]","[110.43270874023438, 131.9108428955078]","[113.94973754882812, 140.5297393798828]"
"[143.98338317871094, 221.6291961669922]","[119.466552734375, 218.7218017578125]","[95.08391571044922, 182.11434936523438]","[75.94642639160156, 147.08058166503906]","[62.28544235229492, 115.79864501953125]","[152.48394775390625, 140.3212890625]","[129.4675750732422, 88.87186431884766]","[110.1788330078125, 62.2514533996582]","[97.08103942871094, 48.46687698364258]","[153.89024353027344, 139.21031188964844]","[113.5564956665039, 106.43095397949219]","[91.74143981933594, 126.80474090576172]","[90.14986419677734, 145.96429443359375]","[147.92611694335938, 140.67047119140625]","[108.85783386230469, 112.90631866455078]","[91.85779571533203, 134.12307739257812]","[93.78019714355469, 153.8248748779297]","[142.750244140625, 139.3899688720703]","[113.43132781982422, 122.23262023925781]","[102.10688781738281, 132.52081298828125]","[104.59444427490234, 143.6760711669922]"
"[135.156982421875, 226.90530395507812]","[106.29772186279297, 214.26861572265625]","[84.05207824707031, 170.92431640625]","[71.43578338623047, 133.3362274169922]","[66.95430755615234, 104.21231079101562]","[140.88526916503906, 137.537109375]","[118.1083755493164, 91.50402069091797]","[103.53248596191406, 69.92804718017578]","[92.87646484375, 59.7303352355957]","[146.38890075683594, 140.3126678466797]","[108.72728729248047, 105.83332061767578]","[89.21307373046875, 115.64169311523438]","[83.08264923095703, 129.57955932617188]","[142.307861328125, 143.3805389404297]","[103.055419921875, 115.90933990478516]","[88.71015167236328, 132.18011474609375]","[87.7663345336914, 151.01400756835938]","[138.4092254638672, 143.03048706054688]","[110.09992980957031, 127.65714263916016]","[99.09777069091797, 137.27748107910156]","[98.22505187988281, 148.69100952148438]"
"[141.07623291015625, 231.1253662109375]","[110.31587982177734, 212.80581665039062]","[89.99796295166016, 169.74681091308594]","[79.42029571533203, 129.30560302734375]","[73.16632843017578, 96.12967681884766]","[149.24066162109375, 147.8257293701172]","[124.9344253540039, 101.4656753540039]","[107.91017150878906, 83.54618072509766]","[95.57227325439453, 75.08586120605469]","[154.9928436279297, 144.40228271484375]","[125.23711395263672, 101.47041320800781]","[99.9640121459961, 89.87346649169922]","[85.44178771972656, 86.5235595703125]","[153.39051818847656, 142.68133544921875]","[120.45600891113281, 105.33528137207031]","[98.50934600830078, 108.8204345703125]","[87.50276184082031, 118.90836334228516]","[150.8621063232422, 139.82969665527344]","[130.0600128173828, 111.15129089355469]","[116.98290252685547, 106.9148941040039]","[109.81907653808594, 109.65931701660156]"
"[122.32115936279297, 222.0388946533203]","[94.24948120117188, 212.73960876464844]","[72.88700866699219, 176.84368896484375]","[66.59969329833984, 137.17782592773438]","[66.89053344726562, 104.54501342773438]","[118.35850524902344, 153.73268127441406]","[101.19027709960938, 101.1883544921875]","[90.28456115722656, 75.12236785888672]","[81.31221771240234, 63.86323928833008]","[137.27906799316406, 144.40447998046875]","[105.3614273071289, 104.34032440185547]","[95.7874984741211, 109.464599609375]","[97.12557220458984, 119.8580551147461]","[145.02508544921875, 137.95266723632812]","[110.09384155273438, 109.46167755126953]","[102.722900390625, 128.69239807128906]","[104.59010314941406, 144.8717041015625]","[150.564453125, 131.2292938232422]","[125.58989715576172, 108.4478530883789]","[115.8787612915039, 113.86819458007812]","[115.02925872802734, 118.71862030029297]"
"[137.64549255371094, 221.16677856445312]","[117.14118957519531, 213.78506469726562]","[96.74392700195312, 180.4503173828125]","[89.12513732910156, 146.74932861328125]","[86.01760864257812, 119.27677154541016]","[143.1264190673828, 151.42237854003906]","[129.83660888671875, 103.5661392211914]","[121.34505462646484, 73.53355407714844]","[116.10184478759766, 50.99267578125]","[147.98275756835938, 142.95718383789062]","[139.2098388671875, 93.0192642211914]","[131.30503845214844, 62.94356155395508]","[126.96988677978516, 40.25315475463867]","[148.11151123046875, 139.91610717773438]","[112.61864471435547, 114.48995208740234]","[104.1435317993164, 140.7745819091797]","[107.13150024414062, 161.35562133789062]","[144.45944213867188, 136.7487335205078]","[111.40069580078125, 125.9723129272461]","[103.05745697021484, 145.5924530029297]","[102.15223693847656, 163.09202575683594]"
"[157.66175842285156, 219.0946807861328]","[124.52583312988281, 188.59298706054688]","[110.60466003417969, 167.6392364501953]","[100.76234436035156, 149.06752014160156]","[87.63060760498047, 131.78074645996094]","[148.62657165527344, 120.46855926513672]","[129.56997680664062, 94.98822784423828]","[113.79862976074219, 77.41683197021484]","[101.87678527832031, 67.8065185546875]","[159.2853240966797, 117.27703094482422]","[104.84642028808594, 104.83283996582031]","[75.73966979980469, 122.64509582519531]","[60.11543273925781, 135.27708435058594]","[157.7454071044922, 123.5622787475586]","[97.52485656738281, 122.42938995361328]","[78.12662506103516, 149.21365356445312]","[70.66671752929688, 161.45999145507812]","[150.2050323486328, 134.51742553710938]","[98.86015319824219, 145.57972717285156]","[83.99024200439453, 171.0113067626953]","[81.02671813964844, 182.97337341308594]"
"[157.4307403564453, 212.3130645751953]","[142.3821258544922, 212.32435607910156]","[127.02848052978516, 178.2326202392578]","[110.42606353759766, 147.8410186767578]","[100.11551666259766, 118.64580535888672]","[173.83291625976562, 138.5439453125]","[148.48060607910156, 99.1481704711914]","[129.86477661132812, 72.14530181884766]","[119.118896484375, 51.59312057495117]","[166.18072509765625, 133.708984375]","[138.98524475097656, 96.83937072753906]","[119.81619262695312, 101.05877685546875]","[113.67276763916016, 102.70156860351562]","[156.20140075683594, 130.34109497070312]","[120.74163818359375, 116.28927612304688]","[113.09162902832031, 142.27064514160156]","[117.25616455078125, 157.07583618164062]","[144.8347625732422, 127.4880599975586]","[116.07575988769531, 122.88001251220703]","[110.61182403564453, 141.04156494140625]","[115.55287170410156, 154.29232788085938]"
"[156.4644775390625, 220.03338623046875]","[149.23521423339844, 223.6494598388672]","[127.57147216796875, 193.88157653808594]","[104.21064758300781, 163.46676635742188]","[87.1740493774414, 131.8584442138672]","[169.7899932861328, 145.8927459716797]","[135.1263427734375, 102.06478881835938]","[111.94650268554688, 75.72205352783203]","[99.87090301513672, 56.83112335205078]","[162.5536651611328, 142.04417419433594]","[121.18514251708984, 119.71240234375]","[104.82335662841797, 147.22523498535156]","[108.85636138916016, 167.79042053222656]","[149.87403869628906, 141.48416137695312]","[111.52698516845703, 126.00255584716797]","[101.23139190673828, 151.91363525390625]","[108.1440658569336, 168.43589782714844]","[137.28257751464844, 139.5896453857422]","[108.16524505615234, 133.3123016357422]","[102.0361557006836, 150.9158172607422]","[108.58714294433594, 163.2847900390625]"
"[146.67881774902344, 209.92184448242188]","[132.17294311523438, 221.21453857421875]","[117.94862365722656, 192.05027770996094]","[99.22413635253906, 161.160400390625]","[84.294677734375, 135.49317932128906]","[159.43272399902344, 137.404541015625]","[121.70808410644531, 92.98741912841797]","[92.12619018554688, 67.68810272216797]","[67.75474548339844, 48.68449783325195]","[150.05201721191406, 130.84005737304688]","[101.57633209228516, 113.23023986816406]","[87.80171203613281, 138.22036743164062]","[89.08515167236328, 152.35946655273438]","[136.0848388671875, 130.3555450439453]","[89.7183609008789, 126.63504791259766]","[85.28038787841797, 154.93646240234375]","[93.7798843383789, 168.71408081054688]","[123.90150451660156, 127.7916488647461]","[86.1595687866211, 134.71701049804688]","[83.18753051757812, 155.26084899902344]","[90.1891860961914, 165.45132446289062]"
"[150.50868225097656, 211.29000854492188]","[135.11795043945312, 219.22181701660156]","[113.66680908203125, 191.29132080078125]","[90.26143646240234, 161.633056640625]","[73.86917877197266, 134.76486206054688]","[162.6414794921875, 134.78602600097656]","[123.94043731689453, 89.6949462890625]","[97.5044174194336, 63.25581741333008]","[77.85258483886719, 44.42222213745117]","[155.59877014160156, 128.97509765625]","[122.84915924072266, 93.20508575439453]","[102.79911804199219, 104.0338134765625]","[95.69585418701172, 113.25476837158203]","[145.51303100585938, 128.6874237060547]","[103.08601379394531, 112.69535064697266]","[92.35655975341797, 140.36611938476562]","[98.42921447753906, 157.0688934326172]","[133.9353485107422, 128.13082885742188]","[101.94450378417969, 122.39291381835938]","[93.72378540039062, 138.35342407226562]","[98.4493637084961, 150.18875122070312]"
"[146.9279327392578, 225.15213012695312]","[118.488037109375, 230.45004272460938]","[99.26326751708984, 199.0089874267578]","[85.00912475585938, 166.44580078125]","[75.50265502929688, 143.90164184570312]","[150.0825653076172, 147.62185668945312]","[117.3984375, 100.59148406982422]","[88.17655181884766, 72.15271759033203]","[64.39543151855469, 50.350955963134766]","[154.929443359375, 138.83421325683594]","[107.91461944580078, 112.22027587890625]","[97.71359252929688, 135.92105102539062]","[105.39785766601562, 149.1654052734375]","[150.83372497558594, 138.35491943359375]","[101.59252166748047, 129.1352996826172]","[102.3676986694336, 160.9561767578125]","[116.28028869628906, 175.23146057128906]","[143.9013671875, 137.9287109375]","[101.86837768554688, 136.5880889892578]","[101.28384399414062, 157.108642578125]","[115.8697738647461, 165.80709838867188]"
