point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[121.54237365722656, 221.4149627685547]","[152.7801971435547, 209.54808044433594]","[161.02195739746094, 186.65638732910156]","[145.9770050048828, 166.73153686523438]","[122.33334350585938, 155.61985778808594]","[152.5311737060547, 130.901123046875]","[151.76654052734375, 89.71277618408203]","[149.71116638183594, 61.47785186767578]","[148.8303985595703, 36.97977066040039]","[125.43966674804688, 127.65338897705078]","[128.388671875, 83.88821411132812]","[125.11912536621094, 55.06644058227539]","[122.11368560791016, 29.365598678588867]","[101.5179443359375, 130.6233673095703]","[102.31785583496094, 91.79922485351562]","[99.380615234375, 62.6213264465332]","[99.66893005371094, 38.62628173828125]","[78.51570892333984, 140.0087432861328]","[77.35308074951172, 110.68779754638672]","[76.66558074951172, 90.19154357910156]","[78.70328521728516, 69.55777740478516]"
"[120.20939636230469, 221.90380859375]","[153.8684844970703, 209.03753662109375]","[162.7467498779297, 184.72894287109375]","[144.955322265625, 164.35113525390625]","[120.895751953125, 149.64712524414062]","[156.35427856445312, 133.12261962890625]","[156.97354125976562, 92.4386978149414]","[156.1088409423828, 63.99152755737305]","[155.74737548828125, 38.17837142944336]","[128.63790893554688, 128.87869262695312]","[132.51634216308594, 85.86388397216797]","[129.67025756835938, 56.18524932861328]","[127.22547912597656, 30.77286148071289]","[103.9435043334961, 131.25375366210938]","[106.31539916992188, 92.1168441772461]","[104.13201141357422, 62.66917419433594]","[105.34967803955078, 39.88079071044922]","[80.79410552978516, 140.86489868164062]","[81.35043334960938, 109.68126678466797]","[81.33997344970703, 88.90410614013672]","[84.53709411621094, 69.1589126586914]"
"[120.93763732910156, 220.96957397460938]","[156.49057006835938, 206.8175811767578]","[164.54531860351562, 182.74563598632812]","[148.23016357421875, 164.36184692382812]","[126.13231658935547, 152.22596740722656]","[157.6077423095703, 133.29469299316406]","[157.38644409179688, 92.58889770507812]","[155.19631958007812, 63.98031234741211]","[154.86911010742188, 38.638553619384766]","[129.0010986328125, 128.9429931640625]","[133.38824462890625, 84.48440551757812]","[130.5155487060547, 55.100830078125]","[128.9982147216797, 30.73912239074707]","[104.390380859375, 131.46812438964844]","[107.92957305908203, 91.43437957763672]","[106.9659194946289, 61.85222244262695]","[110.20582580566406, 38.94862747192383]","[81.40595245361328, 140.900390625]","[84.46556091308594, 109.83214569091797]","[85.3780288696289, 88.4188232421875]","[89.4773941040039, 68.20126342773438]"
"[118.59154510498047, 224.784423828125]","[152.72108459472656, 210.0537109375]","[162.2320556640625, 181.8503875732422]","[148.50543212890625, 159.84201049804688]","[130.1766815185547, 145.01168823242188]","[159.14418029785156, 132.29295349121094]","[162.48133850097656, 91.35930633544922]","[162.01461791992188, 63.30925369262695]","[162.52760314941406, 38.2373161315918]","[130.47088623046875, 127.23811340332031]","[137.38232421875, 83.11671447753906]","[137.60092163085938, 55.22898483276367]","[138.1290283203125, 31.593420028686523]","[106.15841674804688, 129.26622009277344]","[111.51806640625, 89.0226058959961]","[113.54461669921875, 61.18093490600586]","[119.3152847290039, 39.0439567565918]","[82.8701171875, 138.79209899902344]","[85.25289154052734, 106.97703552246094]","[86.51981353759766, 87.04756927490234]","[91.02836608886719, 67.40863800048828]"
"[121.43850708007812, 218.97779846191406]","[153.74685668945312, 209.96630859375]","[160.73959350585938, 181.1807861328125]","[145.7252655029297, 158.07252502441406]","[125.75760650634766, 140.7731170654297]","[162.16334533691406, 130.3489227294922]","[166.55064392089844, 86.0279769897461]","[167.62571716308594, 57.55018615722656]","[170.9801788330078, 30.956571578979492]","[132.939697265625, 124.97941589355469]","[140.67190551757812, 75.81852722167969]","[142.70750427246094, 48.257896423339844]","[145.31423950195312, 23.949161529541016]","[106.21044921875, 127.09613800048828]","[110.94595336914062, 82.15278625488281]","[114.55203247070312, 55.27464294433594]","[122.00616455078125, 32.97930145263672]","[82.43638610839844, 136.0598907470703]","[84.90605163574219, 101.24043273925781]","[87.41136169433594, 81.2050552368164]","[93.58749389648438, 60.52910614013672]"
"[118.00379180908203, 217.91783142089844]","[154.1084747314453, 209.6547088623047]","[161.0754852294922, 188.00938415527344]","[149.43948364257812, 167.65240478515625]","[128.0866241455078, 149.7480010986328]","[159.06048583984375, 141.656982421875]","[162.6249237060547, 93.8583755493164]","[164.21109008789062, 64.01071166992188]","[167.83847045898438, 38.05757141113281]","[128.36705017089844, 134.63587951660156]","[134.712646484375, 83.589599609375]","[136.36756896972656, 54.91692352294922]","[139.4110107421875, 28.973230361938477]","[102.58650207519531, 135.06674194335938]","[108.80236053466797, 89.5253677368164]","[111.72380828857422, 60.965606689453125]","[117.69017028808594, 37.84764099121094]","[79.85554504394531, 141.86634826660156]","[81.85588836669922, 105.66618347167969]","[84.05816650390625, 86.0306167602539]","[90.0601577758789, 67.02081298828125]"
"[120.58771514892578, 221.20379638671875]","[154.84532165527344, 211.9544677734375]","[162.4032440185547, 189.7613067626953]","[150.37155151367188, 171.14044189453125]","[132.72511291503906, 154.8328094482422]","[161.97238159179688, 139.62193298339844]","[170.37501525878906, 95.2674560546875]","[174.2645721435547, 66.99077606201172]","[180.20941162109375, 41.813720703125]","[134.3748321533203, 134.08279418945312]","[146.40065002441406, 86.72884368896484]","[149.8944854736328, 57.84809875488281]","[153.45977783203125, 33.49809265136719]","[109.34042358398438, 135.61099243164062]","[117.22701263427734, 91.01918029785156]","[121.78504180908203, 60.48859405517578]","[128.56301879882812, 38.15545654296875]","[87.89791870117188, 144.09593200683594]","[90.17843627929688, 108.10655975341797]","[91.7626953125, 86.38395690917969]","[96.02281188964844, 67.85636901855469]"
"[118.9870376586914, 224.15975952148438]","[152.95684814453125, 214.30435180664062]","[162.61737060546875, 189.8695526123047]","[149.5167236328125, 170.21597290039062]","[130.53265380859375, 153.72071838378906]","[162.0402069091797, 140.06057739257812]","[170.82423400878906, 96.02616882324219]","[175.4362335205078, 67.46826934814453]","[181.76705932617188, 42.872398376464844]","[134.63079833984375, 134.0204620361328]","[146.09596252441406, 87.95205688476562]","[149.2604217529297, 58.864009857177734]","[152.85552978515625, 35.16434860229492]","[109.88664245605469, 135.2710418701172]","[116.48345184326172, 91.87299346923828]","[120.82671356201172, 61.54656982421875]","[128.33045959472656, 39.55999755859375]","[88.34587097167969, 143.69898986816406]","[89.99391174316406, 109.09235382080078]","[91.36074829101562, 87.55952453613281]","[95.57196807861328, 67.97257995605469]"
"[126.61744689941406, 214.71351623535156]","[155.3226776123047, 204.0011749267578]","[160.97833251953125, 181.25546264648438]","[150.15415954589844, 161.36965942382812]","[133.84237670898438, 142.13441467285156]","[160.49008178710938, 125.3722152709961]","[158.6030731201172, 81.96600341796875]","[156.36367797851562, 53.69273376464844]","[154.8360137939453, 29.05670928955078]","[132.66453552246094, 122.57372283935547]","[132.52374267578125, 75.74566650390625]","[128.743408203125, 46.953792572021484]","[125.30667114257812, 22.03219223022461]","[107.14155578613281, 125.43402862548828]","[106.492919921875, 84.09260559082031]","[103.7092056274414, 56.224483489990234]","[103.61129760742188, 33.77588653564453]","[83.69537353515625, 134.53231811523438]","[79.87667846679688, 101.65547180175781]","[77.58429718017578, 80.40789031982422]","[77.3956298828125, 60.257205963134766]"
"[131.69216918945312, 224.0688018798828]","[163.7584991455078, 211.4959259033203]","[168.0419921875, 186.0900421142578]","[150.658447265625, 166.57276916503906]","[127.9840316772461, 148.31504821777344]","[168.16384887695312, 133.3722686767578]","[169.80455017089844, 91.40660858154297]","[169.0154266357422, 62.68620300292969]","[170.1998291015625, 36.91299819946289]","[140.57106018066406, 130.97242736816406]","[143.43353271484375, 84.69634246826172]","[141.36155700683594, 57.55357360839844]","[140.77406311035156, 31.248502731323242]","[114.04270935058594, 135.14895629882812]","[115.0816650390625, 93.6010513305664]","[115.35118865966797, 66.13285827636719]","[118.74889373779297, 42.27388000488281]","[89.28619384765625, 146.51058959960938]","[89.66693878173828, 113.68299102783203]","[91.86083984375, 92.0752182006836]","[97.04341125488281, 70.91928100585938]"
"[130.781494140625, 226.94239807128906]","[162.2368927001953, 212.91812133789062]","[167.6762237548828, 186.8205108642578]","[151.4768524169922, 166.48318481445312]","[131.54124450683594, 146.0712890625]","[169.7813262939453, 137.02000427246094]","[174.84767150878906, 96.57403564453125]","[174.89588928222656, 69.36599731445312]","[177.9411163330078, 44.55425262451172]","[144.05630493164062, 134.3427276611328]","[148.1233673095703, 90.3738021850586]","[146.7787322998047, 63.77880096435547]","[147.5975799560547, 38.58061981201172]","[119.61778259277344, 137.24951171875]","[121.34027099609375, 98.21925354003906]","[122.70170593261719, 70.14739990234375]","[127.9400405883789, 45.990718841552734]","[96.19011688232422, 148.0502166748047]","[96.96470642089844, 117.15412139892578]","[98.8228759765625, 95.14506530761719]","[103.86204528808594, 74.34423828125]"
"[129.58580017089844, 233.4193572998047]","[158.2330780029297, 213.81021118164062]","[163.3792266845703, 186.60670471191406]","[147.7066650390625, 166.0361785888672]","[126.21585083007812, 144.6173553466797]","[160.82276916503906, 142.65090942382812]","[161.3824462890625, 100.722412109375]","[160.4842987060547, 74.84912872314453]","[160.7575225830078, 52.83222579956055]","[135.53118896484375, 140.61502075195312]","[134.0399169921875, 96.56128692626953]","[132.52220153808594, 69.57492065429688]","[132.60211181640625, 45.81220245361328]","[112.10342407226562, 146.126220703125]","[108.6655502319336, 107.96141052246094]","[108.22447204589844, 81.58978271484375]","[110.5624771118164, 59.50187301635742]","[90.90916442871094, 159.30001831054688]","[88.7740707397461, 127.33069610595703]","[90.89739227294922, 107.88379669189453]","[95.7490463256836, 89.57219696044922]"
"[135.26144409179688, 225.806396484375]","[165.77835083007812, 209.3235321044922]","[167.6361846923828, 182.03021240234375]","[152.02557373046875, 161.49612426757812]","[132.0675506591797, 139.484375]","[168.55137634277344, 131.68490600585938]","[168.190673828125, 91.28592681884766]","[166.95188903808594, 64.38981628417969]","[168.6416778564453, 41.2347412109375]","[141.83670043945312, 130.8739471435547]","[140.5783233642578, 85.62138366699219]","[138.5119171142578, 59.936038970947266]","[138.94778442382812, 35.30340576171875]","[116.58810424804688, 136.63284301757812]","[114.74323272705078, 96.12890625]","[114.7435302734375, 69.22087860107422]","[118.2765121459961, 46.95237350463867]","[93.28522491455078, 149.39691162109375]","[91.95911407470703, 117.52518463134766]","[93.83029174804688, 96.49130249023438]","[99.40333557128906, 77.33689880371094]"
"[135.77952575683594, 227.0463409423828]","[164.19285583496094, 208.30429077148438]","[166.40054321289062, 181.76651000976562]","[152.2203369140625, 161.48837280273438]","[132.30909729003906, 142.54005432128906]","[164.4676055908203, 132.77517700195312]","[165.4864044189453, 91.03228759765625]","[164.32177734375, 63.00932693481445]","[165.7847137451172, 39.6330451965332]","[138.3582000732422, 132.79232788085938]","[137.7403106689453, 86.78424835205078]","[136.1345672607422, 59.54274368286133]","[136.3423309326172, 35.28536605834961]","[113.72399139404297, 139.39810180664062]","[112.59717559814453, 98.61017608642578]","[113.52130126953125, 70.36109161376953]","[117.79882049560547, 47.67236328125]","[90.60099792480469, 152.45985412597656]","[89.94732666015625, 119.13350677490234]","[91.49996948242188, 98.08544158935547]","[96.84136199951172, 79.57379150390625]"
"[135.3130340576172, 226.8914794921875]","[159.3514404296875, 212.20355224609375]","[163.17156982421875, 185.30335998535156]","[145.32369995117188, 166.6351318359375]","[120.74927520751953, 151.15585327148438]","[164.12673950195312, 138.4200897216797]","[164.7030029296875, 95.49250793457031]","[162.59727478027344, 67.82215881347656]","[162.45004272460938, 41.70478057861328]","[139.80882263183594, 135.88601684570312]","[138.44436645507812, 88.26091766357422]","[136.33445739746094, 62.44599914550781]","[135.1478271484375, 36.613922119140625]","[115.45315551757812, 140.74586486816406]","[111.0118637084961, 99.69865417480469]","[110.77363586425781, 74.45419311523438]","[112.65032196044922, 50.71024703979492]","[92.39246368408203, 155.6597442626953]","[88.04134368896484, 120.60417938232422]","[88.6960678100586, 100.74919891357422]","[92.71626281738281, 80.65579986572266]"
"[128.89305114746094, 225.71620178222656]","[160.90830993652344, 206.06199645996094]","[161.65374755859375, 177.85043334960938]","[143.84066772460938, 157.80152893066406]","[124.0682601928711, 140.76071166992188]","[162.6798858642578, 134.2440948486328]","[164.90321350097656, 90.69852447509766]","[164.0498504638672, 61.08075714111328]","[164.43824768066406, 36.3648567199707]","[135.59815979003906, 131.35906982421875]","[137.32070922851562, 84.6028823852539]","[135.3524169921875, 56.33879470825195]","[134.56552124023438, 31.052146911621094]","[109.9251937866211, 135.220947265625]","[110.27887725830078, 93.9681396484375]","[111.42436218261719, 66.02977752685547]","[115.65315246582031, 42.91342544555664]","[86.3663558959961, 146.2666473388672]","[87.9619369506836, 111.78618621826172]","[90.57707214355469, 91.47860717773438]","[96.00171661376953, 72.19055938720703]"
"[126.97974395751953, 225.33692932128906]","[160.5609893798828, 212.32408142089844]","[167.20175170898438, 184.0529022216797]","[150.236083984375, 164.68772888183594]","[128.0241241455078, 148.4192352294922]","[165.25926208496094, 138.6322479248047]","[173.2637939453125, 97.36184692382812]","[177.5137939453125, 69.53121185302734]","[185.30947875976562, 42.97499465942383]","[138.52195739746094, 134.00790405273438]","[147.79379272460938, 89.48711395263672]","[149.97808837890625, 61.8870964050293]","[155.37188720703125, 36.760013580322266]","[113.91365814208984, 136.33892822265625]","[119.212158203125, 94.97025299072266]","[124.50297546386719, 66.21761322021484]","[135.18026733398438, 42.47980880737305]","[91.43804931640625, 146.98251342773438]","[93.22330474853516, 113.4497299194336]","[97.142822265625, 93.12509155273438]","[106.539794921875, 74.28291320800781]"
"[120.46881866455078, 230.10311889648438]","[153.43145751953125, 219.22691345214844]","[163.93984985351562, 192.24696350097656]","[147.3968963623047, 171.74664306640625]","[126.03588104248047, 153.69500732421875]","[164.28668212890625, 141.04135131835938]","[171.28036499023438, 99.79312133789062]","[175.59246826171875, 72.5831298828125]","[181.28341674804688, 48.073097229003906]","[136.67437744140625, 137.0411376953125]","[145.5982666015625, 92.89602661132812]","[147.14151000976562, 66.39351654052734]","[150.42776489257812, 41.73039627075195]","[111.2195816040039, 139.46852111816406]","[116.48229217529297, 98.61914825439453]","[119.04813385009766, 70.89241027832031]","[126.41822052001953, 47.4775390625]","[87.60014343261719, 150.0050811767578]","[90.63402557373047, 116.9963607788086]","[92.24874877929688, 97.6329116821289]","[98.31217193603516, 78.0236587524414]"
"[135.49256896972656, 223.83970642089844]","[164.89793395996094, 210.21319580078125]","[168.19529724121094, 181.82618713378906]","[151.1245880126953, 162.32252502441406]","[129.9978485107422, 147.0286102294922]","[164.79006958007812, 132.43447875976562]","[164.93826293945312, 90.21583557128906]","[162.27505493164062, 62.685245513916016]","[161.3609619140625, 38.40846633911133]","[137.46063232421875, 129.900146484375]","[137.4934844970703, 84.30078125]","[133.67323303222656, 56.932682037353516]","[131.8664093017578, 30.735595703125]","[111.97943878173828, 134.5438690185547]","[110.50126647949219, 92.26657104492188]","[109.42827606201172, 64.91497039794922]","[112.30640411376953, 41.86790466308594]","[87.8951416015625, 146.59718322753906]","[86.92514038085938, 112.42546081542969]","[88.8694076538086, 92.45157623291016]","[93.95428466796875, 72.31423950195312]"
"[127.1569595336914, 223.9014892578125]","[160.22601318359375, 213.40576171875]","[165.36001586914062, 187.58741760253906]","[149.4011688232422, 168.1912384033203]","[128.81707763671875, 150.12355041503906]","[165.73681640625, 130.99131774902344]","[168.2650909423828, 89.54261016845703]","[166.79583740234375, 61.862571716308594]","[167.33416748046875, 37.43427658081055]","[136.86953735351562, 126.81790924072266]","[142.77589416503906, 81.4257583618164]","[141.7335662841797, 54.842674255371094]","[141.37095642089844, 30.03951644897461]","[110.24400329589844, 131.3774871826172]","[113.36405944824219, 88.33353424072266]","[114.73890686035156, 62.304161071777344]","[118.9910659790039, 40.71629333496094]","[85.36285400390625, 142.62600708007812]","[86.8011245727539, 107.50423431396484]","[89.05182647705078, 87.84807586669922]","[94.13689422607422, 68.89112854003906]"
"[128.4139404296875, 225.2819061279297]","[158.15512084960938, 211.9566192626953]","[164.11480712890625, 184.40280151367188]","[146.50828552246094, 164.88656616210938]","[124.71022033691406, 151.25772094726562]","[162.0743865966797, 131.3914337158203]","[163.35110473632812, 90.26829528808594]","[161.37225341796875, 61.551761627197266]","[160.7276611328125, 35.79573440551758]","[135.49749755859375, 127.76431274414062]","[138.6490478515625, 82.81178283691406]","[135.60096740722656, 55.78438949584961]","[132.88377380371094, 30.193735122680664]","[110.83196258544922, 131.99656677246094]","[111.95159912109375, 90.12564086914062]","[111.53661346435547, 64.2937240600586]","[113.49537658691406, 42.32148361206055]","[87.35997772216797, 142.99859619140625]","[87.95121765136719, 110.22407531738281]","[89.58438873291016, 90.8316879272461]","[93.62674713134766, 70.86107635498047]"
"[127.02442932128906, 214.75450134277344]","[162.93568420410156, 203.56353759765625]","[168.79129028320312, 177.18234252929688]","[150.8287353515625, 153.7071075439453]","[129.90469360351562, 133.18142700195312]","[163.409912109375, 123.20954132080078]","[167.64405822753906, 78.91992950439453]","[167.9822998046875, 49.53582000732422]","[168.81016540527344, 22.121620178222656]","[131.71180725097656, 118.58598327636719]","[136.40797424316406, 69.00191497802734]","[136.23643493652344, 42.81499099731445]","[137.94602966308594, 18.351200103759766]","[103.61616516113281, 121.61651611328125]","[107.65446472167969, 76.76091766357422]","[109.38150024414062, 52.09254837036133]","[115.25138092041016, 31.58167266845703]","[79.2008285522461, 132.27584838867188]","[80.8055419921875, 97.30615997314453]","[83.14813232421875, 76.0229721069336]","[90.32374572753906, 56.42524719238281]"
"[128.57052612304688, 219.60409545898438]","[160.08575439453125, 208.22007751464844]","[164.58326721191406, 183.6536407470703]","[147.12057495117188, 164.01893615722656]","[125.5440444946289, 145.72152709960938]","[165.6268768310547, 130.3238525390625]","[169.07626342773438, 88.02360534667969]","[168.9733428955078, 59.7261962890625]","[169.32603454589844, 33.95847702026367]","[136.63037109375, 125.5314712524414]","[142.43045043945312, 80.61048889160156]","[141.6554412841797, 52.22681427001953]","[141.15011596679688, 25.90316390991211]","[109.7810287475586, 128.58627319335938]","[112.96249389648438, 85.63513946533203]","[112.96296691894531, 58.706695556640625]","[115.27147674560547, 36.85525894165039]","[85.80687713623047, 139.02578735351562]","[87.5602798461914, 105.6330337524414]","[89.32906341552734, 85.50015258789062]","[93.58554077148438, 66.38021087646484]"
"[121.70275115966797, 216.97088623046875]","[157.38241577148438, 202.9304656982422]","[162.12057495117188, 177.76797485351562]","[145.55377197265625, 157.11033630371094]","[124.1678695678711, 142.0074920654297]","[159.04666137695312, 128.73703002929688]","[162.30526733398438, 83.68875122070312]","[162.93875122070312, 54.89381790161133]","[163.64230346679688, 28.52757453918457]","[128.395263671875, 123.12271118164062]","[134.48460388183594, 74.8231201171875]","[134.77622985839844, 46.330169677734375]","[135.33865356445312, 21.090824127197266]","[101.57447052001953, 125.5235366821289]","[106.44300842285156, 79.84126281738281]","[105.6676025390625, 53.58702087402344]","[108.08039093017578, 32.653717041015625]","[77.58141326904297, 135.07215881347656]","[79.05839538574219, 98.31392669677734]","[80.6614990234375, 80.53511810302734]","[85.38783264160156, 64.78559875488281]"
