point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[116.80278015136719, 234.49417114257812]","[157.24595642089844, 221.4020538330078]","[174.18423461914062, 187.23948669433594]","[185.85804748535156, 160.38546752929688]","[187.1370086669922, 148.5732879638672]","[143.2335662841797, 151.37525939941406]","[156.75845336914062, 131.34169006347656]","[155.83059692382812, 160.04608154296875]","[150.44979858398438, 175.93675231933594]","[117.44776153564453, 148.5930938720703]","[134.10829162597656, 119.88843536376953]","[136.8992156982422, 150.32846069335938]","[130.7459716796875, 175.00697326660156]","[98.02852630615234, 151.6366729736328]","[112.44647979736328, 126.21057891845703]","[112.496337890625, 158.6697998046875]","[109.06957244873047, 184.67604064941406]","[82.90105438232422, 156.2032470703125]","[88.5137710571289, 142.20680236816406]","[87.55548095703125, 168.36021423339844]","[85.42510986328125, 192.11509704589844]"
"[119.98538970947266, 236.71609497070312]","[137.13706970214844, 221.86170959472656]","[140.88743591308594, 193.2142791748047]","[148.82040405273438, 169.0044403076172]","[157.31588745117188, 152.8800811767578]","[130.852783203125, 159.9351806640625]","[144.99569702148438, 131.1002197265625]","[145.12034606933594, 153.3324432373047]","[141.8661346435547, 167.71669006347656]","[120.33637237548828, 156.18992614746094]","[137.08511352539062, 119.918701171875]","[141.2438201904297, 148.27862548828125]","[135.2449188232422, 171.30703735351562]","[113.71131134033203, 157.2017822265625]","[128.87515258789062, 122.61568450927734]","[127.63188171386719, 153.1182861328125]","[121.74323272705078, 177.8597869873047]","[110.33079528808594, 158.21197509765625]","[119.46563720703125, 139.10768127441406]","[114.99412536621094, 164.87474060058594]","[107.10432434082031, 188.49578857421875]"
"[119.40570068359375, 242.81553649902344]","[160.439208984375, 213.54818725585938]","[178.48687744140625, 178.3512420654297]","[183.79315185546875, 148.4984130859375]","[177.22998046875, 134.6215057373047]","[151.49346923828125, 153.81649780273438]","[160.35958862304688, 117.12051391601562]","[156.93255615234375, 145.3451690673828]","[150.0752410888672, 164.23402404785156]","[122.77869415283203, 149.5313262939453]","[136.9363555908203, 109.55797576904297]","[140.5888214111328, 142.39968872070312]","[136.3717041015625, 170.8080291748047]","[97.89358520507812, 151.4654083251953]","[108.3947525024414, 114.36253356933594]","[109.6687240600586, 145.56407165527344]","[107.7992172241211, 173.3170623779297]","[78.14083099365234, 155.57601928710938]","[82.41926574707031, 131.09230041503906]","[85.27000427246094, 155.34371948242188]","[88.06556701660156, 180.5018310546875]"
"[119.85535430908203, 238.49647521972656]","[160.55625915527344, 211.51327514648438]","[179.10874938964844, 178.72398376464844]","[183.94943237304688, 152.0288848876953]","[177.7228240966797, 139.91351318359375]","[150.56736755371094, 154.10842895507812]","[160.26234436035156, 117.9169921875]","[156.06690979003906, 144.0948028564453]","[147.97088623046875, 159.20669555664062]","[122.43477630615234, 149.73175048828125]","[136.87969970703125, 110.66915893554688]","[140.06289672851562, 139.52337646484375]","[135.10662841796875, 161.873779296875]","[98.62984466552734, 151.76145935058594]","[109.1312255859375, 116.44432830810547]","[110.64778137207031, 143.77227783203125]","[107.5349349975586, 167.34573364257812]","[79.79934692382812, 157.5789031982422]","[84.21067810058594, 134.5409393310547]","[86.37019348144531, 156.56568908691406]","[87.48363494873047, 179.30877685546875]"
"[119.05223846435547, 234.58827209472656]","[157.54168701171875, 207.0197296142578]","[176.63841247558594, 178.9823760986328]","[181.26943969726562, 152.85147094726562]","[179.5724639892578, 140.40017700195312]","[153.18576049804688, 152.9306640625]","[161.61363220214844, 125.84100341796875]","[157.65768432617188, 149.45913696289062]","[149.76866149902344, 160.73109436035156]","[124.53955078125, 146.32614135742188]","[138.60830688476562, 117.5096435546875]","[141.67018127441406, 146.2823028564453]","[136.92042541503906, 168.14576721191406]","[101.221435546875, 145.77320861816406]","[113.51502227783203, 118.25282287597656]","[115.59107208251953, 144.02154541015625]","[114.12654113769531, 163.92727661132812]","[82.60961151123047, 147.51776123046875]","[91.15165710449219, 128.90567016601562]","[94.06387329101562, 149.48294067382812]","[95.25582885742188, 170.88609313964844]"
"[115.4958267211914, 235.5674591064453]","[156.86883544921875, 207.08602905273438]","[176.48451232910156, 177.37860107421875]","[183.1515350341797, 150.3607635498047]","[181.38388061523438, 138.71006774902344]","[152.20265197753906, 149.8622589111328]","[161.3760986328125, 122.80194854736328]","[158.0009765625, 148.9505157470703]","[150.3611602783203, 162.70156860351562]","[123.07756042480469, 144.21734619140625]","[137.36932373046875, 117.6595458984375]","[140.81704711914062, 147.05979919433594]","[138.01605224609375, 169.7265167236328]","[100.0208740234375, 144.68128967285156]","[111.56270599365234, 121.13389587402344]","[114.08232879638672, 148.95321655273438]","[114.8986587524414, 169.66261291503906]","[82.16151428222656, 146.84762573242188]","[90.45452880859375, 130.68577575683594]","[93.2935791015625, 150.97772216796875]","[94.3094482421875, 170.51515197753906]"
"[116.03179931640625, 233.55291748046875]","[99.08575439453125, 222.2339630126953]","[93.76842498779297, 200.2058868408203]","[100.37495422363281, 177.94219970703125]","[112.04532623291016, 162.70596313476562]","[110.09449005126953, 161.7177276611328]","[119.75222778320312, 130.23397827148438]","[120.98237609863281, 149.88914489746094]","[119.08097839355469, 162.696533203125]","[123.12876892089844, 155.02667236328125]","[139.36767578125, 115.20156860351562]","[138.106689453125, 143.84495544433594]","[129.70477294921875, 165.7605743408203]","[137.23590087890625, 152.99781799316406]","[153.2144775390625, 112.5177001953125]","[146.37887573242188, 143.62062072753906]","[138.1382598876953, 168.96231079101562]","[151.16932678222656, 152.24595642089844]","[163.76657104492188, 127.44944763183594]","[155.61338806152344, 152.156005859375]","[147.4660186767578, 176.37657165527344]"
"[114.13046264648438, 238.235595703125]","[154.152099609375, 213.38221740722656]","[170.43475341796875, 181.48336791992188]","[173.98789978027344, 153.4093475341797]","[172.7100372314453, 138.1327667236328]","[147.34765625, 152.2491455078125]","[156.14210510253906, 121.8023910522461]","[153.64175415039062, 150.34332275390625]","[148.85105895996094, 167.61447143554688]","[120.0815200805664, 147.07211303710938]","[134.6859588623047, 114.68938446044922]","[136.8520965576172, 144.37872314453125]","[133.2797393798828, 168.91590881347656]","[98.51673126220703, 148.99024963378906]","[110.50922393798828, 115.26567077636719]","[111.28424835205078, 144.97500610351562]","[110.8169174194336, 172.1009063720703]","[82.25514221191406, 153.43643188476562]","[88.28570556640625, 131.69921875]","[90.3498764038086, 153.70510864257812]","[92.94149780273438, 178.73892211914062]"
"[120.51205444335938, 237.23536682128906]","[160.21839904785156, 210.283935546875]","[169.9249725341797, 178.14584350585938]","[174.50669860839844, 150.329345703125]","[176.3199462890625, 131.67474365234375]","[149.39398193359375, 142.16342163085938]","[155.9735565185547, 115.59292602539062]","[155.8115234375, 143.59849548339844]","[151.8818817138672, 162.32679748535156]","[123.10444641113281, 139.81423950195312]","[132.12310791015625, 116.08512878417969]","[136.25242614746094, 147.2947998046875]","[132.73138427734375, 171.015869140625]","[100.82494354248047, 144.25721740722656]","[108.61803436279297, 122.35433197021484]","[111.974365234375, 151.94308471679688]","[110.62098693847656, 176.18141174316406]","[83.28591918945312, 152.16200256347656]","[87.39443969726562, 135.0042266845703]","[92.72417449951172, 156.79946899414062]","[95.57722473144531, 181.22044372558594]"
"[119.67838287353516, 238.80844116210938]","[157.6510009765625, 209.17791748046875]","[168.8665008544922, 172.7840118408203]","[174.29052734375, 141.3961639404297]","[175.62730407714844, 123.48446655273438]","[150.90325927734375, 143.02066040039062]","[153.45263671875, 111.69436645507812]","[149.3087615966797, 143.58181762695312]","[143.98500061035156, 165.4498291015625]","[122.7035903930664, 141.51930236816406]","[128.0119171142578, 111.73493957519531]","[132.40028381347656, 146.71127319335938]","[131.61367797851562, 173.87527465820312]","[99.63402557373047, 145.05348205566406]","[103.16082763671875, 115.96146392822266]","[106.14689636230469, 149.05587768554688]","[106.88372039794922, 176.49008178710938]","[79.4863052368164, 150.15248107910156]","[82.41112518310547, 127.68389892578125]","[87.5912857055664, 149.98773193359375]","[91.87340545654297, 177.28982543945312]"
"[116.49553680419922, 237.21717834472656]","[160.17469787597656, 208.2277069091797]","[169.87770080566406, 172.4945526123047]","[173.9499053955078, 142.63087463378906]","[175.76162719726562, 123.62265014648438]","[148.7979278564453, 135.40257263183594]","[150.47120666503906, 107.86957550048828]","[148.01231384277344, 139.62905883789062]","[144.13270568847656, 165.68711853027344]","[120.00492095947266, 136.12789916992188]","[119.5395736694336, 110.98818969726562]","[125.7828140258789, 145.9314422607422]","[128.39242553710938, 175.73858642578125]","[96.3591537475586, 143.80712890625]","[91.97864532470703, 118.36869812011719]","[96.66574096679688, 150.666259765625]","[100.59487915039062, 179.88377380371094]","[76.70263671875, 153.99220275878906]","[71.42335510253906, 137.91416931152344]","[77.83026123046875, 159.21815490722656]","[83.91590118408203, 184.61758422851562]"
"[110.93992614746094, 234.8097686767578]","[154.87228393554688, 213.43162536621094]","[167.3907928466797, 179.42657470703125]","[174.1236572265625, 150.74188232421875]","[174.9584197998047, 128.95993041992188]","[145.84068298339844, 141.99501037597656]","[147.39401245117188, 116.04795837402344]","[142.55990600585938, 142.415283203125]","[138.20423889160156, 162.56382751464844]","[116.5214614868164, 137.73780822753906]","[119.36107635498047, 117.22594451904297]","[121.40314483642578, 148.8844757080078]","[121.87478637695312, 174.08709716796875]","[93.63292694091797, 140.32179260253906]","[95.13703155517578, 121.0877685546875]","[93.57679748535156, 153.25144958496094]","[94.44459533691406, 178.7901153564453]","[75.47319793701172, 146.02752685546875]","[76.48219299316406, 133.9147186279297]","[77.47088623046875, 157.89175415039062]","[79.62752532958984, 182.34048461914062]"
"[118.34626007080078, 231.07028198242188]","[164.71266174316406, 213.10238647460938]","[176.92849731445312, 180.3282928466797]","[176.7647247314453, 153.9958953857422]","[172.3285369873047, 139.68667602539062]","[155.0706329345703, 143.6419219970703]","[155.60926818847656, 123.6937484741211]","[151.32322692871094, 152.5340576171875]","[148.3868865966797, 171.21754455566406]","[123.35267639160156, 139.59698486328125]","[125.6590805053711, 123.47591400146484]","[124.19474029541016, 154.80599975585938]","[123.83129119873047, 177.78834533691406]","[98.9361801147461, 140.93453979492188]","[102.77082824707031, 126.49584197998047]","[100.1976547241211, 157.34095764160156]","[100.61717224121094, 180.49639892578125]","[78.00727844238281, 145.75660705566406]","[79.48977661132812, 133.86215209960938]","[80.80684661865234, 155.0735626220703]","[84.83244323730469, 177.5796356201172]"
"[121.99864959716797, 229.7422332763672]","[166.44796752929688, 221.30284118652344]","[169.7884063720703, 192.27511596679688]","[161.15255737304688, 166.8445281982422]","[149.70480346679688, 148.0797119140625]","[154.04116821289062, 140.27146911621094]","[149.50668334960938, 125.56063079833984]","[146.2779998779297, 142.95285034179688]","[145.81350708007812, 153.69920349121094]","[125.12095642089844, 136.24658203125]","[124.5394058227539, 123.43592834472656]","[126.01576232910156, 151.8756561279297]","[128.82862854003906, 171.71609497070312]","[102.6977310180664, 137.67068481445312]","[103.16995239257812, 129.35421752929688]","[100.38956451416016, 162.16201782226562]","[100.17715454101562, 185.52325439453125]","[83.4474105834961, 142.74118041992188]","[83.00809478759766, 135.8154296875]","[83.54540252685547, 157.55299377441406]","[87.9485092163086, 177.70840454101562]"
"[119.96492767333984, 228.90310668945312]","[152.80032348632812, 215.9821319580078]","[148.8560028076172, 181.49432373046875]","[143.6708221435547, 150.34349060058594]","[137.12554931640625, 129.8349609375]","[141.26962280273438, 142.3297882080078]","[134.89625549316406, 117.41889953613281]","[130.10108947753906, 126.77345275878906]","[129.85267639160156, 134.7292022705078]","[121.34649658203125, 140.40318298339844]","[112.472900390625, 116.8332290649414]","[114.40916442871094, 140.9797821044922]","[115.55259704589844, 161.97271728515625]","[103.50011444091797, 143.56373596191406]","[94.1542739868164, 125.6858901977539]","[101.72197723388672, 157.49078369140625]","[108.72383117675781, 181.88258361816406]","[91.73296356201172, 148.32257080078125]","[86.87500762939453, 136.1119384765625]","[91.50640869140625, 158.69236755371094]","[97.25729370117188, 180.57142639160156]"
"[129.0835418701172, 227.44741821289062]","[160.44717407226562, 207.37452697753906]","[163.3577880859375, 167.66819763183594]","[157.05177307128906, 136.52769470214844]","[147.41505432128906, 122.69790649414062]","[149.75050354003906, 134.02645874023438]","[140.8587646484375, 106.84098815917969]","[137.51712036132812, 127.4022445678711]","[135.14645385742188, 144.49972534179688]","[125.78375244140625, 137.5756378173828]","[114.2915267944336, 110.82420349121094]","[119.44639587402344, 138.6820831298828]","[120.97447967529297, 161.20716857910156]","[105.68095397949219, 145.78713989257812]","[91.81451416015625, 123.21414184570312]","[104.6656723022461, 154.27767944335938]","[113.28620910644531, 178.8151092529297]","[89.9963150024414, 155.50328063964844]","[76.69747924804688, 138.6055908203125]","[88.07677459716797, 159.593017578125]","[98.3255386352539, 180.59365844726562]"
"[122.4604721069336, 232.88632202148438]","[156.7853240966797, 214.81983947753906]","[160.06675720214844, 178.59222412109375]","[155.2876434326172, 146.53961181640625]","[149.09564208984375, 128.9918975830078]","[151.46841430664062, 137.68161010742188]","[148.15940856933594, 111.6087646484375]","[142.83705139160156, 131.48487854003906]","[137.67295837402344, 147.49533081054688]","[127.04794311523438, 136.68882751464844]","[122.69377136230469, 112.47146606445312]","[124.12688446044922, 140.41030883789062]","[121.33845520019531, 162.54598999023438]","[106.81439971923828, 141.8135223388672]","[97.59326171875, 123.96488952636719]","[103.85774230957031, 155.45901489257812]","[108.14456939697266, 179.4036407470703]","[90.46495819091797, 148.16659545898438]","[82.19852447509766, 137.2015380859375]","[87.97300720214844, 160.3309326171875]","[93.52976989746094, 181.7947998046875]"
"[125.38484954833984, 234.93380737304688]","[161.36077880859375, 216.43115234375]","[167.7763671875, 177.94029235839844]","[164.118896484375, 146.31784057617188]","[155.73486328125, 132.87567138671875]","[155.86944580078125, 136.39248657226562]","[151.554443359375, 108.76618957519531]","[147.61997985839844, 128.33302307128906]","[144.8527069091797, 144.27452087402344]","[130.46026611328125, 135.60293579101562]","[123.66838073730469, 106.4826889038086]","[128.98419189453125, 135.45623779296875]","[129.50050354003906, 158.00238037109375]","[108.73246765136719, 140.75662231445312]","[97.38488006591797, 117.9193115234375]","[107.42495727539062, 150.2760467529297]","[114.10960388183594, 174.75425720214844]","[91.30841064453125, 148.0197296142578]","[82.15448760986328, 133.51951599121094]","[90.22022247314453, 156.40794372558594]","[98.2604751586914, 178.2808380126953]"
"[119.40995788574219, 229.73426818847656]","[158.4805450439453, 215.38343811035156]","[164.01165771484375, 178.3729248046875]","[160.7755584716797, 145.70974731445312]","[152.3570098876953, 128.96920776367188]","[148.94276428222656, 137.15286254882812]","[146.537109375, 113.00118255615234]","[145.85440063476562, 131.8802032470703]","[144.97119140625, 147.69754028320312]","[123.25981140136719, 137.8846893310547]","[116.59574127197266, 111.42770385742188]","[120.93242645263672, 136.23448181152344]","[120.56661987304688, 160.10366821289062]","[101.33238220214844, 143.9990997314453]","[93.15280151367188, 123.80118560791016]","[102.69473266601562, 153.3546905517578]","[108.2749252319336, 178.75132751464844]","[83.73697662353516, 152.0604248046875]","[75.67442321777344, 139.64959716796875]","[82.65746307373047, 161.0625762939453]","[88.76701354980469, 182.93118286132812]"
"[116.54620361328125, 233.11376953125]","[153.7827911376953, 216.04183959960938]","[163.4423065185547, 177.42303466796875]","[163.665283203125, 145.22952270507812]","[155.89402770996094, 125.12262725830078]","[147.4251708984375, 133.48416137695312]","[146.26014709472656, 107.61463928222656]","[144.0410614013672, 129.86761474609375]","[140.79669189453125, 147.84031677246094]","[120.81825256347656, 136.3201446533203]","[112.47268676757812, 108.24273681640625]","[117.78433990478516, 138.45594787597656]","[118.44180297851562, 164.4860076904297]","[98.87440490722656, 143.95455932617188]","[88.60909271240234, 122.10235595703125]","[98.69413757324219, 155.93136596679688]","[105.04095458984375, 182.99916076660156]","[80.01815032958984, 152.9494171142578]","[71.54851531982422, 140.69143676757812]","[80.98194885253906, 164.5836639404297]","[88.50897979736328, 187.96954345703125]"
"[118.86969757080078, 232.7797393798828]","[157.89334106445312, 215.0646514892578]","[164.70179748535156, 178.40235900878906]","[161.53286743164062, 148.21717834472656]","[153.191650390625, 129.94012451171875]","[147.9549560546875, 134.60862731933594]","[145.88946533203125, 112.72183990478516]","[144.7479705810547, 132.1874237060547]","[144.27224731445312, 148.32029724121094]","[122.99344635009766, 138.6964874267578]","[114.83954620361328, 115.92642211914062]","[119.05179595947266, 144.60791015625]","[118.74297332763672, 167.68881225585938]","[101.19202423095703, 145.5173797607422]","[92.53642272949219, 125.30355072021484]","[101.45808410644531, 155.32510375976562]","[107.0239028930664, 179.52853393554688]","[82.75117492675781, 152.68206787109375]","[75.1166763305664, 137.68490600585938]","[83.40267944335938, 159.362060546875]","[91.17887115478516, 181.2964630126953]"
"[125.43514251708984, 225.06471252441406]","[161.83226013183594, 209.42076110839844]","[164.6075439453125, 175.41561889648438]","[157.6088104248047, 148.40646362304688]","[148.58718872070312, 134.84185791015625]","[152.54116821289062, 134.3827362060547]","[142.3575897216797, 118.98356628417969]","[140.95913696289062, 136.76881408691406]","[142.02748107910156, 150.93759155273438]","[125.86268615722656, 140.48046875]","[113.7054672241211, 124.67181396484375]","[121.69660949707031, 147.97291564941406]","[124.46780395507812, 168.84140014648438]","[103.80422973632812, 148.89498901367188]","[92.15245056152344, 136.17222595214844]","[104.20064544677734, 161.85707092285156]","[111.13275146484375, 184.66233825683594]","[85.23384857177734, 155.6990509033203]","[76.78252410888672, 145.00079345703125]","[85.24992370605469, 165.3577880859375]","[92.5899887084961, 186.02471923828125]"
"[120.00316619873047, 234.53106689453125]","[155.24818420410156, 209.15530395507812]","[162.7299041748047, 170.95143127441406]","[161.27801513671875, 140.5893096923828]","[159.9846954345703, 121.81912994384766]","[148.5718536376953, 141.0733642578125]","[144.65054321289062, 116.59832000732422]","[140.4869842529297, 136.7715606689453]","[137.953857421875, 151.54942321777344]","[123.91116333007812, 142.3999786376953]","[117.49918365478516, 118.05261993408203]","[119.63434600830078, 144.38169860839844]","[119.68329620361328, 164.8113250732422]","[102.2676773071289, 148.0180206298828]","[94.00629425048828, 124.39257049560547]","[99.6322021484375, 150.9379119873047]","[104.47390747070312, 172.156982421875]","[84.13848876953125, 155.1566619873047]","[77.8008041381836, 139.19195556640625]","[85.07571411132812, 159.0316619873047]","[91.87383270263672, 178.5614776611328]"
"[118.26678466796875, 233.5047607421875]","[151.43203735351562, 207.12181091308594]","[158.8197021484375, 165.66517639160156]","[158.30947875976562, 134.59754943847656]","[157.44647216796875, 114.04063415527344]","[143.68760681152344, 137.3853759765625]","[139.1363067626953, 108.46330261230469]","[137.23793029785156, 131.75473022460938]","[134.5247039794922, 150.70309448242188]","[120.5068130493164, 144.0409393310547]","[111.96044921875, 112.61036682128906]","[120.45677947998047, 144.7699737548828]","[122.07332611083984, 170.59146118164062]","[99.50897216796875, 151.658203125]","[86.27884674072266, 123.56906127929688]","[99.95454406738281, 155.45945739746094]","[108.26660919189453, 183.43853759765625]","[80.28299713134766, 159.06373596191406]","[68.68672180175781, 136.8716278076172]","[80.60865020751953, 156.72091674804688]","[90.62020874023438, 179.0758056640625]"
