point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[116.79903411865234, 226.9546661376953]","[157.47528076171875, 199.50843811035156]","[173.74871826171875, 174.5334930419922]","[173.8171844482422, 143.77259826660156]","[158.28582763671875, 126.19010162353516]","[154.5714874267578, 138.21905517578125]","[151.05735778808594, 107.33382415771484]","[148.1659393310547, 117.62001037597656]","[144.40672302246094, 130.79977416992188]","[126.14507293701172, 138.76904296875]","[126.249267578125, 112.0331039428711]","[132.27894592285156, 132.84579467773438]","[128.2509307861328, 147.61651611328125]","[102.43115234375, 143.7823486328125]","[103.6441650390625, 119.88986206054688]","[111.42399597167969, 143.2513885498047]","[111.17550659179688, 158.74879455566406]","[81.43124389648438, 151.85902404785156]","[79.78050994873047, 126.1961898803711]","[87.9275894165039, 141.6932373046875]","[91.49703216552734, 156.57858276367188]"
"[121.15896606445312, 227.2185516357422]","[162.8411102294922, 200.68963623046875]","[176.1494598388672, 177.5956268310547]","[177.64051818847656, 148.54029846191406]","[166.54490661621094, 130.10813903808594]","[158.45849609375, 141.1142578125]","[156.22352600097656, 113.92052459716797]","[153.88414001464844, 125.2105712890625]","[150.85911560058594, 137.65196228027344]","[128.9475860595703, 143.4467315673828]","[125.26548767089844, 118.00548553466797]","[129.0238494873047, 136.6332244873047]","[125.78821563720703, 151.56382751464844]","[103.84523010253906, 149.99354553222656]","[101.59530639648438, 128.5218048095703]","[106.82060241699219, 148.15391540527344]","[106.91227722167969, 162.28628540039062]","[81.8546142578125, 158.7475128173828]","[77.02030944824219, 135.64512634277344]","[83.53622436523438, 149.27308654785156]","[87.81195831298828, 165.45982360839844]"
"[121.61553955078125, 226.9083251953125]","[163.79725646972656, 199.89483642578125]","[177.648193359375, 173.75111389160156]","[178.35276794433594, 144.8596954345703]","[165.45460510253906, 128.58348083496094]","[159.572021484375, 138.2959747314453]","[156.10122680664062, 106.24240112304688]","[155.2834014892578, 115.0525131225586]","[154.02716064453125, 126.98564147949219]","[130.27330017089844, 141.0157012939453]","[128.47605895996094, 115.73836517333984]","[134.1714630126953, 138.4285888671875]","[132.8061065673828, 154.82913208007812]","[105.22802734375, 147.83885192871094]","[104.98687744140625, 125.98786163330078]","[113.03278350830078, 148.33401489257812]","[114.37261199951172, 163.188232421875]","[82.79647064208984, 157.9274444580078]","[78.1661148071289, 133.2607879638672]","[86.6197509765625, 147.50494384765625]","[91.80656433105469, 164.0790252685547]"
"[124.00991821289062, 225.47979736328125]","[165.71737670898438, 199.545166015625]","[181.9256134033203, 176.16961669921875]","[180.96591186523438, 148.6117401123047]","[166.90199279785156, 134.0885009765625]","[163.98841857910156, 135.5919647216797]","[158.5768585205078, 110.9331283569336]","[158.11131286621094, 125.80811309814453]","[156.494384765625, 139.2642822265625]","[133.14088439941406, 136.77230834960938]","[130.10797119140625, 117.54790496826172]","[135.16639709472656, 140.411865234375]","[131.8372802734375, 154.09689331054688]","[107.41969299316406, 143.27627563476562]","[107.20504760742188, 128.34963989257812]","[114.66085815429688, 153.9925537109375]","[114.35977935791016, 167.74179077148438]","[84.50291442871094, 154.13629150390625]","[80.35404968261719, 132.8855743408203]","[88.09026336669922, 151.2959747314453]","[91.41006469726562, 168.42623901367188]"
"[120.08596801757812, 225.9136505126953]","[158.53619384765625, 200.5652618408203]","[175.57449340820312, 178.29754638671875]","[173.08782958984375, 149.12322998046875]","[158.54351806640625, 133.51654052734375]","[160.689453125, 133.70849609375]","[155.8278350830078, 110.70176696777344]","[153.5881805419922, 127.79169464111328]","[151.1683807373047, 142.04405212402344]","[131.56048583984375, 134.33511352539062]","[129.80674743652344, 115.96849060058594]","[134.70108032226562, 139.67446899414062]","[131.5661163330078, 153.38636779785156]","[107.46605682373047, 140.03521728515625]","[105.97794342041016, 125.80268859863281]","[112.70199584960938, 152.5450897216797]","[113.28620147705078, 166.48728942871094]","[85.0855484008789, 149.68182373046875]","[80.61327362060547, 130.04754638671875]","[87.49248504638672, 148.58998107910156]","[91.97853088378906, 164.6826934814453]"
"[116.21867370605469, 226.05101013183594]","[155.39398193359375, 200.29197692871094]","[172.93478393554688, 175.04847717285156]","[172.08151245117188, 144.70765686035156]","[156.98788452148438, 129.64443969726562]","[152.14866638183594, 136.3594207763672]","[148.6695556640625, 117.03475189208984]","[147.2662353515625, 135.50982666015625]","[143.81765747070312, 149.4453582763672]","[124.8822250366211, 137.97149658203125]","[126.37771606445312, 119.4849853515625]","[131.1242218017578, 144.4342498779297]","[126.56285095214844, 157.26580810546875]","[101.59107971191406, 143.5446319580078]","[103.18768310546875, 127.2323989868164]","[110.83607482910156, 155.91297912597656]","[111.34532928466797, 169.7661895751953]","[80.0333480834961, 151.54269409179688]","[77.94131469726562, 130.27699279785156]","[85.17084503173828, 149.6897735595703]","[88.90225219726562, 164.76095581054688]"
"[113.30601501464844, 229.62034606933594]","[152.6616668701172, 209.1657257080078]","[171.0358123779297, 182.04592895507812]","[171.3468780517578, 149.14215087890625]","[156.50840759277344, 135.8390350341797]","[151.0518798828125, 138.65582275390625]","[147.98805236816406, 115.06352996826172]","[147.1099090576172, 136.15882873535156]","[144.8533935546875, 153.38682556152344]","[122.10771179199219, 140.6947479248047]","[119.48104858398438, 115.15068054199219]","[125.20963287353516, 140.0281524658203]","[122.74854278564453, 155.64849853515625]","[98.64374542236328, 146.8544921875]","[98.65533447265625, 126.16997528076172]","[105.50146484375, 153.72862243652344]","[106.38602447509766, 168.9124298095703]","[77.43661499023438, 155.5008087158203]","[74.81780242919922, 131.8779754638672]","[81.07069396972656, 150.69668579101562]","[83.97174835205078, 166.573974609375]"
"[119.24022674560547, 224.793212890625]","[159.9457550048828, 200.2661895751953]","[173.95794677734375, 177.5078125]","[175.65113830566406, 147.44210815429688]","[164.50650024414062, 130.7396697998047]","[153.55624389648438, 139.95462036132812]","[151.41587829589844, 114.49241638183594]","[149.57260131835938, 132.0600128173828]","[147.40904235839844, 146.76956176757812]","[126.84780883789062, 142.3349609375]","[129.17385864257812, 118.2419662475586]","[135.9806671142578, 141.81582641601562]","[135.0803985595703, 155.8256378173828]","[104.59510040283203, 147.154296875]","[106.88451385498047, 128.37229919433594]","[114.30877685546875, 155.8404998779297]","[115.78176879882812, 169.59898376464844]","[83.78734588623047, 153.9658660888672]","[81.67063903808594, 132.18455505371094]","[89.34109497070312, 151.07188415527344]","[94.0482177734375, 167.18975830078125]"
"[119.41272735595703, 229.57415771484375]","[159.116943359375, 207.37718200683594]","[173.17608642578125, 181.49830627441406]","[173.39939880371094, 150.39683532714844]","[164.136962890625, 129.67684936523438]","[153.3623046875, 142.56338500976562]","[148.55337524414062, 118.74122619628906]","[147.62416076660156, 138.79263305664062]","[144.8229522705078, 156.23590087890625]","[125.66631317138672, 144.6100311279297]","[123.61772155761719, 118.68384552001953]","[130.44154357910156, 142.1307830810547]","[128.77439880371094, 159.50848388671875]","[101.7069091796875, 149.33514404296875]","[100.41342163085938, 127.11219787597656]","[108.9715805053711, 154.5151824951172]","[110.2956771850586, 172.4976348876953]","[79.8468017578125, 155.0435028076172]","[74.52046203613281, 132.04197692871094]","[81.49150085449219, 151.74609375]","[85.26789855957031, 170.7023162841797]"
"[118.93180084228516, 228.23350524902344]","[157.9945831298828, 205.37631225585938]","[172.4650421142578, 182.71435546875]","[172.82955932617188, 153.98269653320312]","[158.2831268310547, 137.16917419433594]","[151.712646484375, 143.58792114257812]","[146.4908905029297, 116.8193359375]","[145.48110961914062, 133.08631896972656]","[143.32740783691406, 148.89901733398438]","[122.00574493408203, 145.3189239501953]","[127.21964263916016, 117.87727355957031]","[134.761474609375, 139.55340576171875]","[132.21063232421875, 155.543212890625]","[97.74508666992188, 150.56805419921875]","[100.68108367919922, 129.08773803710938]","[110.02926635742188, 156.61795043945312]","[110.26825714111328, 172.91055297851562]","[75.70172882080078, 157.6911163330078]","[76.7688980102539, 134.85362243652344]","[85.12263488769531, 154.95826721191406]","[87.88567352294922, 172.38768005371094]"
"[121.10414123535156, 233.02410888671875]","[164.22462463378906, 211.4308319091797]","[177.79074096679688, 187.58262634277344]","[176.8976593017578, 158.7567138671875]","[162.44830322265625, 142.69155883789062]","[157.34291076660156, 144.09681701660156]","[153.1287841796875, 120.34392547607422]","[153.08201599121094, 141.13377380371094]","[153.77053833007812, 155.87657165527344]","[127.46267700195312, 143.4337615966797]","[129.17254638671875, 118.16295623779297]","[133.29452514648438, 144.34539794921875]","[129.50244140625, 161.20205688476562]","[102.38072204589844, 148.72140502929688]","[101.89514923095703, 126.85832977294922]","[108.74952697753906, 157.37063598632812]","[109.54292297363281, 176.86849975585938]","[78.6208724975586, 155.33154296875]","[76.25897216796875, 130.68325805664062]","[83.2626724243164, 150.5086669921875]","[88.81854248046875, 170.237060546875]"
"[121.59880065917969, 229.4010772705078]","[164.96682739257812, 207.8333282470703]","[177.1904754638672, 182.16619873046875]","[173.7482452392578, 157.25071716308594]","[162.15963745117188, 141.64930725097656]","[154.95852661132812, 135.13853454589844]","[148.81008911132812, 118.90787506103516]","[149.2682342529297, 141.20790100097656]","[149.55738830566406, 156.57443237304688]","[124.54303741455078, 139.35887145996094]","[121.78675842285156, 121.49147033691406]","[129.86691284179688, 148.7867431640625]","[128.24107360839844, 164.4974365234375]","[99.64312744140625, 146.88034057617188]","[98.20980072021484, 130.4387969970703]","[108.68225860595703, 158.36956787109375]","[111.66679382324219, 172.78172302246094]","[77.20510864257812, 154.63267517089844]","[72.86028289794922, 135.53695678710938]","[81.73733520507812, 155.63400268554688]","[87.48165130615234, 172.23594665527344]"
"[120.63334655761719, 227.90802001953125]","[168.67124938964844, 209.47723388671875]","[180.6423797607422, 181.46981811523438]","[173.95774841308594, 152.52586364746094]","[154.874267578125, 137.18995666503906]","[157.4827117919922, 143.78392028808594]","[150.28021240234375, 115.83547973632812]","[144.40696716308594, 136.7238006591797]","[140.98912048339844, 155.06854248046875]","[124.96485900878906, 142.65097045898438]","[120.08258056640625, 116.83782958984375]","[123.345458984375, 140.06605529785156]","[121.23341369628906, 154.50711059570312]","[97.45358276367188, 147.8689422607422]","[96.48816680908203, 126.86988830566406]","[101.06160736083984, 155.21006774902344]","[101.93653106689453, 170.52328491210938]","[72.49626922607422, 154.27435302734375]","[70.80559539794922, 136.69322204589844]","[74.85411834716797, 157.2396240234375]","[77.22227478027344, 173.19558715820312]"
"[120.56993865966797, 224.60203552246094]","[166.59580993652344, 210.5768280029297]","[183.0917205810547, 185.11720275878906]","[169.2589569091797, 159.29904174804688]","[143.70945739746094, 148.2289581298828]","[160.77598571777344, 132.14027404785156]","[145.93191528320312, 107.14328002929688]","[138.0744171142578, 127.9076919555664]","[136.08900451660156, 144.89990234375]","[126.68003845214844, 132.38478088378906]","[112.13348388671875, 111.68521118164062]","[111.09088897705078, 134.82373046875]","[110.7523422241211, 149.26177978515625]","[98.8818130493164, 140.15037536621094]","[88.32353973388672, 128.40469360351562]","[92.53544616699219, 158.5969696044922]","[98.83560943603516, 174.35528564453125]","[75.1511459350586, 150.78567504882812]","[63.58186340332031, 137.88534545898438]","[66.18134307861328, 159.62745666503906]","[72.79825592041016, 173.43026733398438]"
"[120.72931671142578, 219.80905151367188]","[168.48342895507812, 203.79417419433594]","[179.22213745117188, 179.48504638671875]","[174.6235809326172, 154.42042541503906]","[158.0038604736328, 136.4941864013672]","[152.73553466796875, 142.68646240234375]","[148.386962890625, 116.76386260986328]","[143.0623321533203, 130.7679901123047]","[138.6549530029297, 142.0187225341797]","[123.97421264648438, 143.72723388671875]","[115.00328063964844, 123.57532501220703]","[119.6350326538086, 144.4630889892578]","[118.49127197265625, 154.41653442382812]","[98.73538208007812, 148.8571319580078]","[91.20626068115234, 133.60824584960938]","[97.70921325683594, 158.39112854003906]","[99.88267517089844, 171.3712921142578]","[75.56224822998047, 154.18890380859375]","[64.10306549072266, 137.9629364013672]","[69.16217803955078, 157.0105743408203]","[74.20812225341797, 172.78054809570312]"
"[117.43307495117188, 221.75914001464844]","[166.50955200195312, 206.6100616455078]","[177.97119140625, 173.76519775390625]","[167.3689422607422, 146.72720336914062]","[146.81527709960938, 130.4064483642578]","[150.53817749023438, 128.201416015625]","[145.89903259277344, 103.94985961914062]","[145.2382354736328, 124.44747924804688]","[143.4071807861328, 142.21310424804688]","[120.67742919921875, 134.98016357421875]","[107.40375518798828, 117.99019622802734]","[114.31848907470703, 143.53347778320312]","[114.72235870361328, 156.4036407470703]","[93.47044372558594, 144.92823791503906]","[82.52290344238281, 132.6919403076172]","[91.18575286865234, 159.0220489501953]","[95.52034759521484, 172.28672790527344]","[68.50096893310547, 154.8610076904297]","[57.45447540283203, 142.6446533203125]","[63.3478889465332, 160.58059692382812]","[67.99661254882812, 171.88108825683594]"
"[118.7395248413086, 222.881103515625]","[161.49151611328125, 211.211181640625]","[182.4687957763672, 185.17059326171875]","[177.07827758789062, 160.96888732910156]","[154.5134735107422, 146.2937774658203]","[158.00611877441406, 134.5950469970703]","[151.8046112060547, 117.60855865478516]","[148.45228576660156, 138.0470733642578]","[144.98013305664062, 149.92005920410156]","[124.88815307617188, 133.32672119140625]","[115.86678314208984, 122.77045440673828]","[122.08425903320312, 149.63330078125]","[119.7553939819336, 161.89134216308594]","[97.41394805908203, 139.9337921142578]","[89.90837860107422, 132.6188507080078]","[97.89054870605469, 162.34661865234375]","[101.23831176757812, 176.2860107421875]","[71.62259674072266, 148.59666442871094]","[62.51630783081055, 138.2539825439453]","[69.06607818603516, 160.30580139160156]","[74.31267547607422, 174.7363739013672]"
"[116.3858871459961, 224.06149291992188]","[165.08810424804688, 204.72415161132812]","[177.17633056640625, 176.52981567382812]","[164.47462463378906, 150.94859313964844]","[142.2003936767578, 136.81520080566406]","[153.0674591064453, 123.86663055419922]","[145.9347381591797, 102.72526550292969]","[141.95159912109375, 125.9392318725586]","[141.06077575683594, 141.11941528320312]","[120.7210922241211, 129.1304168701172]","[109.80115509033203, 116.04656219482422]","[113.22901916503906, 145.2879180908203]","[112.87413024902344, 154.2651824951172]","[91.84772491455078, 140.20057678222656]","[83.78206634521484, 133.8834991455078]","[89.48453521728516, 160.78314208984375]","[92.2967758178711, 169.79547119140625]","[64.4752197265625, 152.11544799804688]","[59.380977630615234, 142.7735595703125]","[66.71337127685547, 159.9054412841797]","[71.03062438964844, 167.98292541503906]"
"[120.8028793334961, 226.12432861328125]","[165.57986450195312, 204.57969665527344]","[180.358642578125, 173.0480194091797]","[170.269775390625, 145.3813934326172]","[150.52003479003906, 130.32334899902344]","[154.15411376953125, 131.10694885253906]","[145.17141723632812, 106.0575180053711]","[143.60888671875, 126.96564483642578]","[143.16542053222656, 141.07666015625]","[124.39163970947266, 136.05508422851562]","[109.30374908447266, 116.84553527832031]","[115.56442260742188, 144.1261444091797]","[116.88217163085938, 157.7368927001953]","[97.13285827636719, 145.3707733154297]","[85.46007537841797, 126.57901000976562]","[91.85552978515625, 153.4449920654297]","[94.15167999267578, 168.87034606933594]","[71.88153076171875, 155.94491577148438]","[58.673179626464844, 135.104248046875]","[65.31500244140625, 154.772705078125]","[69.375244140625, 170.1846466064453]"
"[118.92698669433594, 227.87689208984375]","[163.34725952148438, 205.56480407714844]","[177.95887756347656, 175.4273681640625]","[175.988525390625, 143.0260467529297]","[162.45265197753906, 121.22598266601562]","[156.9432830810547, 133.2235870361328]","[145.64476013183594, 103.29937744140625]","[140.1840362548828, 117.60325622558594]","[140.04476928710938, 131.5038299560547]","[126.54821014404297, 134.2229461669922]","[115.3699722290039, 113.05184936523438]","[116.64336395263672, 134.4292449951172]","[117.2655029296875, 147.93292236328125]","[99.24778747558594, 140.5174560546875]","[90.75730895996094, 121.4220962524414]","[92.85902404785156, 143.28271484375]","[95.50825500488281, 158.61569213867188]","[72.92807006835938, 148.39230346679688]","[66.4880599975586, 127.76957702636719]","[70.976806640625, 141.6901092529297]","[74.98905181884766, 156.33883666992188]"
"[119.96464538574219, 225.13795471191406]","[163.96566772460938, 204.2376251220703]","[178.09031677246094, 174.64889526367188]","[173.7721710205078, 141.178466796875]","[161.29063415527344, 120.41554260253906]","[157.79986572265625, 131.81729125976562]","[142.85093688964844, 102.23088836669922]","[138.11444091796875, 122.6248779296875]","[138.50674438476562, 137.76840209960938]","[126.62881469726562, 135.0024871826172]","[113.56706237792969, 115.07788848876953]","[115.53250885009766, 141.18629455566406]","[116.39425659179688, 153.73451232910156]","[99.53414154052734, 141.59158325195312]","[90.3692626953125, 124.83670806884766]","[94.7017593383789, 151.28778076171875]","[98.32429504394531, 165.39903259277344]","[72.84776306152344, 149.45314025878906]","[64.42961120605469, 130.36981201171875]","[69.28192901611328, 149.65501403808594]","[73.1888198852539, 165.38316345214844]"
"[116.84361267089844, 221.4055938720703]","[158.9945831298828, 202.16421508789062]","[174.9005584716797, 173.4545135498047]","[172.17300415039062, 143.62060546875]","[160.0595245361328, 126.75579833984375]","[155.88812255859375, 126.90220642089844]","[144.0325164794922, 105.7632827758789]","[141.7278594970703, 124.33759307861328]","[142.36849975585938, 136.96868896484375]","[126.29325103759766, 130.5890655517578]","[115.6095199584961, 119.09959411621094]","[117.62968444824219, 146.84738159179688]","[117.57721710205078, 156.58876037597656]","[99.82316589355469, 137.65728759765625]","[91.36756896972656, 129.1605224609375]","[94.69091796875, 156.6696319580078]","[96.82390594482422, 167.48048400878906]","[73.90243530273438, 146.16326904296875]","[64.91276550292969, 131.7365264892578]","[68.90869140625, 152.4000244140625]","[72.0166244506836, 165.85650634765625]"
"[128.315185546875, 224.7813262939453]","[172.0144805908203, 204.38934326171875]","[185.55368041992188, 172.05084228515625]","[170.15892028808594, 145.9696044921875]","[146.5443572998047, 135.9860382080078]","[160.34877014160156, 126.55233764648438]","[145.70053100585938, 99.68596649169922]","[146.63607788085938, 119.91419219970703]","[148.76979064941406, 133.8264617919922]","[128.02464294433594, 131.16465759277344]","[110.2257308959961, 115.93109893798828]","[118.46562194824219, 144.6973114013672]","[120.36843872070312, 155.38780212402344]","[98.61412811279297, 141.36070251464844]","[86.25492858886719, 130.2191925048828]","[96.36912536621094, 161.43153381347656]","[100.74056243896484, 175.71078491210938]","[71.55423736572266, 154.1746063232422]","[61.90867614746094, 139.86676025390625]","[69.79273986816406, 160.8883514404297]","[75.42245483398438, 175.0623779296875]"
"[123.92057800292969, 225.60769653320312]","[171.29212951660156, 206.92527770996094]","[183.484130859375, 172.3456268310547]","[169.26693725585938, 145.23641967773438]","[145.61929321289062, 135.85858154296875]","[157.9252166748047, 131.7959442138672]","[144.7992706298828, 101.04779052734375]","[144.7016143798828, 119.92147827148438]","[146.37570190429688, 134.70835876464844]","[124.4536361694336, 141.0045928955078]","[104.81100463867188, 116.3348388671875]","[114.85433197021484, 142.08349609375]","[118.88410949707031, 154.6113739013672]","[93.86688232421875, 153.55410766601562]","[78.8870620727539, 132.6887664794922]","[91.172607421875, 158.83990478515625]","[97.47676849365234, 173.81939697265625]","[66.98430633544922, 166.262939453125]","[53.80257034301758, 149.5116729736328]","[61.330345153808594, 169.3607177734375]","[68.56673431396484, 182.41786193847656]"
