point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[119.09725952148438, 221.49208068847656]","[148.0443572998047, 198.03846740722656]","[156.87457275390625, 171.7310791015625]","[137.37728881835938, 153.22488403320312]","[109.66154479980469, 147.41246032714844]","[136.69033813476562, 128.20065307617188]","[137.38320922851562, 89.40950012207031]","[136.3023223876953, 60.00813674926758]","[133.54103088378906, 37.948768615722656]","[114.99504089355469, 132.5023956298828]","[109.39405822753906, 96.7109146118164]","[118.30606079101562, 110.07118225097656]","[124.95775604248047, 126.46773529052734]","[93.1269302368164, 142.57359313964844]","[84.98310852050781, 114.25774383544922]","[101.90572357177734, 136.93687438964844]","[112.38286590576172, 157.78965759277344]","[73.33057403564453, 155.90731811523438]","[70.23018646240234, 139.1732177734375]","[85.83179473876953, 153.95220947265625]","[96.97600555419922, 170.38455200195312]"
"[128.25091552734375, 222.97653198242188]","[164.98846435546875, 204.47296142578125]","[171.9192657470703, 182.70706176757812]","[151.89208984375, 166.71812438964844]","[121.15375518798828, 152.03794860839844]","[153.90533447265625, 137.86878967285156]","[157.39764404296875, 93.0736083984375]","[161.97325134277344, 65.61473846435547]","[164.04331970214844, 48.877986907958984]","[129.4974822998047, 140.06793212890625]","[117.89063262939453, 102.76642608642578]","[122.65816497802734, 114.69808197021484]","[127.4746322631836, 134.42408752441406]","[107.02677917480469, 148.712646484375]","[93.4315414428711, 118.1033706665039]","[103.55255126953125, 140.02207946777344]","[112.61175537109375, 165.65176391601562]","[88.05292510986328, 160.29615783691406]","[77.09613037109375, 139.5987091064453]","[86.2323989868164, 153.8302001953125]","[97.5594711303711, 174.66986083984375]"
"[126.51248931884766, 229.1489715576172]","[158.36024475097656, 207.47802734375]","[163.19667053222656, 189.5802459716797]","[142.5779571533203, 176.69314575195312]","[116.21551513671875, 157.8461456298828]","[157.85971069335938, 146.066162109375]","[165.58750915527344, 101.23088073730469]","[167.69288635253906, 76.5017318725586]","[167.24154663085938, 60.5941047668457]","[129.6088104248047, 145.1813201904297]","[113.23672485351562, 102.26410675048828]","[110.88483428955078, 109.08415985107422]","[112.81959533691406, 126.94911193847656]","[102.80683898925781, 152.2132110595703]","[87.46250915527344, 119.41912078857422]","[90.46470642089844, 140.7498016357422]","[94.55081939697266, 167.01583862304688]","[80.59623718261719, 165.00186157226562]","[68.01922607421875, 142.69976806640625]","[72.9499740600586, 153.79714965820312]","[81.74183654785156, 170.36441040039062]"
"[128.560791015625, 230.48944091796875]","[154.85183715820312, 212.7681121826172]","[157.32257080078125, 198.48651123046875]","[141.0939178466797, 188.7713165283203]","[120.45812225341797, 170.89822387695312]","[156.40286254882812, 142.05734252929688]","[164.47137451171875, 104.3843002319336]","[168.7355499267578, 83.56432342529297]","[170.52500915527344, 69.60093688964844]","[131.42906188964844, 146.26661682128906]","[116.11734008789062, 109.34803771972656]","[116.90067291259766, 126.9339828491211]","[121.85527801513672, 148.4156951904297]","[108.30767059326172, 154.99160766601562]","[95.5854263305664, 127.65077209472656]","[98.14532470703125, 151.66893005371094]","[102.85697937011719, 173.32711791992188]","[89.12091064453125, 166.19761657714844]","[80.20747375488281, 148.74888610839844]","[82.57942962646484, 160.16799926757812]","[88.76371765136719, 172.9069366455078]"
"[125.74923706054688, 220.88584899902344]","[150.8632354736328, 205.46824645996094]","[153.81036376953125, 185.5123748779297]","[135.17422485351562, 169.9883270263672]","[112.62732696533203, 149.69741821289062]","[158.36749267578125, 136.98355102539062]","[168.9506072998047, 98.30841064453125]","[172.9473876953125, 73.42389678955078]","[174.01478576660156, 54.4830436706543]","[132.62620544433594, 137.0502166748047]","[118.60613250732422, 100.95262145996094]","[113.72481536865234, 116.27943420410156]","[113.98388671875, 139.29342651367188]","[108.30821228027344, 143.03231811523438]","[95.55077362060547, 113.5128173828125]","[92.49613952636719, 137.31224060058594]","[95.11979675292969, 162.9685516357422]","[88.19371032714844, 153.00592041015625]","[79.11393737792969, 129.9390106201172]","[79.94400024414062, 141.43057250976562]","[84.84170532226562, 157.39988708496094]"
"[127.04048156738281, 219.17514038085938]","[150.3334197998047, 204.64552307128906]","[152.5195770263672, 187.58641052246094]","[135.2693634033203, 174.94703674316406]","[111.98905181884766, 152.75991821289062]","[159.15255737304688, 134.03692626953125]","[173.30995178222656, 95.27339172363281]","[176.91180419921875, 70.19359588623047]","[177.8744659423828, 52.00971984863281]","[133.8743438720703, 136.25936889648438]","[117.53524017333984, 100.547607421875]","[108.85858917236328, 116.32894897460938]","[109.5176773071289, 137.6597442626953]","[110.50767517089844, 142.26451110839844]","[94.7938461303711, 114.79791259765625]","[90.2348861694336, 138.5816650390625]","[94.79396057128906, 162.39688110351562]","[91.26530456542969, 151.8231964111328]","[79.3172836303711, 131.7613983154297]","[77.19322967529297, 143.91082763671875]","[82.90293884277344, 159.6027069091797]"
"[128.05889892578125, 226.8963623046875]","[151.4657440185547, 208.98751831054688]","[151.89141845703125, 189.89370727539062]","[133.94183349609375, 175.01339721679688]","[110.48299407958984, 153.77586364746094]","[162.56695556640625, 138.3179168701172]","[176.2132110595703, 100.71098327636719]","[180.4508514404297, 76.23147583007812]","[182.41822814941406, 56.90387725830078]","[137.4656982421875, 141.3035125732422]","[120.58638763427734, 104.2010269165039]","[110.51903533935547, 122.07923126220703]","[109.41471099853516, 144.0868682861328]","[113.59725952148438, 147.84295654296875]","[99.1435317993164, 117.96414184570312]","[95.19578552246094, 142.1313018798828]","[98.52942657470703, 163.09555053710938]","[93.2136001586914, 156.94972229003906]","[83.96936798095703, 134.74734497070312]","[81.30220031738281, 146.7045135498047]","[85.28025817871094, 160.9320831298828]"
"[133.03964233398438, 206.53358459472656]","[141.3029022216797, 209.79368591308594]","[139.94635009765625, 202.12806701660156]","[123.45301055908203, 187.51022338867188]","[111.52662658691406, 161.79611206054688]","[166.0016326904297, 147.48451232910156]","[160.0331268310547, 118.35272216796875]","[162.68556213378906, 111.40519714355469]","[173.80975341796875, 101.29086303710938]","[147.0453643798828, 137.69375610351562]","[110.46051025390625, 121.44473266601562]","[103.406005859375, 150.31658935546875]","[113.41221618652344, 164.04736328125]","[123.68607330322266, 129.71136474609375]","[97.94937896728516, 125.64100646972656]","[99.43802642822266, 155.5791778564453]","[109.78215789794922, 168.792236328125]","[102.6596450805664, 120.70063781738281]","[98.34640502929688, 107.89813995361328]","[101.78092956542969, 114.45191192626953]","[108.11163330078125, 115.1200942993164]"
"[135.49130249023438, 226.92462158203125]","[147.40084838867188, 213.10191345214844]","[141.09298706054688, 193.5635223388672]","[124.41863250732422, 175.66195678710938]","[106.88741302490234, 156.40853881835938]","[156.42701721191406, 154.36695861816406]","[163.3404541015625, 112.9416732788086]","[164.09210205078125, 100.8238296508789]","[165.3285369873047, 86.75151062011719]","[139.78085327148438, 148.84701538085938]","[126.39551544189453, 108.60299682617188]","[120.07614135742188, 118.65803527832031]","[119.00664520263672, 128.32061767578125]","[117.86853790283203, 149.1488800048828]","[105.72145080566406, 123.95289611816406]","[104.16194915771484, 140.94354248046875]","[105.791015625, 154.72337341308594]","[98.31867218017578, 151.04080200195312]","[94.97247314453125, 129.25718688964844]","[90.3741226196289, 133.5316162109375]","[87.04067993164062, 142.13491821289062]"
"[132.64324951171875, 231.05853271484375]","[139.9575958251953, 221.6808319091797]","[130.84976196289062, 203.56602478027344]","[120.81254577636719, 183.8239288330078]","[110.19937896728516, 163.0816650390625]","[152.59359741210938, 163.1664276123047]","[156.731201171875, 132.61279296875]","[155.9466094970703, 117.41606140136719]","[158.2211151123047, 106.5516357421875]","[138.83316040039062, 160.39990234375]","[138.73294067382812, 118.43710327148438]","[138.32852172851562, 95.57086181640625]","[140.739013671875, 83.46636962890625]","[124.16152954101562, 163.1399688720703]","[111.5110855102539, 141.60606384277344]","[102.32975006103516, 160.49270629882812]","[100.070556640625, 178.33837890625]","[110.26207733154297, 165.94090270996094]","[100.03972625732422, 151.938720703125]","[93.95402526855469, 162.86666870117188]","[90.99553680419922, 176.39598083496094]"
"[127.04729461669922, 235.76785278320312]","[149.3470916748047, 220.11074829101562]","[151.65704345703125, 201.8768310546875]","[135.74566650390625, 188.3705291748047]","[117.71915435791016, 174.18911743164062]","[157.42691040039062, 150.00997924804688]","[167.15487670898438, 112.14674377441406]","[170.4396514892578, 90.17120361328125]","[171.64598083496094, 75.52090454101562]","[133.0858917236328, 153.68539428710938]","[121.8960952758789, 114.00363159179688]","[121.12456512451172, 120.21665954589844]","[124.41119384765625, 133.5851287841797]","[111.02493286132812, 161.6116180419922]","[100.52061462402344, 133.3230438232422]","[98.79108428955078, 155.25341796875]","[100.53860473632812, 178.64093017578125]","[91.22200775146484, 170.66085815429688]","[83.14276123046875, 149.6783905029297]","[80.99017333984375, 159.4929962158203]","[82.19005584716797, 174.25335693359375]"
"[126.0008316040039, 233.9566650390625]","[152.03077697753906, 219.7908935546875]","[153.68325805664062, 204.30189514160156]","[140.27110290527344, 191.29212951660156]","[125.95524597167969, 176.1031036376953]","[154.97425842285156, 152.8263397216797]","[160.66192626953125, 116.87159729003906]","[163.89926147460938, 94.63550567626953]","[168.0160369873047, 79.63763427734375]","[132.3172607421875, 155.16094970703125]","[120.88980102539062, 122.03766632080078]","[121.27875518798828, 131.66049194335938]","[127.77120971679688, 143.68724060058594]","[112.27397155761719, 161.75250244140625]","[103.71761322021484, 137.74539184570312]","[101.78594207763672, 161.23513793945312]","[104.53205871582031, 181.61219787597656]","[94.28997802734375, 168.442138671875]","[88.66021728515625, 155.869873046875]","[86.94041442871094, 167.45921325683594]","[88.19808959960938, 179.65199279785156]"
"[120.21571350097656, 230.6139373779297]","[145.59507751464844, 214.60157775878906]","[150.49656677246094, 200.96212768554688]","[134.9354705810547, 190.53578186035156]","[117.32878875732422, 173.8540496826172]","[150.87020874023438, 142.54293823242188]","[162.28611755371094, 107.67530822753906]","[166.30638122558594, 86.2369384765625]","[168.4102325439453, 70.7789306640625]","[127.21847534179688, 145.21652221679688]","[116.1032485961914, 111.16915893554688]","[117.67056274414062, 129.1412811279297]","[124.26625061035156, 151.98675537109375]","[106.59130096435547, 153.1503448486328]","[97.19642639160156, 126.35186767578125]","[98.52841186523438, 150.2971954345703]","[103.26699829101562, 173.14639282226562]","[89.51042175292969, 162.66293334960938]","[80.98005676269531, 146.81396484375]","[80.4872817993164, 159.72555541992188]","[84.68218994140625, 173.75833129882812]"
"[124.09195709228516, 228.2498779296875]","[158.972900390625, 206.18931579589844]","[162.214111328125, 182.9617156982422]","[141.2427978515625, 172.37100219726562]","[117.67684173583984, 167.9860076904297]","[145.52395629882812, 135.278076171875]","[148.9961395263672, 95.51610565185547]","[149.4917755126953, 70.992919921875]","[148.033447265625, 57.14449691772461]","[121.1409683227539, 142.42816162109375]","[105.44676971435547, 109.64131164550781]","[110.41475677490234, 126.29640197753906]","[118.5394058227539, 146.08267211914062]","[98.98700714111328, 154.9626922607422]","[82.56555938720703, 128.8694305419922]","[93.0693588256836, 151.27487182617188]","[104.37528228759766, 173.69952392578125]","[81.03892517089844, 170.00515747070312]","[71.02729034423828, 153.7099609375]","[79.00191497802734, 167.9507598876953]","[88.22943878173828, 185.73724365234375]"
"[126.83439636230469, 230.7647705078125]","[160.34915161132812, 211.28334045410156]","[167.70700073242188, 191.7954864501953]","[156.39022827148438, 176.7357635498047]","[135.31629943847656, 164.5292205810547]","[150.68069458007812, 141.09646606445312]","[156.78807067871094, 100.69386291503906]","[158.4359588623047, 73.60527038574219]","[156.14915466308594, 54.4029541015625]","[129.9431915283203, 146.26406860351562]","[117.92516326904297, 111.9403305053711]","[118.04058837890625, 124.50694274902344]","[120.6698989868164, 143.482421875]","[110.24073791503906, 156.46302795410156]","[93.54235076904297, 126.78475189208984]","[100.82024383544922, 145.01663208007812]","[108.86695861816406, 167.10391235351562]","[93.01766204833984, 169.46763610839844]","[78.6296615600586, 151.73570251464844]","[85.85205078125, 162.9605255126953]","[96.16633605957031, 180.078125]"
"[126.80387878417969, 230.87193298339844]","[159.4891357421875, 210.55203247070312]","[170.84034729003906, 189.17611694335938]","[160.24185180664062, 171.79251098632812]","[136.13926696777344, 160.95420837402344]","[149.83132934570312, 137.7072296142578]","[149.28567504882812, 99.14569091796875]","[148.75392150878906, 69.32593536376953]","[148.52122497558594, 46.34073257446289]","[128.7570037841797, 142.837158203125]","[119.42009735107422, 107.5724105834961]","[123.6595230102539, 121.17388916015625]","[128.99896240234375, 139.4331512451172]","[108.59156799316406, 152.3975372314453]","[99.23487854003906, 123.16569519042969]","[109.97540283203125, 142.0257568359375]","[117.77162170410156, 161.4842071533203]","[90.0101089477539, 164.98626708984375]","[83.70956420898438, 144.59153747558594]","[93.86770629882812, 153.85052490234375]","[102.39749908447266, 168.22744750976562]"
"[119.97735595703125, 235.80508422851562]","[151.24961853027344, 212.4619598388672]","[162.0836181640625, 185.5667724609375]","[149.22894287109375, 163.25900268554688]","[125.82930755615234, 157.02792358398438]","[136.35618591308594, 146.49789428710938]","[134.99911499023438, 107.17547607421875]","[133.01199340820312, 77.09207153320312]","[129.37384033203125, 56.02313232421875]","[117.84880065917969, 150.95773315429688]","[113.33920288085938, 111.72439575195312]","[122.02459716796875, 117.45838928222656]","[127.15402221679688, 131.22573852539062]","[98.9321060180664, 159.31500244140625]","[91.49370574951172, 125.40538024902344]","[106.17498016357422, 141.95361328125]","[113.16522979736328, 161.5759735107422]","[81.22663879394531, 168.765869140625]","[77.28459167480469, 147.03842163085938]","[92.15267181396484, 157.56056213378906]","[102.43587493896484, 173.03103637695312]"
"[121.70410919189453, 235.43753051757812]","[152.23843383789062, 215.58445739746094]","[164.98448181152344, 188.9208984375]","[154.76034545898438, 165.91018676757812]","[132.74339294433594, 158.50643920898438]","[141.2351837158203, 140.66241455078125]","[137.81361389160156, 102.46479797363281]","[137.0939483642578, 73.99542236328125]","[135.06935119628906, 51.810455322265625]","[121.25109100341797, 144.91465759277344]","[119.5523452758789, 110.76276397705078]","[126.98982238769531, 124.67723846435547]","[127.22151947021484, 138.12515258789062]","[101.04663848876953, 154.29049682617188]","[97.57694244384766, 123.82341003417969]","[110.25030517578125, 142.69627380371094]","[112.30022430419922, 158.53878784179688]","[81.79883575439453, 163.8623809814453]","[82.81771087646484, 143.4881134033203]","[96.62600708007812, 156.1890106201172]","[101.42220306396484, 169.6935577392578]"
"[121.263427734375, 238.3599090576172]","[152.9259490966797, 212.9598846435547]","[162.10809326171875, 187.42840576171875]","[149.07333374023438, 162.75796508789062]","[127.47630310058594, 151.09957885742188]","[132.02310180664062, 148.13206481933594]","[127.42105865478516, 111.28727722167969]","[123.40457916259766, 85.4678955078125]","[116.58023834228516, 65.53175354003906]","[114.71443176269531, 151.34548950195312]","[112.21831512451172, 113.46453094482422]","[122.53353881835938, 113.4655990600586]","[126.33696746826172, 121.11852264404297]","[97.62674713134766, 159.8967742919922]","[92.28340911865234, 124.0327377319336]","[108.40309143066406, 136.68746948242188]","[114.93254089355469, 153.13153076171875]","[80.92758178710938, 170.46963500976562]","[79.35175323486328, 145.93772888183594]","[94.15757751464844, 154.30136108398438]","[103.17158508300781, 166.5477294921875]"
"[123.56877136230469, 239.4813232421875]","[156.80262756347656, 211.80416870117188]","[164.63174438476562, 186.58132934570312]","[153.7104949951172, 163.10479736328125]","[135.22824096679688, 152.6522979736328]","[134.36996459960938, 149.38848876953125]","[130.3062744140625, 108.28231048583984]","[127.57304382324219, 79.4389877319336]","[122.07759094238281, 58.373382568359375]","[117.66083526611328, 153.22024536132812]","[117.6008071899414, 113.60323333740234]","[127.0133056640625, 113.23594665527344]","[129.84982299804688, 120.6618881225586]","[100.50712585449219, 161.77720642089844]","[96.55647277832031, 125.39900207519531]","[110.06033325195312, 134.81375122070312]","[114.69078063964844, 149.12423706054688]","[83.60377502441406, 171.25794982910156]","[83.4549789428711, 145.8732147216797]","[95.62699890136719, 152.34078979492188]","[101.90302276611328, 163.19691467285156]"
"[119.44961547851562, 241.08790588378906]","[153.31204223632812, 217.3927001953125]","[165.617919921875, 193.66383361816406]","[157.63922119140625, 169.79806518554688]","[138.0892333984375, 157.03392028808594]","[141.24322509765625, 150.72926330566406]","[139.779052734375, 110.11590576171875]","[137.46229553222656, 81.67196655273438]","[134.15328979492188, 60.870079040527344]","[122.12158966064453, 152.18991088867188]","[125.40335083007812, 112.7033920288086]","[132.78167724609375, 114.9687728881836]","[135.73622131347656, 121.78688049316406]","[102.88309478759766, 158.80487060546875]","[103.22028350830078, 124.7940902709961]","[115.98967742919922, 141.4950408935547]","[119.99927520751953, 159.87548828125]","[83.2691650390625, 166.11253356933594]","[87.41280364990234, 141.8590087890625]","[99.1046371459961, 152.38392639160156]","[103.97935485839844, 167.06640625]"
