point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[124.6054458618164, 237.32508850097656]","[154.098388671875, 220.369140625]","[172.90631103515625, 202.3714599609375]","[178.06591796875, 186.20022583007812]","[159.05606079101562, 176.6077423095703]","[153.36497497558594, 160.2116241455078]","[157.4393310546875, 138.2601776123047]","[157.38905334472656, 151.1167449951172]","[156.4284210205078, 165.6322479248047]","[128.9101104736328, 152.88990783691406]","[132.4947967529297, 112.54517364501953]","[133.03793334960938, 87.71851348876953]","[133.4624481201172, 65.76220703125]","[107.35467529296875, 154.38381958007812]","[106.41426086425781, 119.40480041503906]","[103.64276885986328, 95.35979461669922]","[104.50143432617188, 73.33007049560547]","[87.611328125, 164.11599731445312]","[78.85108947753906, 134.0709686279297]","[74.6590576171875, 114.954833984375]","[74.28047943115234, 93.80461883544922]"
"[125.74385833740234, 238.177734375]","[151.79782104492188, 220.31539916992188]","[169.3728790283203, 198.70692443847656]","[171.7325897216797, 181.8409881591797]","[152.4408721923828, 170.89625549316406]","[151.4813995361328, 155.6687469482422]","[152.63427734375, 132.30076599121094]","[151.9265594482422, 150.275634765625]","[150.74879455566406, 167.1633758544922]","[128.88714599609375, 150.70701599121094]","[129.3411407470703, 108.0050048828125]","[128.13113403320312, 81.48580169677734]","[129.64932250976562, 56.821617126464844]","[108.03296661376953, 154.27366638183594]","[106.4591064453125, 117.66748809814453]","[104.89568328857422, 92.50099182128906]","[106.06105041503906, 69.6484603881836]","[86.7826156616211, 166.73768615722656]","[78.8799057006836, 135.64373779296875]","[74.9377212524414, 117.30030059814453]","[74.41761779785156, 96.85828399658203]"
"[126.9396743774414, 237.93392944335938]","[152.89523315429688, 219.37286376953125]","[167.3661346435547, 198.31857299804688]","[170.55062866210938, 179.546630859375]","[153.0659942626953, 167.15711975097656]","[149.75857543945312, 157.92677307128906]","[150.71253967285156, 131.8232421875]","[150.20677185058594, 145.99046325683594]","[149.76296997070312, 162.52561950683594]","[126.94588470458984, 153.2639617919922]","[127.18099975585938, 108.97588348388672]","[125.24124145507812, 81.82820129394531]","[126.41239166259766, 59.079124450683594]","[106.08641815185547, 157.3650360107422]","[105.2991714477539, 118.85726165771484]","[102.33265686035156, 93.45459747314453]","[102.6113510131836, 71.74542999267578]","[85.17455291748047, 168.8876953125]","[78.13544464111328, 136.9832000732422]","[74.78359985351562, 118.14847564697266]","[74.73533630371094, 99.55716705322266]"
"[121.11395263671875, 237.7005615234375]","[149.48419189453125, 220.3963165283203]","[169.2894744873047, 200.34674072265625]","[173.30917358398438, 180.16555786132812]","[155.251708984375, 165.9856719970703]","[147.98756408691406, 161.2726287841797]","[154.41529846191406, 137.4840545654297]","[155.8069610595703, 152.72911071777344]","[157.30552673339844, 167.6942596435547]","[125.43890380859375, 154.11859130859375]","[128.9584503173828, 112.62239074707031]","[128.5037384033203, 85.51525115966797]","[130.7035675048828, 61.75605392456055]","[105.69766235351562, 157.3181610107422]","[107.04085540771484, 121.88919830322266]","[106.25493621826172, 98.802978515625]","[108.93153381347656, 78.34585571289062]","[85.5417709350586, 167.61695861816406]","[78.89979553222656, 137.12684631347656]","[76.21562194824219, 118.55131530761719]","[76.54779815673828, 100.16372680664062]"
"[122.9404525756836, 240.7615509033203]","[149.54759216308594, 218.93177795410156]","[165.8589324951172, 198.3489990234375]","[170.56385803222656, 182.08108520507812]","[154.44601440429688, 169.66285705566406]","[148.15774536132812, 156.93324279785156]","[152.61508178710938, 135.5014190673828]","[150.5178985595703, 151.0268096923828]","[149.54859924316406, 167.3206329345703]","[126.03314971923828, 151.56344604492188]","[128.31869506835938, 111.62271881103516]","[127.52149963378906, 83.93092346191406]","[130.62896728515625, 60.566627502441406]","[106.2251968383789, 156.27633666992188]","[108.05645751953125, 120.96298217773438]","[107.97393035888672, 95.01017761230469]","[111.7921142578125, 72.61116027832031]","[86.57478332519531, 168.11166381835938]","[79.95256042480469, 137.48712158203125]","[77.26203155517578, 117.93896484375]","[78.45838928222656, 97.79064178466797]"
"[119.4192886352539, 240.30213928222656]","[146.41900634765625, 219.7919921875]","[163.3956756591797, 199.5072479248047]","[167.08941650390625, 184.8282470703125]","[150.3317108154297, 178.0725860595703]","[143.0368194580078, 158.45895385742188]","[146.58160400390625, 137.57333374023438]","[148.2072296142578, 153.59341430664062]","[148.661376953125, 169.04391479492188]","[121.82640075683594, 152.7107696533203]","[124.28913116455078, 111.35294342041016]","[122.3335189819336, 82.34561920166016]","[122.96208190917969, 57.911643981933594]","[101.9931411743164, 157.3579864501953]","[103.42646789550781, 121.61801147460938]","[101.5398178100586, 96.7856674194336]","[102.41119384765625, 74.2328109741211]","[82.33687591552734, 170.37181091308594]","[74.88145446777344, 138.38693237304688]","[70.99345397949219, 118.79374694824219]","[71.57261657714844, 98.16094970703125]"
"[120.21206665039062, 234.8115997314453]","[151.21693420410156, 219.3374786376953]","[172.97361755371094, 198.9254913330078]","[176.91885375976562, 179.526611328125]","[157.5697021484375, 165.7175750732422]","[149.91929626464844, 158.43116760253906]","[157.24557495117188, 135.4589385986328]","[157.00225830078125, 148.68251037597656]","[156.76254272460938, 162.67445373535156]","[125.46015930175781, 151.30435180664062]","[130.6859893798828, 107.76233673095703]","[130.5600128173828, 78.03865814208984]","[132.9815673828125, 53.46476745605469]","[104.57925415039062, 153.9215087890625]","[108.96695709228516, 116.27532958984375]","[109.32707214355469, 90.32892608642578]","[112.38439178466797, 68.14852142333984]","[82.45266723632812, 163.31573486328125]","[76.07722473144531, 130.14291381835938]","[74.26493072509766, 109.15079498291016]","[76.28945922851562, 88.35568237304688]"
"[117.38960266113281, 236.3343505859375]","[145.8404541015625, 222.0830078125]","[166.07037353515625, 201.45437622070312]","[169.42355346679688, 181.78834533691406]","[151.5692596435547, 167.5858154296875]","[147.31393432617188, 161.3712158203125]","[153.9315643310547, 137.63357543945312]","[152.9663543701172, 152.6546173095703]","[152.51943969726562, 167.7963104248047]","[123.03095245361328, 153.98416137695312]","[129.43966674804688, 110.26314544677734]","[129.77761840820312, 80.47342681884766]","[132.17608642578125, 57.257057189941406]","[102.55462646484375, 156.0674285888672]","[107.1639633178711, 117.55314636230469]","[109.21732330322266, 91.16969299316406]","[113.33423614501953, 69.51158905029297]","[81.16485595703125, 165.72705078125]","[75.36917114257812, 132.13687133789062]","[74.46422576904297, 109.98665618896484]","[77.2163314819336, 89.62897491455078]"
"[121.97468566894531, 242.03533935546875]","[151.11209106445312, 220.1418914794922]","[169.01290893554688, 196.9476776123047]","[172.09515380859375, 179.25347900390625]","[154.28684997558594, 168.97076416015625]","[148.33001708984375, 158.7192840576172]","[152.0133514404297, 135.2763214111328]","[153.39561462402344, 149.47427368164062]","[153.1876983642578, 165.98985290527344]","[126.04887390136719, 153.95921325683594]","[127.0284652709961, 114.36475372314453]","[126.1131362915039, 87.51348876953125]","[128.12680053710938, 64.32427978515625]","[107.08966827392578, 158.27313232421875]","[107.682373046875, 125.03337097167969]","[106.84809875488281, 100.55097961425781]","[109.13964080810547, 78.02364349365234]","[87.25379180908203, 169.78958129882812]","[78.38279724121094, 142.66616821289062]","[75.45549774169922, 124.28946685791016]","[75.96746063232422, 104.327880859375]"
"[120.72845458984375, 238.39840698242188]","[150.25872802734375, 226.51913452148438]","[173.27401733398438, 206.08775329589844]","[178.4339599609375, 185.59515380859375]","[158.8477325439453, 172.0045623779297]","[146.05084228515625, 162.99732971191406]","[155.6824951171875, 135.15029907226562]","[159.08273315429688, 151.4550323486328]","[160.87925720214844, 167.15061950683594]","[122.5498046875, 156.2961883544922]","[126.6053466796875, 109.54513549804688]","[125.98162078857422, 82.16935729980469]","[127.37677001953125, 58.28929901123047]","[100.92388916015625, 158.3780517578125]","[102.00273895263672, 119.49198150634766]","[101.06947326660156, 95.53970336914062]","[102.39160919189453, 74.65335845947266]","[79.65196990966797, 167.44581604003906]","[72.5401611328125, 135.22779846191406]","[70.32225036621094, 115.28303527832031]","[70.86339569091797, 95.64802551269531]"
"[118.30999755859375, 237.0540771484375]","[143.2119140625, 222.05953979492188]","[161.92462158203125, 204.8837432861328]","[169.8480224609375, 185.74374389648438]","[156.3092498779297, 169.0226287841797]","[146.2937774658203, 163.27877807617188]","[154.1673126220703, 138.90223693847656]","[156.01419067382812, 156.7039794921875]","[156.71420288085938, 172.72340393066406]","[124.4022445678711, 156.2066192626953]","[129.56478881835938, 112.58614349365234]","[130.78558349609375, 85.73527526855469]","[133.61387634277344, 62.82042694091797]","[104.50072479248047, 159.1256561279297]","[107.6138916015625, 122.55828857421875]","[110.1668472290039, 98.52442932128906]","[113.77630615234375, 78.50677490234375]","[85.02944946289062, 169.46192932128906]","[78.65066528320312, 139.54779052734375]","[76.62287139892578, 119.23835754394531]","[76.15093231201172, 101.14035034179688]"
"[122.01005554199219, 237.04534912109375]","[149.29083251953125, 218.64732360839844]","[169.81581115722656, 200.66806030273438]","[176.40878295898438, 182.2648162841797]","[158.57154846191406, 168.60150146484375]","[146.38075256347656, 155.619873046875]","[151.07740783691406, 131.9659423828125]","[154.41148376464844, 150.85897827148438]","[155.17637634277344, 168.3629608154297]","[122.58332824707031, 150.68386840820312]","[124.56239318847656, 106.27352142333984]","[124.00946044921875, 78.9044189453125]","[123.26295471191406, 52.26437759399414]","[100.9039306640625, 155.0270538330078]","[101.65940856933594, 116.37776184082031]","[103.06130981445312, 92.74293518066406]","[105.17456817626953, 72.07415008544922]","[79.25192260742188, 167.2515411376953]","[70.67719268798828, 134.666015625]","[66.93777465820312, 114.96879577636719]","[65.72616577148438, 94.836181640625]"
"[120.75897216796875, 239.64231872558594]","[150.25729370117188, 223.17869567871094]","[168.41253662109375, 202.4763946533203]","[173.2820281982422, 180.16455078125]","[156.8062744140625, 164.11915588378906]","[144.5042266845703, 158.5535888671875]","[148.09378051757812, 132.69886779785156]","[150.9933319091797, 148.25885009765625]","[150.948486328125, 165.4006805419922]","[121.9635238647461, 154.11444091796875]","[122.89509582519531, 109.35369110107422]","[121.72811126708984, 81.87181091308594]","[121.58624267578125, 58.15361785888672]","[101.59036254882812, 158.9307403564453]","[101.7683334350586, 119.87574768066406]","[101.5783920288086, 96.39193725585938]","[102.26802062988281, 77.07494354248047]","[80.23664093017578, 170.27334594726562]","[72.23038482666016, 138.88990783691406]","[69.83782196044922, 119.06461334228516]","[69.4859390258789, 100.5624008178711]"
"[123.00375366210938, 240.54437255859375]","[153.79908752441406, 220.12818908691406]","[171.31797790527344, 198.7149658203125]","[176.9594268798828, 176.92031860351562]","[161.83413696289062, 162.1885528564453]","[146.83245849609375, 156.98736572265625]","[151.11508178710938, 132.89132690429688]","[154.83998107910156, 146.167724609375]","[154.77854919433594, 163.06173706054688]","[125.39234161376953, 152.690673828125]","[126.65225219726562, 112.068115234375]","[127.22260284423828, 85.37818908691406]","[127.79808807373047, 61.37795639038086]","[105.68681335449219, 157.22506713867188]","[104.09183502197266, 123.00454711914062]","[104.94847869873047, 100.47306060791016]","[105.62230682373047, 80.93585968017578]","[84.51372528076172, 168.28570556640625]","[76.71961212158203, 139.8199005126953]","[75.54187774658203, 120.995361328125]","[75.55582427978516, 102.96414184570312]"
