point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[129.8343963623047, 212.89837646484375]","[160.67860412597656, 191.03688049316406]","[161.8590087890625, 149.65379333496094]","[149.83424377441406, 118.17596435546875]","[136.62191772460938, 92.1562728881836]","[163.33712768554688, 104.00788879394531]","[142.19296264648438, 67.15868377685547]","[132.0762176513672, 46.31378173828125]","[123.99686431884766, 34.258304595947266]","[134.1772918701172, 108.65950775146484]","[124.50901794433594, 94.23043823242188]","[134.14324951171875, 125.09906768798828]","[136.0742645263672, 139.46490478515625]","[108.17993927001953, 118.18912506103516]","[104.42467498779297, 121.1707534790039]","[118.03652954101562, 149.54734802246094]","[121.6197280883789, 159.936279296875]","[84.43473815917969, 128.1002197265625]","[84.50163269042969, 130.99757385253906]","[96.2917709350586, 151.32542419433594]","[99.87602233886719, 158.03549194335938]"
"[131.9702911376953, 219.7775115966797]","[160.3659210205078, 200.74093627929688]","[160.03585815429688, 160.8606414794922]","[145.1448974609375, 127.03311157226562]","[127.14775085449219, 98.51667022705078]","[162.63363647460938, 119.0557861328125]","[140.9753875732422, 79.90855407714844]","[127.97423553466797, 57.30620193481445]","[116.0561294555664, 44.71052169799805]","[134.49264526367188, 124.7306900024414]","[113.1432876586914, 103.67842864990234]","[123.99637603759766, 133.8678436279297]","[133.04685974121094, 154.88682556152344]","[109.5505142211914, 132.99105834960938]","[98.80348205566406, 125.13182830810547]","[112.82945251464844, 152.90269470214844]","[120.2166748046875, 168.61297607421875]","[87.3622055053711, 141.28968811035156]","[82.85055541992188, 137.4034423828125]","[95.93062591552734, 158.46206665039062]","[102.27375793457031, 169.21575927734375]"
"[127.92938995361328, 218.4143829345703]","[162.1926727294922, 200.29452514648438]","[164.45407104492188, 162.57861328125]","[154.0355987548828, 132.66981506347656]","[138.94956970214844, 110.86209106445312]","[156.1304473876953, 120.32257843017578]","[140.51951599121094, 77.96556091308594]","[131.5837860107422, 53.47776794433594]","[120.94969177246094, 38.21958541870117]","[128.50924682617188, 126.09099578857422]","[118.17999267578125, 104.52888488769531]","[130.82943725585938, 135.22653198242188]","[134.70777893066406, 153.7407989501953]","[103.9053726196289, 134.7985076904297]","[98.84866333007812, 125.32902526855469]","[114.40953826904297, 154.34271240234375]","[118.42385864257812, 170.04444885253906]","[82.15765380859375, 144.41690063476562]","[80.47068786621094, 137.9552459716797]","[95.03597259521484, 157.9923553466797]","[99.72872161865234, 169.4244384765625]"
"[134.84820556640625, 223.46868896484375]","[173.15957641601562, 214.5813446044922]","[171.6083526611328, 186.0155792236328]","[161.38584899902344, 160.16893005371094]","[148.24844360351562, 138.26107788085938]","[158.42236328125, 139.8498077392578]","[147.5045166015625, 103.421875]","[139.0796661376953, 77.28093719482422]","[130.70733642578125, 62.31708908081055]","[134.69496154785156, 143.16485595703125]","[130.57403564453125, 128.29090881347656]","[136.09365844726562, 133.93487548828125]","[136.7580108642578, 145.97723388671875]","[115.35848999023438, 153.59567260742188]","[112.56634521484375, 162.19117736816406]","[129.90708923339844, 180.48684692382812]","[137.29605102539062, 192.13848876953125]","[97.52912902832031, 164.06178283691406]","[98.01176452636719, 170.0126190185547]","[107.80339050292969, 184.75796508789062]","[110.657470703125, 193.47657775878906]"
"[137.3993682861328, 231.57217407226562]","[162.2864227294922, 208.54969787597656]","[163.71463012695312, 170.94454956054688]","[149.79913330078125, 139.85845947265625]","[134.45643615722656, 114.52352905273438]","[161.6216278076172, 133.22430419921875]","[143.4414825439453, 99.72416687011719]","[131.95787048339844, 78.76957702636719]","[117.5700454711914, 66.03012084960938]","[138.935546875, 137.4604034423828]","[123.68064880371094, 121.4927978515625]","[135.86961364746094, 146.1881103515625]","[142.06271362304688, 164.40113830566406]","[119.03946685791016, 146.56138610839844]","[108.64541625976562, 144.25222778320312]","[125.90861511230469, 169.47850036621094]","[133.94076538085938, 183.5104522705078]","[101.3097915649414, 156.80258178710938]","[99.38882446289062, 156.64642333984375]","[111.45829010009766, 175.85574340820312]","[115.5840072631836, 187.7460174560547]"
"[135.8734893798828, 235.80044555664062]","[164.69337463378906, 214.27593994140625]","[167.1259765625, 180.86318969726562]","[158.3636932373047, 149.53262329101562]","[147.99424743652344, 120.6376724243164]","[157.84979248046875, 136.81809997558594]","[143.81805419921875, 108.73987579345703]","[135.1434326171875, 86.76385498046875]","[126.0510025024414, 71.44154357910156]","[138.70608520507812, 144.9336700439453]","[126.9031753540039, 134.86105346679688]","[133.8543243408203, 162.2140655517578]","[137.31161499023438, 178.5152587890625]","[120.23048400878906, 155.62721252441406]","[110.99327087402344, 157.03298950195312]","[122.89996337890625, 183.7070770263672]","[127.97171783447266, 194.47117614746094]","[102.07775115966797, 165.95884704589844]","[102.2630386352539, 171.78628540039062]","[112.1959457397461, 191.84292602539062]","[115.23474884033203, 203.57847595214844]"
"[133.50729370117188, 234.74192810058594]","[164.09698486328125, 216.43630981445312]","[172.45042419433594, 180.45497131347656]","[168.69000244140625, 148.03285217285156]","[161.32763671875, 120.55437469482422]","[157.81808471679688, 139.8148193359375]","[151.96505737304688, 107.45455932617188]","[145.95997619628906, 82.7796859741211]","[139.2685089111328, 64.8050765991211]","[136.2061767578125, 143.89773559570312]","[131.288330078125, 134.40087890625]","[133.07223510742188, 161.07418823242188]","[133.3286590576172, 180.55332946777344]","[117.67713165283203, 153.51307678222656]","[113.8594741821289, 153.84288024902344]","[120.2537841796875, 178.03074645996094]","[122.921142578125, 193.91973876953125]","[99.3896255493164, 163.7565155029297]","[101.14571380615234, 167.16650390625]","[108.08238983154297, 185.19544982910156]","[109.22636413574219, 199.66468811035156]"
"[139.24966430664062, 222.57745361328125]","[165.74462890625, 206.8717041015625]","[166.7527618408203, 164.93966674804688]","[149.9058380126953, 129.8913116455078]","[129.54104614257812, 97.6357421875]","[165.01300048828125, 114.5419692993164]","[143.30728149414062, 79.44822692871094]","[128.62693786621094, 52.47023010253906]","[116.0183334350586, 31.295454025268555]","[141.31407165527344, 118.51813507080078]","[132.09634399414062, 106.8138427734375]","[136.12240600585938, 131.0636749267578]","[135.3594970703125, 143.56002807617188]","[117.99027252197266, 130.19863891601562]","[112.90532684326172, 140.08753967285156]","[124.13009643554688, 171.76295471191406]","[128.13711547851562, 186.80599975585938]","[95.42061614990234, 142.34063720703125]","[93.86397552490234, 155.0626220703125]","[103.66655731201172, 181.8754119873047]","[107.5467300415039, 195.62777709960938]"
"[137.023681640625, 228.93028259277344]","[177.1239776611328, 215.30398559570312]","[180.3673553466797, 182.16253662109375]","[169.78880310058594, 145.54722595214844]","[161.53271484375, 116.01875305175781]","[163.8988494873047, 130.65072631835938]","[148.0251007080078, 93.217529296875]","[136.66058349609375, 68.6529541015625]","[123.99830627441406, 51.551937103271484]","[139.1840362548828, 134.41409301757812]","[123.96162414550781, 139.90492248535156]","[132.07550048828125, 170.47552490234375]","[136.3175506591797, 186.79295349121094]","[115.97906494140625, 146.43679809570312]","[103.91548919677734, 160.19937133789062]","[116.96778869628906, 184.29315185546875]","[123.24056243896484, 193.42222595214844]","[91.19363403320312, 157.80873107910156]","[84.23969268798828, 170.39149475097656]","[94.95015716552734, 186.33299255371094]","[99.69741821289062, 193.15841674804688]"
"[138.07485961914062, 233.5030975341797]","[170.25750732421875, 220.8695068359375]","[174.10838317871094, 187.55026245117188]","[165.4902801513672, 154.7515869140625]","[154.7308349609375, 126.69364166259766]","[166.63816833496094, 138.9818115234375]","[150.3170166015625, 100.42695617675781]","[134.66049194335938, 74.2638168334961]","[117.81244659423828, 57.41986846923828]","[142.18995666503906, 141.64268493652344]","[125.54888153076172, 136.27110290527344]","[131.729736328125, 162.08006286621094]","[135.7843017578125, 179.354248046875]","[118.65635681152344, 151.99131774902344]","[104.33197021484375, 155.77987670898438]","[119.03328704833984, 178.4878692626953]","[127.80597686767578, 192.49258422851562]","[95.0753173828125, 163.0146942138672]","[88.01229858398438, 168.5446014404297]","[99.18446350097656, 183.66781616210938]","[105.4316177368164, 193.98486328125]"
"[139.3195037841797, 233.5358428955078]","[172.60816955566406, 216.20513916015625]","[173.79541015625, 178.23680114746094]","[161.4800567626953, 148.72073364257812]","[144.9944610595703, 129.87173461914062]","[162.7243194580078, 130.50697326660156]","[141.5592041015625, 98.55764770507812]","[129.50820922851562, 73.80362701416016]","[117.73585510253906, 56.990230560302734]","[138.99290466308594, 136.87635803222656]","[126.89064025878906, 137.41461181640625]","[136.1430206298828, 167.9174346923828]","[140.81930541992188, 182.73484802246094]","[116.17631530761719, 149.86074829101562]","[109.6677474975586, 158.6051788330078]","[124.48416137695312, 182.70974731445312]","[131.3194580078125, 192.22056579589844]","[95.62532806396484, 163.46726989746094]","[94.6454849243164, 169.3337860107422]","[106.59624481201172, 185.7982940673828]","[111.60668182373047, 193.26593017578125]"
"[141.71311950683594, 228.54798889160156]","[175.82919311523438, 210.97459411621094]","[177.60935974121094, 173.45364379882812]","[161.9149932861328, 144.12933349609375]","[143.2371826171875, 123.45484161376953]","[161.87210083007812, 123.06246185302734]","[141.19435119628906, 85.06239318847656]","[129.24501037597656, 57.48358154296875]","[116.57676696777344, 38.60074996948242]","[140.324951171875, 129.9973602294922]","[128.63235473632812, 120.78018951416016]","[137.3137969970703, 148.87124633789062]","[140.4130096435547, 167.80975341796875]","[117.43790435791016, 143.9115753173828]","[108.53111267089844, 147.00465393066406]","[122.56534576416016, 173.528076171875]","[128.40200805664062, 187.13087463378906]","[95.7579345703125, 157.74171447753906]","[90.95803833007812, 161.35047912597656]","[102.12080383300781, 179.70433044433594]","[107.58984375, 189.9987030029297]"
"[135.48428344726562, 226.42401123046875]","[176.1676025390625, 214.98361206054688]","[182.1297607421875, 179.2570343017578]","[171.3573760986328, 145.36341857910156]","[158.45372009277344, 119.55474853515625]","[163.95774841308594, 133.95355224609375]","[147.37777709960938, 93.12826538085938]","[135.70782470703125, 64.45914459228516]","[125.32560729980469, 42.673583984375]","[138.07240295410156, 137.5934600830078]","[134.13719177246094, 118.6677474975586]","[139.06446838378906, 127.49380493164062]","[140.71080017089844, 139.10220336914062]","[113.67655181884766, 147.07696533203125]","[109.2798080444336, 143.102783203125]","[120.76853942871094, 166.41317749023438]","[126.88428497314453, 187.45278930664062]","[89.03377532958984, 157.58584594726562]","[87.40532684326172, 156.3822784423828]","[96.07038879394531, 173.89801025390625]","[101.09892272949219, 189.8184051513672]"
"[131.9329071044922, 231.88002014160156]","[173.491455078125, 219.4128875732422]","[180.98411560058594, 184.42300415039062]","[177.31588745117188, 151.9263916015625]","[170.46963500976562, 121.72659301757812]","[163.22242736816406, 143.5292510986328]","[152.02291870117188, 109.2009506225586]","[143.87025451660156, 86.80899047851562]","[138.4767608642578, 67.70556640625]","[135.78097534179688, 142.3079071044922]","[141.0613250732422, 123.87081909179688]","[144.8711395263672, 126.8064956665039]","[145.0853271484375, 136.9407501220703]","[112.66560363769531, 149.5393524169922]","[116.90350341796875, 148.93231201171875]","[124.02266693115234, 170.99288940429688]","[127.7674331665039, 192.97216796875]","[90.12289428710938, 161.5400848388672]","[97.3353500366211, 161.1918487548828]","[102.46515655517578, 174.34613037109375]","[103.16769409179688, 191.08409118652344]"
"[132.92312622070312, 224.55010986328125]","[176.12197875976562, 208.5351104736328]","[184.3092498779297, 175.91061401367188]","[175.47805786132812, 145.12060546875]","[161.14805603027344, 122.2861099243164]","[162.6812286376953, 132.50917053222656]","[147.99423217773438, 90.97601318359375]","[141.80226135253906, 62.465118408203125]","[136.01239013671875, 39.80443572998047]","[135.44589233398438, 134.41162109375]","[130.07679748535156, 124.24434661865234]","[137.4486541748047, 142.97671508789062]","[140.41966247558594, 156.47633361816406]","[109.68281555175781, 144.1684112548828]","[106.83773803710938, 150.10975646972656]","[120.13692474365234, 175.77903747558594]","[125.65992736816406, 193.39312744140625]","[84.52752685546875, 155.98606872558594]","[84.33428192138672, 163.9381103515625]","[94.45991516113281, 181.1475372314453]","[98.69593048095703, 193.716552734375]"
"[132.0723114013672, 222.49827575683594]","[174.9878692626953, 201.9221954345703]","[181.4935760498047, 163.8914794921875]","[170.60153198242188, 128.05540466308594]","[161.81552124023438, 98.26432800292969]","[162.15878295898438, 117.52811431884766]","[149.60354614257812, 76.3189697265625]","[139.67510986328125, 48.166282653808594]","[130.87335205078125, 29.644498825073242]","[134.3931884765625, 122.48436737060547]","[125.03296661376953, 120.01025390625]","[130.174560546875, 150.4278564453125]","[134.42071533203125, 171.44163513183594]","[109.62416076660156, 131.32943725585938]","[103.92362976074219, 140.441162109375]","[113.80436706542969, 169.22732543945312]","[118.5584487915039, 187.0095672607422]","[85.29536437988281, 140.48585510253906]","[81.21267700195312, 149.8456268310547]","[90.2273941040039, 169.9500274658203]","[94.95561218261719, 183.91229248046875]"
"[133.64501953125, 227.6796875]","[173.5078887939453, 215.29737854003906]","[180.22959899902344, 182.1511993408203]","[169.91293334960938, 144.89712524414062]","[162.90431213378906, 112.76299285888672]","[164.23757934570312, 134.1206512451172]","[151.8258056640625, 96.96684265136719]","[143.86892700195312, 69.42852783203125]","[136.01373291015625, 48.011592864990234]","[139.78768920898438, 136.09629821777344]","[135.4822998046875, 123.5802993774414]","[137.23422241210938, 130.33200073242188]","[135.57240295410156, 137.0102081298828]","[117.68866729736328, 144.23109436035156]","[106.86207580566406, 152.76480102539062]","[116.9994125366211, 174.90170288085938]","[122.11515045166016, 190.33718872070312]","[95.21379852294922, 152.73345947265625]","[90.56402587890625, 165.22509765625]","[96.64134979248047, 181.62478637695312]","[99.02130126953125, 194.18455505371094]"
"[130.89315795898438, 230.85940551757812]","[172.40164184570312, 218.0132598876953]","[181.90431213378906, 188.79986572265625]","[173.90771484375, 158.48573303222656]","[170.18438720703125, 128.77732849121094]","[165.46202087402344, 139.58596801757812]","[161.0953826904297, 104.9825668334961]","[158.0678253173828, 77.21662139892578]","[152.43333435058594, 53.484580993652344]","[139.95306396484375, 142.63597106933594]","[138.91357421875, 142.17373657226562]","[143.4831085205078, 166.83602905273438]","[142.74786376953125, 180.40975952148438]","[119.40202331542969, 150.11424255371094]","[118.95977020263672, 158.40087890625]","[128.12783813476562, 183.56201171875]","[131.79818725585938, 196.36109924316406]","[97.7585678100586, 157.72096252441406]","[94.6615219116211, 166.97232055664062]","[97.85475158691406, 186.85816955566406]","[96.14427947998047, 199.61911010742188]"
"[125.44892120361328, 224.8268280029297]","[165.80804443359375, 208.2830047607422]","[176.45013427734375, 171.39013671875]","[172.9017791748047, 130.7997283935547]","[174.7119140625, 96.244384765625]","[161.8265380859375, 129.96929931640625]","[157.44935607910156, 93.60694885253906]","[151.81919860839844, 63.8636589050293]","[144.5975799560547, 40.80611801147461]","[135.63475036621094, 130.28414916992188]","[133.5205841064453, 126.87661743164062]","[137.5203094482422, 160.23440551757812]","[139.48265075683594, 180.39700317382812]","[114.83126831054688, 134.30264282226562]","[111.79642486572266, 138.5350799560547]","[120.51262664794922, 171.08746337890625]","[124.24278259277344, 188.20526123046875]","[93.955322265625, 139.87490844726562]","[91.54714965820312, 148.89962768554688]","[99.43247985839844, 176.37742614746094]","[102.80419158935547, 194.9651336669922]"
"[139.29806518554688, 233.31504821777344]","[177.26393127441406, 217.62942504882812]","[184.4399871826172, 183.56591796875]","[178.36021423339844, 152.01905822753906]","[169.74403381347656, 125.03422546386719]","[172.11105346679688, 144.33401489257812]","[167.40505981445312, 111.71343231201172]","[162.52020263671875, 84.94952392578125]","[157.56675720214844, 59.07997131347656]","[147.4425811767578, 146.8045196533203]","[148.3715362548828, 138.0644073486328]","[149.2776336669922, 144.41712951660156]","[146.4790802001953, 144.36166381835938]","[124.78424835205078, 156.26805114746094]","[122.66026306152344, 163.238037109375]","[129.43345642089844, 187.8778839111328]","[131.4167938232422, 201.6342315673828]","[100.43777465820312, 166.1934051513672]","[96.65751647949219, 170.55421447753906]","[99.49557495117188, 188.93353271484375]","[97.38626861572266, 202.0088653564453]"
"[137.2315216064453, 227.80780029296875]","[179.0312957763672, 216.03919982910156]","[185.50387573242188, 182.88189697265625]","[176.83299255371094, 155.24549865722656]","[169.3745574951172, 127.14955139160156]","[172.7147216796875, 134.26742553710938]","[167.96788024902344, 99.40010833740234]","[163.01197814941406, 70.57829284667969]","[159.7402801513672, 47.14487075805664]","[143.68826293945312, 138.40313720703125]","[145.56390380859375, 127.98512268066406]","[149.0960235595703, 151.6819305419922]","[152.04483032226562, 168.3878173828125]","[120.04304504394531, 146.52064514160156]","[121.69219970703125, 150.822509765625]","[129.59796142578125, 182.6942901611328]","[134.23019409179688, 202.97781372070312]","[96.70997619628906, 154.59002685546875]","[99.33106231689453, 162.74989318847656]","[104.45540618896484, 188.82777404785156]","[105.53627014160156, 207.8895263671875]"
"[132.6717529296875, 229.6244659423828]","[178.75448608398438, 213.1205596923828]","[185.060546875, 184.32484436035156]","[173.08843994140625, 158.28323364257812]","[160.06871032714844, 134.76478576660156]","[165.36166381835938, 135.94967651367188]","[155.4345703125, 98.98326110839844]","[155.08120727539062, 73.87664031982422]","[154.42918395996094, 56.753623962402344]","[136.75550842285156, 141.04034423828125]","[142.4434356689453, 137.43519592285156]","[149.67724609375, 162.90635681152344]","[149.2142791748047, 178.12364196777344]","[114.16966247558594, 150.3004150390625]","[121.25852966308594, 160.5113067626953]","[129.8224334716797, 183.73020935058594]","[129.9908447265625, 194.3180694580078]","[92.41517639160156, 159.70266723632812]","[96.22206115722656, 171.4547576904297]","[99.91093444824219, 189.6920166015625]","[98.34066772460938, 198.13092041015625]"
"[130.1798858642578, 223.94891357421875]","[177.4899139404297, 207.21202087402344]","[185.88278198242188, 180.75474548339844]","[175.60986328125, 156.1238555908203]","[160.42401123046875, 131.38426208496094]","[167.2153778076172, 124.2479019165039]","[158.46937561035156, 91.2118911743164]","[156.5200958251953, 62.42607879638672]","[152.59765625, 38.3554801940918]","[137.0544891357422, 127.44242858886719]","[144.5705108642578, 130.53939819335938]","[150.5178985595703, 164.29833984375]","[147.7669677734375, 178.51580810546875]","[113.50615692138672, 136.4697723388672]","[120.5575180053711, 153.69357299804688]","[131.0932159423828, 183.20384216308594]","[131.0206298828125, 191.87258911132812]","[89.71404266357422, 145.86720275878906]","[98.63082122802734, 164.30758666992188]","[103.64787292480469, 187.67379760742188]","[101.56328582763672, 194.89646911621094]"
