point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[119.86614227294922, 232.9777374267578]","[152.19216918945312, 209.51658630371094]","[155.48025512695312, 181.3354949951172]","[143.7704315185547, 157.2843475341797]","[128.67446899414062, 132.62359619140625]","[150.17579650878906, 148.76365661621094]","[155.4810333251953, 118.65100860595703]","[160.9390106201172, 99.29334259033203]","[163.7008056640625, 82.65122985839844]","[124.58644104003906, 150.3067626953125]","[106.80744934082031, 114.69449615478516]","[96.0290756225586, 90.81370544433594]","[87.497314453125, 71.36866760253906]","[99.68399047851562, 159.83285522460938]","[95.07445526123047, 142.8319091796875]","[107.56273651123047, 161.77969360351562]","[115.7685775756836, 175.8219451904297]","[79.17217254638672, 170.14334106445312]","[80.65573120117188, 159.5213623046875]","[92.42158508300781, 170.7853240966797]","[103.16845703125, 178.6720733642578]"
"[124.30438232421875, 237.50213623046875]","[155.76304626464844, 215.38204956054688]","[161.67807006835938, 183.2263946533203]","[155.91868591308594, 156.8716583251953]","[144.69577026367188, 128.22335815429688]","[156.3426971435547, 152.0789794921875]","[165.64366149902344, 119.46124267578125]","[172.57603454589844, 98.0653076171875]","[175.8203887939453, 78.97946166992188]","[132.08982849121094, 153.04881286621094]","[113.07828521728516, 114.25048065185547]","[101.47744750976562, 88.0809097290039]","[93.60343170166016, 62.56742858886719]","[108.02108764648438, 162.018310546875]","[101.63526916503906, 143.683349609375]","[112.06255340576172, 169.12330627441406]","[118.57706451416016, 187.0293731689453]","[86.2201919555664, 170.7655029296875]","[84.77428436279297, 160.6538543701172]","[93.73082733154297, 175.83456420898438]","[102.5712890625, 186.36866760253906]"
"[124.51509857177734, 237.33631896972656]","[156.54087829589844, 216.15298461914062]","[164.3599853515625, 188.46107482910156]","[162.0202178955078, 166.8042755126953]","[152.6355743408203, 138.23765563964844]","[159.086669921875, 151.86045837402344]","[165.13548278808594, 115.3114242553711]","[172.26963806152344, 90.81808471679688]","[176.5565643310547, 70.590576171875]","[132.4815216064453, 156.4521026611328]","[112.45664978027344, 114.2112808227539]","[99.12940216064453, 91.76828002929688]","[89.10228729248047, 69.10327911376953]","[108.78640747070312, 166.29722595214844]","[104.58963775634766, 154.97601318359375]","[116.54312133789062, 179.44371032714844]","[123.55327606201172, 194.49485778808594]","[87.86932373046875, 173.54568481445312]","[85.8512191772461, 169.11949157714844]","[92.858154296875, 181.52244567871094]","[98.56371307373047, 187.05148315429688]"
"[128.92640686035156, 232.33656311035156]","[157.30743408203125, 210.08377075195312]","[164.55099487304688, 179.5938720703125]","[157.14271545410156, 156.66378784179688]","[146.17056274414062, 131.80792236328125]","[161.91111755371094, 141.22238159179688]","[167.125732421875, 103.42744445800781]","[172.51541137695312, 79.3087158203125]","[173.23057556152344, 60.2320442199707]","[135.7574462890625, 144.33656311035156]","[113.382080078125, 105.31592559814453]","[98.7932357788086, 82.25336456298828]","[85.19441986083984, 61.78789520263672]","[112.65653991699219, 154.49957275390625]","[97.85940551757812, 136.26168823242188]","[108.36311340332031, 157.91629028320312]","[114.27217864990234, 172.91542053222656]","[90.4502182006836, 165.50311279296875]","[82.27361297607422, 157.58364868164062]","[90.42345428466797, 174.05322265625]","[96.5943832397461, 184.03480529785156]"
"[125.50554656982422, 232.40516662597656]","[157.0547332763672, 213.0921630859375]","[161.7356414794922, 185.85687255859375]","[153.69166564941406, 166.11009216308594]","[143.75698852539062, 143.1467742919922]","[155.278076171875, 141.3467254638672]","[160.0522918701172, 103.06689453125]","[165.73147583007812, 76.44597625732422]","[166.28164672851562, 55.335819244384766]","[129.25843811035156, 145.58934020996094]","[103.7506332397461, 104.18427276611328]","[89.05045318603516, 82.30551147460938]","[76.98939514160156, 63.33094024658203]","[106.66014862060547, 155.24917602539062]","[93.2112045288086, 141.94337463378906]","[105.66067504882812, 167.74371337890625]","[112.94528198242188, 183.07540893554688]","[87.02058410644531, 165.0463104248047]","[78.69790649414062, 160.1687774658203]","[86.42608642578125, 178.71795654296875]","[92.63602447509766, 189.31924438476562]"
"[125.33160400390625, 237.1915740966797]","[150.21963500976562, 220.80258178710938]","[154.44174194335938, 194.6840057373047]","[148.29315185546875, 173.79776000976562]","[139.71429443359375, 144.734130859375]","[150.57569885253906, 151.23126220703125]","[153.9351043701172, 113.03885650634766]","[159.4468536376953, 87.17546081542969]","[162.03579711914062, 66.53334045410156]","[128.2192840576172, 156.58462524414062]","[103.80931091308594, 116.96886444091797]","[89.34846496582031, 95.25492095947266]","[80.98674011230469, 75.13993072509766]","[108.01467895507812, 166.24252319335938]","[94.81480407714844, 154.76821899414062]","[105.62462615966797, 177.69444274902344]","[115.37519836425781, 192.3923797607422]","[90.41352844238281, 174.00267028808594]","[83.39674377441406, 169.7998046875]","[89.7904052734375, 185.83932495117188]","[96.79706573486328, 195.93661499023438]"
"[127.05891418457031, 234.1007537841797]","[155.79811096191406, 212.8673553466797]","[159.2649688720703, 182.1728057861328]","[151.90257263183594, 155.7416229248047]","[142.45480346679688, 127.47644805908203]","[155.07896423339844, 142.73324584960938]","[160.4964141845703, 106.43274688720703]","[166.19667053222656, 82.45130157470703]","[167.36634826660156, 62.76123046875]","[129.6021270751953, 146.51161193847656]","[105.7314453125, 108.94330596923828]","[93.241455078125, 86.38883972167969]","[82.73953247070312, 64.71923828125]","[106.89134979248047, 156.86642456054688]","[92.36581420898438, 141.0510711669922]","[101.69390869140625, 165.37789916992188]","[106.83184051513672, 181.5403594970703]","[86.7407455444336, 167.4119873046875]","[78.82691955566406, 158.89039611816406]","[87.48030853271484, 176.82716369628906]","[95.18130493164062, 189.0901641845703]"
"[127.52960968017578, 234.48797607421875]","[155.7849578857422, 212.48690795898438]","[160.21632385253906, 183.2645721435547]","[154.14076232910156, 158.03196716308594]","[145.55596923828125, 131.2574005126953]","[156.13267517089844, 144.9824981689453]","[162.2765655517578, 109.1150894165039]","[169.03512573242188, 84.16282653808594]","[171.5523681640625, 63.21012878417969]","[132.54286193847656, 148.6834716796875]","[111.01091003417969, 110.4572982788086]","[97.63748931884766, 87.2302474975586]","[86.5107421875, 64.58000946044922]","[110.72184753417969, 158.77154541015625]","[95.58042907714844, 142.76422119140625]","[104.34992980957031, 166.82858276367188]","[110.3158187866211, 182.85348510742188]","[89.947021484375, 168.19210815429688]","[81.28185272216797, 161.67445373535156]","[89.42143249511719, 178.89112854003906]","[97.75609588623047, 190.1396026611328]"
"[125.60958099365234, 235.63392639160156]","[152.14134216308594, 213.52696228027344]","[155.73452758789062, 184.75540161132812]","[150.3589324951172, 161.11231994628906]","[140.3292694091797, 133.99073791503906]","[151.12908935546875, 146.60826110839844]","[157.58502197265625, 112.0418930053711]","[165.04629516601562, 88.32650756835938]","[168.21983337402344, 69.09300231933594]","[127.90544891357422, 151.04025268554688]","[104.57904815673828, 111.7781753540039]","[92.19136047363281, 89.07276153564453]","[82.83927917480469, 68.95205688476562]","[107.12712097167969, 160.88551330566406]","[91.72624206542969, 145.107666015625]","[100.33322143554688, 168.365478515625]","[107.85043334960938, 183.4053497314453]","[88.29454803466797, 170.66184997558594]","[78.00485229492188, 162.78407287597656]","[84.15899658203125, 177.5947265625]","[92.17401123046875, 187.05865478515625]"
"[126.5160903930664, 234.60293579101562]","[152.80796813964844, 212.70443725585938]","[157.5764923095703, 183.95425415039062]","[150.97042846679688, 160.80125427246094]","[140.6107635498047, 134.80421447753906]","[155.7467498779297, 140.040771484375]","[158.72946166992188, 107.53470611572266]","[164.30686950683594, 84.30138397216797]","[166.5685272216797, 63.78798294067383]","[130.50521850585938, 145.74281311035156]","[104.6780014038086, 108.08308410644531]","[92.02951049804688, 88.0259780883789]","[83.71598052978516, 70.22605895996094]","[108.04389190673828, 157.04241943359375]","[92.18637084960938, 142.6780548095703]","[102.35460662841797, 167.86404418945312]","[110.7271728515625, 183.46170043945312]","[87.92202758789062, 168.1247100830078]","[77.72969055175781, 160.5061492919922]","[84.54118347167969, 177.09547424316406]","[93.65339660644531, 187.2955780029297]"
"[111.5317153930664, 225.55465698242188]","[142.1405029296875, 204.75425720214844]","[146.17005920410156, 168.39422607421875]","[135.7275390625, 142.87228393554688]","[129.78285217285156, 113.74734497070312]","[134.6080780029297, 130.92391967773438]","[138.02745056152344, 92.97478485107422]","[141.0455322265625, 65.51280212402344]","[139.2745819091797, 44.49827194213867]","[110.66300964355469, 138.96780395507812]","[80.7006607055664, 106.73311614990234]","[64.59085845947266, 85.52738189697266]","[53.23883819580078, 68.89813232421875]","[89.0956039428711, 151.21372985839844]","[69.00466918945312, 141.4515380859375]","[81.28638458251953, 165.40948486328125]","[92.8415756225586, 181.2594757080078]","[70.97803497314453, 163.96148681640625]","[58.57315444946289, 162.08233642578125]","[66.92903900146484, 179.05641174316406]","[76.60164642333984, 190.3912811279297]"
"[130.63717651367188, 226.0691680908203]","[155.90724182128906, 198.87535095214844]","[162.4571533203125, 167.98814392089844]","[157.8780975341797, 141.2939910888672]","[147.7056121826172, 115.87633514404297]","[155.39402770996094, 136.10858154296875]","[159.74603271484375, 101.5114517211914]","[167.5474395751953, 76.88980865478516]","[170.92649841308594, 55.3869514465332]","[132.35183715820312, 141.2338409423828]","[106.45661926269531, 102.5989761352539]","[94.52806091308594, 82.53167724609375]","[84.570556640625, 64.93160247802734]","[110.18814849853516, 152.23117065429688]","[90.14530944824219, 135.53370666503906]","[100.70122528076172, 161.16664123535156]","[108.63256072998047, 178.0310516357422]","[90.17278289794922, 163.4657440185547]","[77.5114974975586, 154.76422119140625]","[83.89875793457031, 172.39773559570312]","[91.36913299560547, 184.7304229736328]"
"[129.63780212402344, 225.9135284423828]","[154.99212646484375, 203.87103271484375]","[158.5137176513672, 174.12181091308594]","[152.79425048828125, 149.3760223388672]","[143.4287567138672, 122.34197998046875]","[152.09417724609375, 136.81288146972656]","[156.8113250732422, 97.6756591796875]","[164.02978515625, 71.78303527832031]","[167.11952209472656, 49.95810317993164]","[129.67343139648438, 142.42225646972656]","[102.02755737304688, 102.6800308227539]","[88.54364776611328, 81.60332489013672]","[77.30037689208984, 62.32970428466797]","[107.9290542602539, 154.033203125]","[85.40137481689453, 136.5834503173828]","[96.05339813232422, 162.59683227539062]","[104.1744384765625, 180.46456909179688]","[88.62216186523438, 165.17759704589844]","[73.92292785644531, 157.95578002929688]","[79.94852447509766, 175.90115356445312]","[86.73744201660156, 188.7895050048828]"
"[129.14491271972656, 226.74774169921875]","[153.1231689453125, 201.42190551757812]","[158.2550506591797, 170.80113220214844]","[154.64938354492188, 144.60902404785156]","[151.1139373779297, 118.16996002197266]","[151.2686767578125, 137.05715942382812]","[154.86875915527344, 102.65226745605469]","[162.28126525878906, 77.83905029296875]","[167.00218200683594, 55.042110443115234]","[130.19334411621094, 142.36386108398438]","[103.82945251464844, 105.14055633544922]","[89.09886169433594, 84.89302062988281]","[77.81668090820312, 64.71994018554688]","[110.44015502929688, 152.71694946289062]","[88.21514129638672, 139.2254638671875]","[97.77957153320312, 166.20547485351562]","[105.98743438720703, 182.37384033203125]","[91.73302459716797, 162.33030700683594]","[76.37886047363281, 158.25469970703125]","[82.64530181884766, 176.53770446777344]","[90.55154418945312, 187.34109497070312]"
"[126.32469940185547, 228.5557098388672]","[152.0330047607422, 201.9408721923828]","[162.0511016845703, 169.90109252929688]","[161.2779541015625, 141.90689086914062]","[158.3536376953125, 115.07396697998047]","[151.34930419921875, 140.20074462890625]","[157.04966735839844, 103.79095458984375]","[165.47984313964844, 79.88843536376953]","[169.05799865722656, 57.95364761352539]","[129.7456817626953, 143.42230224609375]","[104.08362579345703, 105.3885269165039]","[91.496337890625, 85.02362060546875]","[81.35712432861328, 65.23238372802734]","[109.36266326904297, 153.6520538330078]","[89.04755401611328, 137.33370971679688]","[98.51451110839844, 164.19053649902344]","[106.12533569335938, 181.68621826171875]","[91.13561248779297, 165.14126586914062]","[77.42117309570312, 156.05352783203125]","[83.13797760009766, 172.7980499267578]","[91.08656311035156, 184.19944763183594]"
"[127.93871307373047, 226.12451171875]","[154.0878448486328, 199.5288543701172]","[158.92701721191406, 168.0374755859375]","[153.55984497070312, 141.9151153564453]","[145.17477416992188, 112.53253936767578]","[153.79185485839844, 134.03880310058594]","[157.5717315673828, 96.21997833251953]","[162.43231201171875, 70.06657409667969]","[162.91514587402344, 49.08005905151367]","[131.11428833007812, 138.6348419189453]","[100.47206115722656, 100.89645385742188]","[85.49280548095703, 79.88912963867188]","[71.5674057006836, 61.24243927001953]","[108.92967224121094, 150.9794464111328]","[83.42390441894531, 133.85458374023438]","[92.94312286376953, 158.38412475585938]","[99.96925354003906, 175.0014190673828]","[89.1943588256836, 163.41810607910156]","[72.32201385498047, 156.6942596435547]","[78.42159271240234, 174.65493774414062]","[84.72473907470703, 186.84014892578125]"
"[128.0679931640625, 226.2348175048828]","[155.36842346191406, 201.18106079101562]","[160.54908752441406, 169.20045471191406]","[155.26585388183594, 143.07244873046875]","[146.3969268798828, 115.68710327148438]","[152.3643035888672, 136.6007080078125]","[156.90371704101562, 96.75885772705078]","[164.29615783691406, 71.56548309326172]","[166.61309814453125, 49.97247314453125]","[130.45938110351562, 142.04583740234375]","[101.0406265258789, 103.13990020751953]","[86.61507415771484, 82.47401428222656]","[73.64146423339844, 61.233062744140625]","[109.09672546386719, 154.03733825683594]","[84.61961364746094, 135.66944885253906]","[94.01119232177734, 159.95167541503906]","[100.22608947753906, 175.1831512451172]","[90.4062271118164, 166.44610595703125]","[74.33488464355469, 158.47938537597656]","[79.87643432617188, 176.901123046875]","[85.71583557128906, 188.47805786132812]"
"[130.01612854003906, 226.96319580078125]","[157.41993713378906, 204.590087890625]","[164.64031982421875, 172.41958618164062]","[156.74578857421875, 148.35121154785156]","[147.24610900878906, 124.40271759033203]","[154.4201202392578, 136.18621826171875]","[156.74696350097656, 94.73389434814453]","[163.95809936523438, 69.32025146484375]","[166.49630737304688, 47.75065612792969]","[130.71429443359375, 141.80589294433594]","[100.86434936523438, 100.47283172607422]","[84.85453033447266, 80.95796203613281]","[69.21266174316406, 60.19336700439453]","[108.3642807006836, 154.8136444091797]","[83.87369537353516, 135.33811950683594]","[94.7381591796875, 161.20985412597656]","[101.71630096435547, 176.5341796875]","[89.92890167236328, 168.28366088867188]","[74.36212921142578, 160.3966827392578]","[81.60208892822266, 180.26734924316406]","[88.57844543457031, 192.0483856201172]"
"[127.33110809326172, 229.93634033203125]","[156.04104614257812, 205.06739807128906]","[159.3514404296875, 173.86317443847656]","[149.57310485839844, 149.6012420654297]","[138.09722900390625, 125.33425903320312]","[149.66122436523438, 134.49049377441406]","[153.54837036132812, 99.4303970336914]","[159.70957946777344, 75.62664031982422]","[161.31321716308594, 55.432350158691406]","[126.7900161743164, 142.46310424804688]","[98.57980346679688, 105.37269592285156]","[83.50263977050781, 86.75687408447266]","[69.33228302001953, 69.06684112548828]","[105.31836700439453, 156.97093200683594]","[86.4725341796875, 142.02908325195312]","[98.6680679321289, 164.9442901611328]","[106.00596618652344, 177.24295043945312]","[87.61201477050781, 171.01437377929688]","[75.9989242553711, 163.71847534179688]","[83.30537414550781, 179.76675415039062]","[90.59346771240234, 187.94122314453125]"
"[125.10333251953125, 228.52099609375]","[151.00335693359375, 201.94078063964844]","[154.7769012451172, 170.6043243408203]","[145.00692749023438, 144.91677856445312]","[131.80941772460938, 115.6281509399414]","[151.61297607421875, 135.4490509033203]","[158.19581604003906, 101.39476013183594]","[162.76763916015625, 75.43212127685547]","[162.0297088623047, 53.48788833618164]","[126.58647918701172, 141.32310485839844]","[97.76408386230469, 105.52962493896484]","[83.35118865966797, 83.51020812988281]","[71.51116180419922, 64.00601196289062]","[102.37902069091797, 154.8401336669922]","[80.99798583984375, 136.2681121826172]","[90.8851547241211, 160.6620635986328]","[98.89112091064453, 179.37705993652344]","[81.52228546142578, 168.41314697265625]","[68.61116790771484, 157.66165161132812]","[75.2574234008789, 175.11666870117188]","[82.60630798339844, 188.49000549316406]"
"[135.99264526367188, 237.8412628173828]","[149.70944213867188, 224.1541290283203]","[145.45010375976562, 199.74749755859375]","[137.2874298095703, 177.89488220214844]","[130.2277069091797, 156.56729125976562]","[154.32786560058594, 166.8446807861328]","[152.35035705566406, 130.40467834472656]","[155.8646697998047, 112.4932632446289]","[158.2886199951172, 96.91636657714844]","[137.3578643798828, 161.4535369873047]","[107.63034057617188, 118.98815155029297]","[90.61776733398438, 97.89542388916016]","[77.38497924804688, 79.76849365234375]","[119.81396484375, 164.5753936767578]","[103.64562225341797, 142.47769165039062]","[112.67462158203125, 162.3931121826172]","[121.79908752441406, 174.30274963378906]","[102.51569366455078, 168.23699951171875]","[98.50970458984375, 146.69558715820312]","[105.72341918945312, 153.53492736816406]","[113.41181182861328, 156.87835693359375]"
"[122.9961929321289, 236.00576782226562]","[156.18679809570312, 216.14645385742188]","[160.694580078125, 191.92111206054688]","[154.8873748779297, 172.01971435546875]","[144.8138885498047, 146.57704162597656]","[156.17428588867188, 151.38604736328125]","[161.28814697265625, 117.9925765991211]","[166.10720825195312, 96.90591430664062]","[168.00697326660156, 79.17803955078125]","[129.5735321044922, 156.0530242919922]","[107.29397583007812, 120.89265441894531]","[92.24091339111328, 100.9399642944336]","[79.27787017822266, 84.54302978515625]","[105.7186050415039, 167.25306701660156]","[102.3261489868164, 159.60247802734375]","[115.61881256103516, 179.20846557617188]","[123.47853088378906, 190.2642822265625]","[86.31608581542969, 177.43748474121094]","[91.28687286376953, 174.778564453125]","[99.67158508300781, 186.60128784179688]","[101.86283111572266, 193.412841796875]"
"[123.93865966796875, 231.93411254882812]","[151.16909790039062, 212.3131866455078]","[154.68214416503906, 179.7917022705078]","[143.6948699951172, 155.8125762939453]","[130.63319396972656, 129.61236572265625]","[152.18788146972656, 139.2632598876953]","[154.42816162109375, 103.3784408569336]","[159.2268524169922, 82.17382049560547]","[160.3893585205078, 65.77464294433594]","[125.89884185791016, 147.8675994873047]","[96.42546844482422, 110.11503601074219]","[81.89080810546875, 94.18436431884766]","[70.44635009765625, 80.1788101196289]","[101.36860656738281, 159.86190795898438]","[87.75389862060547, 145.3220672607422]","[101.76566314697266, 166.80091857910156]","[110.88977813720703, 178.1775360107422]","[81.7950439453125, 172.35260009765625]","[75.73114013671875, 164.81011962890625]","[86.3635025024414, 179.67300415039062]","[95.01425170898438, 188.61941528320312]"
"[130.6409912109375, 233.13626098632812]","[154.60630798339844, 211.09719848632812]","[158.71102905273438, 179.2676239013672]","[152.37017822265625, 154.15719604492188]","[141.3971710205078, 129.82901000976562]","[155.37835693359375, 143.10853576660156]","[161.65167236328125, 110.44855499267578]","[167.53240966796875, 89.78749084472656]","[170.56597900390625, 73.39454650878906]","[132.4268035888672, 147.181884765625]","[107.57772064208984, 109.6200942993164]","[95.68741607666016, 89.67832946777344]","[87.45051574707031, 71.33368682861328]","[109.71942138671875, 158.770751953125]","[94.58609008789062, 140.8567657470703]","[104.18740844726562, 164.20358276367188]","[111.46654510498047, 179.34283447265625]","[89.06185150146484, 170.3540802001953]","[80.78024291992188, 159.6381378173828]","[88.8198013305664, 174.88233947753906]","[96.17376708984375, 183.2338104248047]"
