point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[129.1052703857422, 214.93553161621094]","[160.7705841064453, 201.889892578125]","[168.53689575195312, 177.37855529785156]","[153.2282257080078, 158.5849609375]","[130.70274353027344, 145.43626403808594]","[171.12405395507812, 127.08924865722656]","[179.33197021484375, 85.50775146484375]","[181.92929077148438, 59.286556243896484]","[181.8430938720703, 36.71980667114258]","[142.92288208007812, 125.08549499511719]","[150.7413787841797, 80.99627685546875]","[156.50006103515625, 54.91240310668945]","[162.1023712158203, 32.74201202392578]","[117.08476257324219, 132.65382385253906]","[117.50978088378906, 111.5592041015625]","[122.1851577758789, 138.52548217773438]","[124.25247955322266, 153.78695678710938]","[94.08291625976562, 144.887939453125]","[97.87064361572266, 131.5403594970703]","[106.74043273925781, 152.08132934570312]","[110.93907165527344, 167.284912109375]"
"[127.19561767578125, 218.67442321777344]","[157.67068481445312, 208.96768188476562]","[168.6226043701172, 187.58738708496094]","[154.5535888671875, 168.9099578857422]","[130.4170379638672, 155.27915954589844]","[171.6809844970703, 133.12185668945312]","[180.88694763183594, 93.08072662353516]","[185.55239868164062, 67.05713653564453]","[187.28005981445312, 44.422584533691406]","[144.82139587402344, 130.6076202392578]","[153.8651885986328, 91.46348571777344]","[159.0234375, 62.91905975341797]","[163.82601928710938, 38.505226135253906]","[119.16693878173828, 138.00314331054688]","[119.2967758178711, 118.99279022216797]","[124.97948455810547, 147.25457763671875]","[129.61073303222656, 164.9121551513672]","[95.63429260253906, 149.5514373779297]","[97.43002319335938, 138.5542755126953]","[106.9689712524414, 159.48703002929688]","[115.4033203125, 175.03933715820312]"
"[121.02043914794922, 213.90419006347656]","[158.15966796875, 202.91812133789062]","[171.48092651367188, 179.12051391601562]","[156.4373016357422, 156.7707977294922]","[132.07479858398438, 137.85238647460938]","[171.82461547851562, 122.02367401123047]","[188.1472625732422, 83.80899810791016]","[196.73951721191406, 58.5832405090332]","[201.9969940185547, 34.442325592041016]","[143.41197204589844, 118.44728088378906]","[153.0541534423828, 79.2930679321289]","[160.87945556640625, 53.846187591552734]","[167.6508331298828, 34.007869720458984]","[116.0618896484375, 125.34870910644531]","[118.29412841796875, 104.18954467773438]","[125.68164825439453, 135.4129180908203]","[130.085693359375, 154.75979614257812]","[92.4588623046875, 138.451171875]","[97.54195404052734, 122.97525787353516]","[107.81634521484375, 143.8211669921875]","[114.92676544189453, 160.15489196777344]"
"[127.42434692382812, 221.5759735107422]","[158.8999786376953, 202.0618438720703]","[166.14633178710938, 177.16085815429688]","[150.27684020996094, 156.75767517089844]","[127.80445098876953, 141.82154846191406]","[159.86599731445312, 133.76564025878906]","[161.9871826171875, 91.67597961425781]","[164.24009704589844, 64.07546997070312]","[164.77598571777344, 40.95490264892578]","[135.2769775390625, 131.90328979492188]","[136.50196838378906, 88.58953094482422]","[139.1783905029297, 59.74989318847656]","[140.4710693359375, 34.29130554199219]","[113.16182708740234, 140.66847229003906]","[108.47164916992188, 119.59333038330078]","[116.44615936279297, 148.3184356689453]","[121.0059585571289, 166.24575805664062]","[92.146728515625, 153.36978149414062]","[93.1768798828125, 142.9508819580078]","[103.1033706665039, 162.6869659423828]","[110.7399673461914, 177.10829162597656]"
"[123.633056640625, 216.7215118408203]","[153.51809692382812, 205.595703125]","[167.70138549804688, 182.7617645263672]","[156.7681121826172, 162.1023406982422]","[138.1053924560547, 145.80860900878906]","[170.05377197265625, 131.5191192626953]","[179.52249145507812, 93.02560424804688]","[184.608642578125, 67.64656829833984]","[187.9058380126953, 45.444976806640625]","[143.2249298095703, 127.60568237304688]","[152.16835021972656, 89.03508758544922]","[158.35263061523438, 62.33604049682617]","[163.7984619140625, 40.22447967529297]","[117.7733154296875, 133.3363037109375]","[119.18397521972656, 116.22281646728516]","[123.50144958496094, 146.0709228515625]","[126.40644073486328, 164.58685302734375]","[94.09503173828125, 143.722412109375]","[97.76954650878906, 134.72311401367188]","[106.844482421875, 157.733642578125]","[113.60798645019531, 174.3292999267578]"
"[127.26483154296875, 221.5737762451172]","[155.5418701171875, 207.1827392578125]","[165.53759765625, 186.798828125]","[154.9645233154297, 167.54971313476562]","[134.9309539794922, 151.51963806152344]","[172.0216522216797, 138.8842010498047]","[181.71029663085938, 95.52852630615234]","[187.64047241210938, 68.68185424804688]","[190.7403106689453, 46.52156066894531]","[145.6880340576172, 135.6830596923828]","[153.73619079589844, 94.52345275878906]","[156.2382049560547, 67.96768188476562]","[158.68971252441406, 48.120765686035156]","[120.6590347290039, 141.7342529296875]","[118.38764190673828, 120.76720428466797]","[122.73451232910156, 148.03977966308594]","[126.93822479248047, 167.3370819091797]","[97.96173858642578, 151.60105895996094]","[99.23370361328125, 142.0936737060547]","[107.88255310058594, 162.9973907470703]","[114.94198608398438, 179.4896240234375]"
"[129.8805694580078, 215.87130737304688]","[158.54034423828125, 201.94564819335938]","[167.30020141601562, 177.31654357910156]","[148.36212158203125, 158.11581420898438]","[124.10603332519531, 144.39820861816406]","[170.9307403564453, 127.07562255859375]","[175.0108184814453, 87.0729751586914]","[177.96925354003906, 62.264854431152344]","[179.8724365234375, 41.178375244140625]","[144.1130828857422, 126.7303695678711]","[148.9530487060547, 86.33216094970703]","[150.93405151367188, 59.3297233581543]","[153.1540069580078, 38.10831069946289]","[119.10157775878906, 135.788330078125]","[116.52530670166016, 117.4432144165039]","[121.86930847167969, 145.09507751464844]","[125.71162414550781, 163.7655792236328]","[96.19523620605469, 147.43299865722656]","[97.06761932373047, 136.97630310058594]","[106.50753021240234, 155.7245330810547]","[113.90731048583984, 171.56332397460938]"
"[126.58658599853516, 222.60108947753906]","[153.31414794921875, 210.18658447265625]","[165.61827087402344, 185.81121826171875]","[157.29168701171875, 164.88214111328125]","[143.499267578125, 143.5086212158203]","[173.53469848632812, 141.66720581054688]","[186.3897247314453, 101.45672607421875]","[193.96817016601562, 76.16463470458984]","[199.43923950195312, 54.21866226196289]","[147.55270385742188, 137.21954345703125]","[160.16346740722656, 95.61592102050781]","[166.85362243652344, 70.54469299316406]","[173.49215698242188, 48.761837005615234]","[121.88687896728516, 141.21470642089844]","[126.41783905029297, 120.8495101928711]","[129.40625, 151.09075927734375]","[130.46670532226562, 172.05593872070312]","[100.28055572509766, 146.71568298339844]","[107.3091049194336, 137.7209930419922]","[115.27925109863281, 160.58322143554688]","[119.97882080078125, 179.1824493408203]"
"[123.30199432373047, 231.57264709472656]","[152.29013061523438, 212.10263061523438]","[158.46914672851562, 187.33926391601562]","[141.67156982421875, 166.49559020996094]","[122.31561279296875, 150.46559143066406]","[160.18106079101562, 144.1981964111328]","[167.0026092529297, 104.69287109375]","[173.5833282470703, 79.02804565429688]","[177.83377075195312, 56.62584686279297]","[136.2378692626953, 144.17221069335938]","[145.36117553710938, 103.07161712646484]","[149.6253662109375, 75.71929168701172]","[153.50238037109375, 52.50777053833008]","[112.8603515625, 151.40028381347656]","[106.75916290283203, 129.89732360839844]","[108.1229476928711, 160.18296813964844]","[109.6395492553711, 184.16082763671875]","[90.52518463134766, 160.09042358398438]","[87.91957092285156, 146.0662078857422]","[94.52400207519531, 166.7920684814453]","[100.80936431884766, 187.71401977539062]"
"[122.69792175292969, 219.79725646972656]","[151.74497985839844, 204.63916015625]","[159.4545135498047, 181.3369903564453]","[141.0135955810547, 162.1563262939453]","[119.8378677368164, 140.6990966796875]","[168.25494384765625, 135.85736083984375]","[180.56314086914062, 98.20397186279297]","[186.51641845703125, 72.0325698852539]","[191.4958953857422, 46.05535125732422]","[143.20018005371094, 131.26853942871094]","[160.32334899902344, 89.51383209228516]","[167.5643310546875, 62.9764518737793]","[173.93304443359375, 37.455562591552734]","[118.31593322753906, 136.5370330810547]","[117.84387969970703, 116.27806854248047]","[116.25763702392578, 149.8518524169922]","[116.12149047851562, 172.67115783691406]","[96.27731323242188, 144.42337036132812]","[97.76009368896484, 134.09449768066406]","[101.7374496459961, 156.48577880859375]","[105.52659606933594, 175.5301513671875]"
"[122.56055450439453, 224.8147430419922]","[153.14382934570312, 203.56471252441406]","[161.49508666992188, 179.7069854736328]","[145.88389587402344, 157.4388885498047]","[129.6655731201172, 135.7501678466797]","[167.158447265625, 143.67474365234375]","[179.1627197265625, 108.5073013305664]","[186.6761016845703, 82.07487487792969]","[191.8604278564453, 56.85813903808594]","[142.01934814453125, 138.07614135742188]","[158.2089080810547, 99.53065490722656]","[165.2595977783203, 73.45097351074219]","[169.80038452148438, 48.658809661865234]","[116.06079864501953, 141.95834350585938]","[114.75891876220703, 124.59896087646484]","[115.20097351074219, 159.05921936035156]","[116.04981231689453, 183.78030395507812]","[92.71052551269531, 148.87628173828125]","[93.9020004272461, 139.85118103027344]","[99.2957992553711, 160.70921325683594]","[104.3792495727539, 178.80709838867188]"
"[126.88380432128906, 227.23338317871094]","[157.27886962890625, 204.9936065673828]","[165.05450439453125, 180.82208251953125]","[147.445556640625, 159.16725158691406]","[126.87557220458984, 140.6505889892578]","[168.0299530029297, 142.07521057128906]","[177.36468505859375, 105.88330078125]","[183.4620819091797, 79.34211730957031]","[186.74949645996094, 53.88028335571289]","[142.7981414794922, 139.05398559570312]","[154.01414489746094, 98.80224609375]","[160.47186279296875, 72.21063232421875]","[164.57290649414062, 47.777400970458984]","[116.84510040283203, 145.4623565673828]","[112.5536880493164, 126.02059936523438]","[114.11670684814453, 160.92266845703125]","[116.13452911376953, 185.58409118652344]","[92.49344635009766, 154.83883666992188]","[91.55591583251953, 141.5680389404297]","[98.21379089355469, 162.05133056640625]","[105.0549545288086, 180.41552734375]"
"[127.07185363769531, 224.78097534179688]","[160.3333282470703, 196.29434204101562]","[157.38209533691406, 167.16122436523438]","[135.9916534423828, 145.1025390625]","[114.51509094238281, 131.26495361328125]","[155.6077423095703, 131.40257263183594]","[155.0244903564453, 91.72808837890625]","[157.1636199951172, 63.90733337402344]","[157.32904052734375, 41.98923110961914]","[132.04147338867188, 137.40127563476562]","[129.02301025390625, 92.57364654541016]","[129.80120849609375, 62.46697998046875]","[129.3509063720703, 37.17695236206055]","[109.18949127197266, 148.560302734375]","[100.28189086914062, 124.0066909790039]","[110.96525573730469, 153.26980590820312]","[117.11441040039062, 173.47879028320312]","[87.22913360595703, 160.2035675048828]","[85.21759033203125, 147.71885681152344]","[95.4415283203125, 167.16871643066406]","[103.9063949584961, 183.0937957763672]"
"[123.1104736328125, 226.1781005859375]","[154.6165771484375, 203.51968383789062]","[153.4879913330078, 176.15760803222656]","[135.8235321044922, 154.64923095703125]","[117.64385986328125, 137.5480194091797]","[154.39382934570312, 134.76763916015625]","[157.57081604003906, 95.52685546875]","[159.9115753173828, 67.55081176757812]","[160.4361572265625, 45.28095626831055]","[132.18850708007812, 139.10824584960938]","[130.3495635986328, 94.90827941894531]","[131.92251586914062, 66.08505249023438]","[133.63525390625, 42.953285217285156]","[110.44568634033203, 149.18556213378906]","[99.53030395507812, 124.85710906982422]","[107.6858901977539, 152.738525390625]","[113.41960144042969, 173.44387817382812]","[88.70948028564453, 160.8782196044922]","[86.18959045410156, 148.57681274414062]","[95.02310943603516, 167.60723876953125]","[102.83283996582031, 183.66598510742188]"
"[122.49938201904297, 223.37173461914062]","[154.0760040283203, 199.15084838867188]","[155.76438903808594, 171.29498291015625]","[140.13076782226562, 146.85501098632812]","[123.16197204589844, 126.32657623291016]","[156.54922485351562, 134.55084228515625]","[160.079345703125, 94.40729522705078]","[163.7782745361328, 67.58391571044922]","[164.6577911376953, 45.98845672607422]","[133.9307403564453, 137.32867431640625]","[136.3097381591797, 90.95850372314453]","[138.5880126953125, 60.44722366333008]","[138.50015258789062, 36.1102409362793]","[112.07292938232422, 146.21815490722656]","[104.10668182373047, 120.0885238647461]","[110.96363830566406, 147.50881958007812]","[114.50917053222656, 167.19126892089844]","[90.92562103271484, 155.97506713867188]","[89.68243408203125, 142.69793701171875]","[98.46334075927734, 161.78662109375]","[105.716552734375, 177.32167053222656]"
"[123.5086441040039, 228.15611267089844]","[154.06773376464844, 202.38771057128906]","[154.22576904296875, 174.95091247558594]","[134.61180114746094, 155.11351013183594]","[114.98966979980469, 141.8704376220703]","[151.46961975097656, 137.42645263671875]","[153.3173065185547, 98.84556579589844]","[154.80836486816406, 71.1868896484375]","[154.70497131347656, 48.14631271362305]","[128.9348907470703, 141.02493286132812]","[128.7415313720703, 95.86141204833984]","[129.69668579101562, 67.7942886352539]","[130.23541259765625, 45.42327117919922]","[108.0163803100586, 151.4902801513672]","[97.60393524169922, 125.1659164428711]","[105.66456604003906, 151.73252868652344]","[111.89704895019531, 171.74365234375]","[87.69068145751953, 162.94117736816406]","[84.43960571289062, 149.71273803710938]","[93.64810943603516, 166.43206787109375]","[101.85801696777344, 181.297607421875]"
"[127.26568603515625, 229.9707489013672]","[157.65667724609375, 204.69505310058594]","[160.0811767578125, 177.72015380859375]","[141.10536193847656, 154.7145233154297]","[118.09484100341797, 137.45562744140625]","[157.12159729003906, 140.95645141601562]","[158.65199279785156, 101.30082702636719]","[161.3336639404297, 74.20967864990234]","[162.25645446777344, 53.548213958740234]","[134.58741760253906, 143.8026123046875]","[135.5681610107422, 100.06522369384766]","[136.60369873046875, 69.99276733398438]","[136.86842346191406, 46.44611358642578]","[113.23933410644531, 153.9358673095703]","[106.26707458496094, 127.0843276977539]","[113.94974517822266, 153.41094970703125]","[119.15684509277344, 173.5260009765625]","[91.54875946044922, 165.60008239746094]","[90.33137512207031, 150.8799285888672]","[99.17546081542969, 167.68563842773438]","[107.4354019165039, 182.29568481445312]"
"[122.65825653076172, 226.84169006347656]","[154.99624633789062, 202.8268280029297]","[156.674560546875, 175.76812744140625]","[138.84242248535156, 153.57748413085938]","[118.24615478515625, 137.11289978027344]","[154.5535125732422, 137.6129150390625]","[157.68540954589844, 98.79595184326172]","[160.2589111328125, 71.88448333740234]","[160.1719970703125, 52.162269592285156]","[131.28955078125, 140.8382110595703]","[132.5419464111328, 96.94043731689453]","[134.65081787109375, 66.69580841064453]","[136.0114288330078, 44.13066864013672]","[109.82341766357422, 150.2008056640625]","[101.9921875, 125.56553649902344]","[109.6906967163086, 152.30665588378906]","[114.39170837402344, 172.29595947265625]","[88.54060363769531, 161.5354766845703]","[86.61994934082031, 148.78213500976562]","[95.53659057617188, 165.5768280029297]","[102.72440338134766, 179.42221069335938]"
"[126.02305603027344, 223.81321716308594]","[153.0244903564453, 202.5400390625]","[159.35842895507812, 176.88023376464844]","[143.4240264892578, 153.8826904296875]","[123.69842529296875, 134.85157775878906]","[163.94754028320312, 137.31719970703125]","[171.1815948486328, 98.54273986816406]","[177.4885711669922, 73.80404663085938]","[180.1568603515625, 52.56926727294922]","[141.36685180664062, 136.33175659179688]","[149.34613037109375, 95.31198120117188]","[153.95663452148438, 68.20731353759766]","[156.46954345703125, 45.06237030029297]","[118.49510192871094, 143.3286895751953]","[112.88496398925781, 121.31149291992188]","[115.75918579101562, 149.5778350830078]","[117.74922943115234, 169.0443878173828]","[95.9985580444336, 151.48902893066406]","[94.23725128173828, 137.90109252929688]","[100.55000305175781, 156.49578857421875]","[106.02995300292969, 172.30538940429688]"
"[125.8951644897461, 219.8616943359375]","[156.98204040527344, 200.28616333007812]","[162.8976593017578, 173.2740936279297]","[145.1439971923828, 150.15509033203125]","[123.13671112060547, 131.1595458984375]","[160.72305297851562, 132.46852111816406]","[164.57180786132812, 87.24085235595703]","[168.19908142089844, 60.09733963012695]","[168.45230102539062, 37.919769287109375]","[135.14462280273438, 133.4922332763672]","[141.2533416748047, 86.37419128417969]","[144.41644287109375, 55.142398834228516]","[143.85623168945312, 29.361263275146484]","[111.18962097167969, 142.00433349609375]","[110.229248046875, 117.20569610595703]","[117.82259368896484, 144.25389099121094]","[120.184814453125, 161.9352569580078]","[88.94453430175781, 151.4553680419922]","[91.12384796142578, 136.9950714111328]","[101.78005981445312, 155.69781494140625]","[109.32888793945312, 171.2771759033203]"
"[127.27642822265625, 220.949951171875]","[159.3765106201172, 200.9786376953125]","[164.4378204345703, 171.8931884765625]","[147.5778045654297, 148.13343811035156]","[126.88270568847656, 131.9783935546875]","[161.80484008789062, 134.6087188720703]","[165.03829956054688, 90.01947784423828]","[167.55517578125, 63.22404479980469]","[167.01585388183594, 40.109745025634766]","[136.81640625, 134.46131896972656]","[142.4762420654297, 87.29063415527344]","[145.91265869140625, 56.56400680541992]","[145.46090698242188, 29.325891494750977]","[113.56892395019531, 142.50526428222656]","[111.42896270751953, 116.86477661132812]","[120.5750503540039, 146.5297393798828]","[124.27407836914062, 165.7462158203125]","[90.77024841308594, 151.98683166503906]","[93.35298156738281, 138.02001953125]","[104.22613525390625, 158.14154052734375]","[111.85478973388672, 174.14833068847656]"
"[124.09130096435547, 223.63470458984375]","[159.8751983642578, 206.4062957763672]","[167.06407165527344, 179.2092742919922]","[149.6372833251953, 154.77450561523438]","[128.69003295898438, 137.54454040527344]","[160.4578399658203, 136.35977172851562]","[163.47816467285156, 91.49828338623047]","[166.5968017578125, 63.943817138671875]","[166.76622009277344, 40.658042907714844]","[132.99423217773438, 136.20819091796875]","[137.57266235351562, 87.48089599609375]","[141.40386962890625, 56.68320083618164]","[143.3102569580078, 31.281702041625977]","[108.08434295654297, 144.330810546875]","[108.10939025878906, 116.85225677490234]","[117.095703125, 147.5948944091797]","[121.654296875, 169.55441284179688]","[85.13780212402344, 154.6776123046875]","[90.4797134399414, 137.86923217773438]","[101.69408416748047, 159.35816955566406]","[109.73888397216797, 178.5137481689453]"
"[124.9296646118164, 221.76055908203125]","[160.3281707763672, 202.0668487548828]","[165.9732666015625, 177.2111358642578]","[147.10061645507812, 155.24252319335938]","[127.5811538696289, 137.85650634765625]","[160.09422302246094, 133.74404907226562]","[163.11477661132812, 89.02864074707031]","[166.0838623046875, 60.364498138427734]","[166.41555786132812, 34.80778121948242]","[133.52001953125, 133.8524627685547]","[138.5125732421875, 85.79244232177734]","[142.20570373535156, 54.990570068359375]","[143.5108184814453, 29.433677673339844]","[109.16812133789062, 143.3970947265625]","[107.79483795166016, 113.863525390625]","[116.68531799316406, 143.46559143066406]","[122.28125, 164.80810546875]","[86.3175277709961, 154.9886474609375]","[88.52328491210938, 136.20643615722656]","[98.81144714355469, 156.39169311523438]","[108.2770004272461, 174.92086791992188]"
"[126.40003204345703, 217.64187622070312]","[158.8737030029297, 199.3336181640625]","[164.03652954101562, 175.45179748535156]","[145.1588134765625, 153.97598266601562]","[121.61388397216797, 134.143310546875]","[162.14559936523438, 126.0887451171875]","[167.08758544921875, 79.20714569091797]","[167.9936981201172, 50.04778289794922]","[167.77944946289062, 27.959762573242188]","[134.8200225830078, 126.55684661865234]","[139.48658752441406, 77.53374481201172]","[142.07704162597656, 51.90302658081055]","[146.13330078125, 35.447261810302734]","[111.18366241455078, 134.14739990234375]","[106.82213592529297, 110.31597137451172]","[113.1240463256836, 136.60183715820312]","[117.92047882080078, 156.03860473632812]","[88.59031677246094, 144.66957092285156]","[88.22395324707031, 127.8915786743164]","[95.65348052978516, 144.88978576660156]","[101.9576644897461, 162.35340881347656]"
