point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[119.9764633178711, 235.89022827148438]","[141.7086639404297, 216.1220703125]","[149.35020446777344, 178.38768005371094]","[152.26473999023438, 148.38427734375]","[143.2993621826172, 138.27877807617188]","[135.76658630371094, 140.81800842285156]","[143.0980682373047, 106.73159790039062]","[149.01040649414062, 115.83338928222656]","[153.05557250976562, 123.42269897460938]","[125.8536605834961, 134.8782501220703]","[139.68809509277344, 101.00831604003906]","[147.906494140625, 121.2587890625]","[146.72010803222656, 134.72833251953125]","[119.1183090209961, 138.19459533691406]","[131.49627685546875, 103.42630004882812]","[136.66064453125, 127.8095932006836]","[135.3013458251953, 148.13478088378906]","[113.47052764892578, 147.26644897460938]","[124.83853149414062, 117.00759887695312]","[130.74221801757812, 133.8362274169922]","[130.41160583496094, 152.32781982421875]"
"[120.72866821289062, 234.1217498779297]","[159.0117645263672, 209.3635711669922]","[172.5490264892578, 172.8323974609375]","[172.0014190673828, 141.1673126220703]","[151.82582092285156, 130.942626953125]","[154.375244140625, 145.81765747070312]","[160.88381958007812, 109.3061752319336]","[159.04466247558594, 121.9565658569336]","[152.34988403320312, 131.8045196533203]","[128.1424102783203, 138.4728240966797]","[138.90672302246094, 101.51683807373047]","[141.7589111328125, 124.0871810913086]","[134.70797729492188, 137.61636352539062]","[106.65617370605469, 140.4810333251953]","[113.68301391601562, 103.74468231201172]","[116.78394317626953, 131.49734497070312]","[113.63787841796875, 151.41461181640625]","[87.74440002441406, 147.5000457763672]","[92.14091491699219, 114.44639587402344]","[100.11367797851562, 132.60447692871094]","[102.84422302246094, 152.0064239501953]"
"[121.53563690185547, 236.52688598632812]","[156.61752319335938, 208.3784637451172]","[168.7462921142578, 170.1219024658203]","[166.09840393066406, 141.3214874267578]","[146.39666748046875, 133.00196838378906]","[154.24655151367188, 140.6434783935547]","[160.06103515625, 109.0763931274414]","[160.0518341064453, 124.55259704589844]","[156.08251953125, 138.86265563964844]","[130.6968994140625, 135.4783935546875]","[138.63906860351562, 99.24715423583984]","[145.157958984375, 125.5074462890625]","[142.6561279296875, 145.9073028564453]","[110.49198150634766, 136.84571838378906]","[116.15855407714844, 100.79412841796875]","[122.58699798583984, 127.79498291015625]","[122.35768127441406, 150.37770080566406]","[92.57475280761719, 141.42250061035156]","[99.23619079589844, 111.2802734375]","[108.35327911376953, 128.66751098632812]","[112.0151596069336, 147.3690643310547]"
"[127.26457214355469, 237.22557067871094]","[161.77980041503906, 209.02737426757812]","[169.9970703125, 170.87786865234375]","[168.01742553710938, 139.1825408935547]","[151.36495971679688, 130.33544921875]","[155.3769989013672, 146.14154052734375]","[159.96859741210938, 109.12425231933594]","[159.9046173095703, 120.8375015258789]","[155.70068359375, 134.009765625]","[131.2727813720703, 140.83642578125]","[136.7139129638672, 98.90234375]","[142.7573699951172, 119.38140869140625]","[140.9924774169922, 137.471435546875]","[110.06834411621094, 142.86251831054688]","[112.8917236328125, 102.1146240234375]","[117.40641784667969, 125.52064514160156]","[116.60903930664062, 147.61746215820312]","[91.9130630493164, 147.7267303466797]","[98.19763946533203, 114.93126678466797]","[105.38131713867188, 131.49337768554688]","[107.79102325439453, 150.65626525878906]"
"[119.80048370361328, 235.8771514892578]","[155.90585327148438, 208.02696228027344]","[165.48788452148438, 177.02203369140625]","[164.18499755859375, 153.70753479003906]","[149.5628662109375, 148.1865692138672]","[143.91934204101562, 141.269775390625]","[148.31480407714844, 115.82748413085938]","[151.35867309570312, 130.14141845703125]","[148.62425231933594, 142.6513671875]","[121.78614044189453, 141.92630004882812]","[126.52290344238281, 105.83293914794922]","[137.36412048339844, 129.3151397705078]","[135.1123809814453, 148.53440856933594]","[102.91016387939453, 146.9869384765625]","[102.77719116210938, 116.1816635131836]","[112.00065612792969, 141.53590393066406]","[112.402587890625, 163.5929718017578]","[86.33422088623047, 153.8678741455078]","[85.7218017578125, 127.11611938476562]","[96.11009216308594, 147.7520751953125]","[100.66444396972656, 167.8138427734375]"
"[113.72702026367188, 237.31410217285156]","[154.12115478515625, 207.50584411621094]","[165.53118896484375, 172.43243408203125]","[164.05072021484375, 147.82241821289062]","[147.67819213867188, 144.217529296875]","[139.48733520507812, 143.7962646484375]","[151.05250549316406, 112.7825698852539]","[149.16697692871094, 129.75035095214844]","[140.86004638671875, 140.4264678955078]","[116.9295883178711, 139.8832550048828]","[131.46014404296875, 100.94781494140625]","[134.87335205078125, 128.0084228515625]","[125.4002685546875, 143.90228271484375]","[97.4454574584961, 140.46600341796875]","[107.92871856689453, 105.8648452758789]","[112.28650665283203, 132.0002899169922]","[107.81729888916016, 150.52420043945312]","[80.08174896240234, 143.98361206054688]","[84.93830871582031, 115.03649139404297]","[91.8815689086914, 135.56016540527344]","[91.7424087524414, 153.40255737304688]"
"[122.20433044433594, 237.58619689941406]","[155.92796325683594, 208.72500610351562]","[167.03128051757812, 177.74105834960938]","[166.80230712890625, 151.73052978515625]","[150.84254455566406, 142.8460693359375]","[151.18072509765625, 151.66819763183594]","[159.79681396484375, 115.10843658447266]","[155.22677612304688, 129.46099853515625]","[147.55398559570312, 142.16085815429688]","[127.68771362304688, 144.14498901367188]","[137.22711181640625, 100.37615966796875]","[139.30288696289062, 121.4986801147461]","[136.60528564453125, 142.28842163085938]","[108.01254272460938, 144.0973663330078]","[112.04035949707031, 103.1720199584961]","[116.06812286376953, 127.03040313720703]","[117.22041320800781, 151.09031677246094]","[89.79686737060547, 147.62838745117188]","[92.27281951904297, 115.43669128417969]","[98.35346221923828, 131.1042938232422]","[104.9665298461914, 151.8726043701172]"
"[119.9979476928711, 237.82078552246094]","[152.85321044921875, 211.72805786132812]","[168.90834045410156, 182.93202209472656]","[172.73419189453125, 157.4064178466797]","[159.46646118164062, 144.93344116210938]","[155.4131317138672, 154.93576049804688]","[163.7786407470703, 115.4150161743164]","[158.4208984375, 128.85171508789062]","[151.1084442138672, 139.60218811035156]","[130.18370056152344, 144.5642852783203]","[140.21987915039062, 99.56987762451172]","[140.28933715820312, 122.93012237548828]","[136.45144653320312, 140.79119873046875]","[108.42642211914062, 143.0312957763672]","[114.29803466796875, 100.62083435058594]","[113.80760955810547, 127.31764221191406]","[111.86699676513672, 151.4135284423828]","[88.37767028808594, 146.8531036376953]","[90.95431518554688, 115.29497528076172]","[94.70893859863281, 135.22421264648438]","[99.0985107421875, 158.76414489746094]"
"[116.91254425048828, 241.0245819091797]","[157.7194061279297, 211.9392852783203]","[165.99630737304688, 177.75099182128906]","[163.41329956054688, 150.03623962402344]","[149.87135314941406, 133.8470916748047]","[144.1344451904297, 149.66851806640625]","[149.47584533691406, 113.87269592285156]","[149.45501708984375, 127.97066497802734]","[145.32135009765625, 140.7870635986328]","[120.69476318359375, 146.647216796875]","[125.20748901367188, 97.87935638427734]","[130.95933532714844, 113.31245422363281]","[124.88214111328125, 129.486083984375]","[98.79816436767578, 149.75172424316406]","[100.06330108642578, 109.25896453857422]","[108.52647399902344, 133.1608428955078]","[107.36405181884766, 156.96334838867188]","[77.79166412353516, 157.32012939453125]","[76.93229675292969, 123.64379119873047]","[86.40984344482422, 140.61180114746094]","[90.32063293457031, 161.8581085205078]"
"[120.72407531738281, 236.8700714111328]","[156.790283203125, 204.36341857910156]","[165.45672607421875, 177.74478149414062]","[162.90147399902344, 150.9607696533203]","[151.534912109375, 136.44586181640625]","[146.64505004882812, 149.77993774414062]","[144.50778198242188, 116.35543060302734]","[144.27838134765625, 132.4532012939453]","[141.04368591308594, 148.11642456054688]","[123.5986557006836, 147.98779296875]","[123.86196899414062, 99.70897674560547]","[130.66256713867188, 114.04142761230469]","[127.21498107910156, 130.34756469726562]","[101.27569580078125, 151.90875244140625]","[99.22866821289062, 112.6767349243164]","[108.05663299560547, 136.6038360595703]","[108.26465606689453, 159.91526794433594]","[81.63204193115234, 159.3134002685547]","[77.3361587524414, 126.73921203613281]","[85.29137420654297, 142.60543823242188]","[90.49471282958984, 163.20433044433594]"
"[118.44707489013672, 238.1322021484375]","[152.93328857421875, 206.38272094726562]","[163.74208068847656, 178.06521606445312]","[166.12123107910156, 150.64276123046875]","[156.5382537841797, 130.35475158691406]","[149.86856079101562, 150.380615234375]","[155.47801208496094, 112.85163116455078]","[151.84217834472656, 122.69775390625]","[144.76124572753906, 133.9044189453125]","[126.97894287109375, 145.0633087158203]","[135.54624938964844, 98.78053283691406]","[138.8184814453125, 116.28394317626953]","[133.93077087402344, 134.1516876220703]","[104.66422271728516, 146.68942260742188]","[110.39850616455078, 106.3871078491211]","[114.2697982788086, 130.51132202148438]","[112.22185516357422, 154.69744873046875]","[84.64816284179688, 152.09678649902344]","[86.44566345214844, 116.07318115234375]","[92.76212310791016, 130.23916625976562]","[96.70475006103516, 152.24249267578125]"
"[121.32783508300781, 238.1274871826172]","[156.0148468017578, 203.2149658203125]","[165.4830780029297, 171.70074462890625]","[167.34022521972656, 142.77523803710938]","[159.30006408691406, 120.29441833496094]","[152.07180786132812, 149.1053009033203]","[156.24114990234375, 116.64067840576172]","[151.0166473388672, 128.17001342773438]","[144.01007080078125, 141.9647216796875]","[129.29588317871094, 144.77609252929688]","[134.7473907470703, 99.70501708984375]","[137.46499633789062, 104.44369506835938]","[132.2901153564453, 116.74526977539062]","[107.56880950927734, 146.6778106689453]","[111.27862548828125, 106.558837890625]","[118.80098724365234, 130.25106811523438]","[117.7754898071289, 156.7201690673828]","[86.86150360107422, 151.02029418945312]","[88.91376495361328, 118.97488403320312]","[96.14575958251953, 133.76239013671875]","[99.80908966064453, 156.38626098632812]"
"[119.5643081665039, 230.8823699951172]","[159.12696838378906, 210.61868286132812]","[176.6131134033203, 186.81578063964844]","[180.32505798339844, 161.55899047851562]","[168.7921142578125, 149.26675415039062]","[157.865478515625, 153.4369659423828]","[167.1802978515625, 119.2440185546875]","[163.46136474609375, 133.74073791503906]","[155.0819091796875, 143.17076110839844]","[130.7330322265625, 146.65428161621094]","[145.8628692626953, 109.17204284667969]","[148.97486877441406, 129.83560180664062]","[141.8999786376953, 147.3237762451172]","[108.79420471191406, 147.47097778320312]","[117.91285705566406, 111.25020599365234]","[120.94971466064453, 131.92691040039062]","[118.71471405029297, 152.08543395996094]","[89.97879028320312, 152.91860961914062]","[93.14918518066406, 117.1243896484375]","[97.74396514892578, 127.5066146850586]","[100.65057373046875, 145.15406799316406]"
"[123.51117706298828, 240.0534210205078]","[159.93914794921875, 211.6300506591797]","[175.47430419921875, 181.59251403808594]","[175.30755615234375, 154.9390106201172]","[159.5316162109375, 136.30770874023438]","[165.7132110595703, 150.18328857421875]","[169.98468017578125, 112.73267364501953]","[162.62774658203125, 122.252197265625]","[154.77113342285156, 131.12564086914062]","[136.30738830566406, 142.52362060546875]","[144.80014038085938, 97.54924774169922]","[143.65582275390625, 112.57588195800781]","[138.53399658203125, 127.15950012207031]","[109.75202941894531, 143.9358367919922]","[112.98091125488281, 102.96565246582031]","[113.3749771118164, 124.98380279541016]","[110.3204345703125, 146.88873291015625]","[87.16177368164062, 150.15789794921875]","[89.16915130615234, 115.35089874267578]","[91.67387390136719, 129.84039306640625]","[92.83734130859375, 150.89537048339844]"
"[121.46516418457031, 234.79530334472656]","[157.3382568359375, 205.2138214111328]","[172.44296264648438, 177.50794982910156]","[173.81019592285156, 150.24658203125]","[160.66864013671875, 128.175048828125]","[155.3110809326172, 149.9605712890625]","[156.32717895507812, 119.28311157226562]","[153.45828247070312, 129.82901000976562]","[149.25442504882812, 141.91702270507812]","[131.22384643554688, 145.00650024414062]","[138.50904846191406, 102.62364959716797]","[140.61520385742188, 109.90437316894531]","[137.67051696777344, 123.59178924560547]","[110.05146789550781, 146.59185791015625]","[112.16708374023438, 108.82312774658203]","[116.44572448730469, 127.61051940917969]","[116.02149200439453, 150.3202362060547]","[91.9283676147461, 151.10606384277344]","[88.64613342285156, 118.57568359375]","[89.9713363647461, 131.6174774169922]","[91.06895446777344, 153.94923400878906]"
"[119.14996337890625, 237.4879150390625]","[160.64398193359375, 208.59158325195312]","[174.29617309570312, 179.7882843017578]","[172.61822509765625, 153.09588623046875]","[159.2233123779297, 134.00108337402344]","[157.84613037109375, 150.5449676513672]","[156.5653839111328, 119.04744720458984]","[151.9727325439453, 129.20986938476562]","[146.2418670654297, 140.00054931640625]","[129.32493591308594, 146.37548828125]","[132.62767028808594, 103.01570892333984]","[134.7896728515625, 114.9398193359375]","[130.81068420410156, 132.1849822998047]","[104.7601089477539, 149.1361541748047]","[104.47521209716797, 110.66802215576172]","[108.90201568603516, 128.5030059814453]","[107.93243408203125, 151.24517822265625]","[84.3730697631836, 155.5060272216797]","[83.83721923828125, 122.97964477539062]","[87.52857971191406, 137.00547790527344]","[88.10115814208984, 159.82395935058594]"
"[123.82767486572266, 239.93072509765625]","[164.8414764404297, 212.11236572265625]","[177.49440002441406, 179.61868286132812]","[172.09201049804688, 153.84075927734375]","[158.57589721679688, 135.57376098632812]","[162.76199340820312, 146.5012969970703]","[163.61065673828125, 113.56884002685547]","[158.537109375, 127.38182830810547]","[153.849365234375, 138.98318481445312]","[132.32618713378906, 141.57247924804688]","[135.32797241210938, 100.75059509277344]","[136.38784790039062, 117.76937103271484]","[133.4309844970703, 136.8306884765625]","[106.39418029785156, 144.35655212402344]","[105.7834243774414, 105.06260681152344]","[108.39602661132812, 122.70854949951172]","[108.49371337890625, 145.18936157226562]","[84.21830749511719, 151.19976806640625]","[85.85352325439453, 117.47655487060547]","[89.54425048828125, 129.75660705566406]","[91.4894790649414, 151.14437866210938]"
"[118.44253540039062, 235.78504943847656]","[157.97508239746094, 203.45738220214844]","[174.0671844482422, 172.96595764160156]","[173.18948364257812, 146.1266632080078]","[160.91494750976562, 121.6254653930664]","[161.65562438964844, 141.60377502441406]","[158.93397521972656, 107.75938415527344]","[151.03216552734375, 121.22015380859375]","[144.89149475097656, 134.83160400390625]","[132.87030029296875, 136.53953552246094]","[139.2322998046875, 96.2317123413086]","[137.61306762695312, 112.96818542480469]","[130.7589569091797, 130.8731689453125]","[106.80924224853516, 139.03465270996094]","[108.54816436767578, 101.29608154296875]","[107.78243255615234, 124.72233581542969]","[104.8707046508789, 148.98683166503906]","[84.01679229736328, 146.10850524902344]","[83.81204986572266, 111.16226196289062]","[84.82029724121094, 124.56499481201172]","[84.60807037353516, 146.16323852539062]"
"[124.6450424194336, 237.2145233154297]","[159.64117431640625, 213.96737670898438]","[178.5386962890625, 182.47308349609375]","[178.6978759765625, 155.49717712402344]","[161.75535583496094, 137.6985626220703]","[167.75730895996094, 147.2241973876953]","[168.6728515625, 108.17777252197266]","[161.2633819580078, 124.5895004272461]","[154.4401397705078, 136.52523803710938]","[137.697265625, 138.52987670898438]","[141.94967651367188, 94.3840560913086]","[141.29653930664062, 114.83660125732422]","[138.37921142578125, 132.96746826171875]","[111.11689758300781, 140.1085968017578]","[114.6902847290039, 99.328857421875]","[114.27210998535156, 126.8448486328125]","[113.13801574707031, 152.24588012695312]","[89.7930679321289, 147.71324157714844]","[91.41979217529297, 112.06805419921875]","[92.4857406616211, 129.99752807617188]","[94.00969696044922, 155.23106384277344]"
"[120.67349243164062, 234.7174530029297]","[166.00436401367188, 216.38539123535156]","[183.1018829345703, 188.88641357421875]","[181.2430419921875, 162.84323120117188]","[167.83055114746094, 147.62217712402344]","[161.89801025390625, 162.04698181152344]","[162.7791290283203, 127.64139556884766]","[161.91403198242188, 128.39634704589844]","[158.3285675048828, 128.9093780517578]","[129.8594970703125, 154.85726928710938]","[130.2563018798828, 108.7623291015625]","[132.12091064453125, 112.47822570800781]","[125.53634643554688, 120.18733978271484]","[103.62602233886719, 155.15560913085938]","[102.38722229003906, 111.25982666015625]","[106.78865814208984, 125.00993347167969]","[104.16387176513672, 143.4451141357422]","[83.66253662109375, 162.3894500732422]","[83.62406158447266, 122.75713348388672]","[85.70097351074219, 133.99700927734375]","[85.10552215576172, 155.82388305664062]"
"[117.68059539794922, 233.37025451660156]","[156.54312133789062, 204.9327392578125]","[169.55067443847656, 177.9530792236328]","[170.48805236816406, 149.31593322753906]","[160.29730224609375, 124.26353454589844]","[159.63052368164062, 146.7571258544922]","[161.4955596923828, 116.08322143554688]","[153.13961791992188, 126.79106903076172]","[145.2088623046875, 136.08447265625]","[132.36924743652344, 139.22634887695312]","[141.0689239501953, 96.60858917236328]","[139.94586181640625, 102.74463653564453]","[134.0624237060547, 114.35347747802734]","[107.53482818603516, 139.51844787597656]","[112.88750457763672, 102.19486999511719]","[114.2132797241211, 122.22586822509766]","[111.72886657714844, 144.85858154296875]","[86.55264282226562, 144.93814086914062]","[90.92433166503906, 114.7554702758789]","[93.91461181640625, 128.97720336914062]","[95.1512680053711, 151.1948699951172]"
"[127.2460708618164, 235.5883331298828]","[164.84378051757812, 201.2460174560547]","[175.99563598632812, 177.41481018066406]","[173.35464477539062, 152.84376525878906]","[161.21632385253906, 133.52392578125]","[162.41476440429688, 156.19293212890625]","[159.77645874023438, 125.53660583496094]","[157.19480895996094, 134.4381103515625]","[152.3211669921875, 140.33306884765625]","[138.0161590576172, 149.75120544433594]","[143.0406036376953, 107.63714599609375]","[146.78726196289062, 108.39629364013672]","[141.72030639648438, 110.56330871582031]","[116.68305969238281, 149.49339294433594]","[120.07683563232422, 116.43437194824219]","[125.64213562011719, 135.63624572753906]","[122.34391784667969, 154.33131408691406]","[97.94852447509766, 154.18667602539062]","[101.29613494873047, 122.27206420898438]","[103.98091125488281, 135.85508728027344]","[103.75926971435547, 155.8527374267578]"
"[120.71980285644531, 238.06927490234375]","[157.3143310546875, 207.39602661132812]","[166.92369079589844, 181.24368286132812]","[165.626708984375, 156.9384002685547]","[153.81846618652344, 139.2307891845703]","[153.7185516357422, 152.45973205566406]","[157.89498901367188, 117.69589233398438]","[156.5215606689453, 125.86995697021484]","[152.09828186035156, 133.11537170410156]","[129.2449188232422, 145.50454711914062]","[135.39920043945312, 98.21993255615234]","[138.3634490966797, 107.28457641601562]","[134.40536499023438, 120.06047821044922]","[106.50654602050781, 146.87863159179688]","[111.72611236572266, 109.26514434814453]","[114.673583984375, 128.6251220703125]","[113.34284973144531, 149.24765014648438]","[87.4766616821289, 153.5217742919922]","[89.48837280273438, 121.74592590332031]","[93.27930450439453, 136.05902099609375]","[96.72935485839844, 157.76895141601562]"
"[125.3974380493164, 239.40577697753906]","[162.44140625, 207.93238830566406]","[170.70542907714844, 181.50045776367188]","[168.89649963378906, 155.06341552734375]","[156.11207580566406, 138.23770141601562]","[152.34329223632812, 153.17868041992188]","[158.09165954589844, 119.99605560302734]","[158.34918212890625, 129.02830505371094]","[154.86309814453125, 137.0744171142578]","[129.7765350341797, 148.1822967529297]","[135.9005126953125, 102.685791015625]","[142.33538818359375, 114.52183532714844]","[140.57444763183594, 129.3221893310547]","[109.75202941894531, 149.7135772705078]","[113.43177795410156, 109.37744903564453]","[119.6198959350586, 126.81309509277344]","[120.09044647216797, 146.683837890625]","[92.07698059082031, 153.48419189453125]","[94.0270004272461, 121.14921569824219]","[100.7721176147461, 131.0377655029297]","[106.62674713134766, 148.23109436035156]"
