point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[122.7432632446289, 225.1002960205078]","[148.92149353027344, 216.56263732910156]","[161.17405700683594, 193.49856567382812]","[145.97503662109375, 170.9418182373047]","[124.4449691772461, 151.62673950195312]","[164.99978637695312, 144.2176513671875]","[181.26499938964844, 109.09227752685547]","[191.98377990722656, 83.43110656738281]","[201.16256713867188, 62.36086654663086]","[139.51231384277344, 139.33555603027344]","[142.34573364257812, 94.24361419677734]","[144.4469757080078, 63.93095397949219]","[147.64633178710938, 38.99189758300781]","[115.1717529296875, 146.7376251220703]","[109.09253692626953, 128.58506774902344]","[111.93151092529297, 160.0733184814453]","[115.06947326660156, 182.13101196289062]","[92.5120620727539, 156.55484008789062]","[94.59735870361328, 150.050048828125]","[102.72216796875, 172.44772338867188]","[109.99728393554688, 190.50648498535156]"
"[130.12062072753906, 224.18478393554688]","[152.5556182861328, 214.60305786132812]","[163.1648406982422, 192.22845458984375]","[149.43734741210938, 171.46319580078125]","[128.1719512939453, 150.79052734375]","[170.68060302734375, 147.20297241210938]","[187.26251220703125, 111.51581573486328]","[197.67898559570312, 89.87017059326172]","[206.50038146972656, 74.52159118652344]","[146.7142791748047, 143.6378173828125]","[151.30882263183594, 101.10164642333984]","[153.59356689453125, 72.75743103027344]","[158.6571502685547, 50.41621017456055]","[123.26383209228516, 149.59921264648438]","[121.46334075927734, 129.70042419433594]","[124.04178619384766, 157.57876586914062]","[126.34126281738281, 178.7030792236328]","[100.97776794433594, 155.32176208496094]","[104.41416931152344, 145.24058532714844]","[112.88214111328125, 166.6818084716797]","[120.06855010986328, 187.10475158691406]"
"[119.8980484008789, 231.02349853515625]","[145.73690795898438, 218.44961547851562]","[156.25521850585938, 195.39381408691406]","[139.29656982421875, 173.24876403808594]","[118.57215118408203, 154.9136199951172]","[156.16957092285156, 149.06976318359375]","[171.31076049804688, 114.49127197265625]","[181.66587829589844, 89.87054443359375]","[188.44235229492188, 71.01475524902344]","[133.1579132080078, 146.53900146484375]","[135.77987670898438, 104.01105499267578]","[137.98609924316406, 74.34038543701172]","[141.330078125, 51.05255126953125]","[112.51636505126953, 155.5223388671875]","[110.035888671875, 138.07510375976562]","[114.1033706665039, 166.75479125976562]","[116.07646179199219, 185.45944213867188]","[93.67272186279297, 166.54039001464844]","[96.80979919433594, 157.4557647705078]","[104.6466064453125, 175.42648315429688]","[110.95582580566406, 189.1296844482422]"
"[125.45527648925781, 234.0319366455078]","[150.30374145507812, 219.27186584472656]","[157.5574951171875, 194.33551025390625]","[140.50035095214844, 174.06369018554688]","[116.29362487792969, 158.9798126220703]","[155.34503173828125, 147.43051147460938]","[167.9547576904297, 111.51065826416016]","[177.8354034423828, 85.87323760986328]","[185.04879760742188, 67.30860900878906]","[132.15585327148438, 146.1947784423828]","[122.90128326416016, 100.07025146484375]","[118.01770782470703, 69.7340316772461]","[114.1015853881836, 47.959815979003906]","[112.61551666259766, 157.5428924560547]","[106.125244140625, 135.37828063964844]","[115.79951477050781, 159.78541564941406]","[121.36046600341797, 177.39439392089844]","[94.0595932006836, 171.56466674804688]","[94.10254669189453, 161.2278594970703]","[102.1647720336914, 180.26568603515625]","[108.6379165649414, 197.09814453125]"
"[128.96331787109375, 225.93470764160156]","[157.18798828125, 212.24215698242188]","[165.4429931640625, 186.86273193359375]","[146.58029174804688, 165.67984008789062]","[120.66505432128906, 149.51541137695312]","[158.35446166992188, 137.4799346923828]","[171.56324768066406, 101.5517349243164]","[181.2275390625, 77.1740493774414]","[187.60939025878906, 59.643821716308594]","[133.50836181640625, 136.8448028564453]","[127.99746704101562, 94.76410675048828]","[124.07286071777344, 63.764183044433594]","[119.01265716552734, 41.501258850097656]","[112.05657958984375, 149.2224578857422]","[108.54431915283203, 130.8396453857422]","[117.89747619628906, 157.4515838623047]","[121.8215560913086, 176.41897583007812]","[93.5481185913086, 163.46937561035156]","[97.41752624511719, 156.02337646484375]","[107.05146026611328, 176.1339569091797]","[113.04744720458984, 193.05088806152344]"
"[126.07534790039062, 226.2375030517578]","[153.70059204101562, 211.50848388671875]","[160.86741638183594, 185.0532684326172]","[143.31385803222656, 164.09890747070312]","[118.38831329345703, 148.5775146484375]","[154.42800903320312, 137.2621612548828]","[167.41806030273438, 101.23212432861328]","[177.76663208007812, 75.40421295166016]","[185.2140655517578, 56.642784118652344]","[129.74630737304688, 136.48272705078125]","[122.04264068603516, 93.63282775878906]","[118.42897033691406, 63.69648742675781]","[113.95166778564453, 41.452049255371094]","[108.8555679321289, 148.9061737060547]","[104.22459411621094, 129.8668212890625]","[114.23413848876953, 157.14013671875]","[117.80049133300781, 176.3522186279297]","[90.6552505493164, 163.6403045654297]","[93.88172912597656, 154.9349822998047]","[102.6827621459961, 177.08265686035156]","[107.986572265625, 195.90382385253906]"
"[129.35340881347656, 227.750244140625]","[157.67575073242188, 215.50924682617188]","[167.7025909423828, 190.85145568847656]","[149.41566467285156, 169.44544982910156]","[123.8660888671875, 152.95901489257812]","[160.36285400390625, 139.4343719482422]","[172.69869995117188, 102.4112319946289]","[181.9391632080078, 77.00196838378906]","[189.4487762451172, 58.09648132324219]","[135.15408325195312, 139.36448669433594]","[128.0649871826172, 95.89590454101562]","[122.53121185302734, 64.61888885498047]","[119.05863952636719, 41.38545608520508]","[113.3823013305664, 151.03201293945312]","[109.24424743652344, 135.957275390625]","[116.39815521240234, 164.40599060058594]","[120.90605163574219, 184.16448974609375]","[94.90568542480469, 164.15872192382812]","[98.06192016601562, 158.18310546875]","[106.64622497558594, 179.7301788330078]","[114.3108139038086, 197.96482849121094]"
"[128.11178588867188, 225.7313995361328]","[156.82379150390625, 212.7354736328125]","[163.65892028808594, 187.19737243652344]","[143.82769775390625, 165.57327270507812]","[118.53450012207031, 148.19085693359375]","[155.46395874023438, 137.41543579101562]","[166.82330322265625, 99.35357666015625]","[175.5261688232422, 73.57440185546875]","[182.25161743164062, 54.51960372924805]","[130.17539978027344, 137.2404022216797]","[120.9826431274414, 93.20719909667969]","[115.65275573730469, 63.39716720581055]","[111.14833068847656, 41.095157623291016]","[109.60783386230469, 149.24620056152344]","[105.05674743652344, 130.99765014648438]","[114.55452728271484, 158.15664672851562]","[118.94425964355469, 177.67657470703125]","[91.82064819335938, 162.91781616210938]","[95.72355651855469, 156.79513549804688]","[104.96678924560547, 179.6477508544922]","[111.668212890625, 199.67478942871094]"
"[128.49649047851562, 224.54006958007812]","[157.48025512695312, 211.7190399169922]","[162.79415893554688, 189.7956085205078]","[143.15261840820312, 171.25595092773438]","[116.21125030517578, 154.5763702392578]","[155.6782989501953, 137.41680908203125]","[167.91534423828125, 99.4994125366211]","[176.52993774414062, 72.58634948730469]","[182.6562042236328, 51.7883186340332]","[130.06661987304688, 137.79014587402344]","[119.15507507324219, 92.76427459716797]","[112.45836639404297, 62.46920394897461]","[105.304931640625, 38.24803161621094]","[109.20223999023438, 149.7628936767578]","[106.27972412109375, 127.50813293457031]","[116.05074310302734, 155.35472106933594]","[119.63433074951172, 176.22552490234375]","[91.60945892333984, 162.6752166748047]","[96.83068084716797, 153.413330078125]","[105.7437744140625, 176.7728729248047]","[111.63717651367188, 198.58164978027344]"
"[129.32894897460938, 223.55889892578125]","[153.77357482910156, 207.54620361328125]","[160.962646484375, 183.13858032226562]","[140.1421661376953, 165.1874542236328]","[115.49752044677734, 148.75521850585938]","[157.1309814453125, 136.08627319335938]","[168.95692443847656, 98.79479217529297]","[178.6857147216797, 72.53233337402344]","[186.48170471191406, 53.081878662109375]","[131.5576171875, 135.52346801757812]","[122.59192657470703, 91.2673110961914]","[118.30433654785156, 60.951786041259766]","[112.2149887084961, 38.123600006103516]","[110.63574981689453, 146.6669158935547]","[106.17225646972656, 128.18023681640625]","[114.22332000732422, 156.51234436035156]","[116.24148559570312, 175.79013061523438]","[92.5691909790039, 159.60897827148438]","[96.39311218261719, 153.80905151367188]","[103.98408508300781, 176.0044403076172]","[108.50504302978516, 194.6955108642578]"
"[128.6511688232422, 220.1868896484375]","[152.58375549316406, 210.86952209472656]","[158.92880249023438, 181.5894775390625]","[137.64723205566406, 162.31422424316406]","[108.00118255615234, 143.99757385253906]","[162.65907287597656, 132.26193237304688]","[180.34576416015625, 94.95536041259766]","[193.6769256591797, 66.00794219970703]","[204.85438537597656, 43.02442932128906]","[136.19491577148438, 130.04818725585938]","[128.26856994628906, 85.62188720703125]","[126.84783172607422, 51.42791748046875]","[125.20866394042969, 24.28763771057129]","[111.2644271850586, 140.62692260742188]","[105.15132904052734, 122.51094055175781]","[112.90113830566406, 155.82684326171875]","[117.275390625, 178.34768676757812]","[89.63282775878906, 153.41891479492188]","[91.0378646850586, 146.919677734375]","[100.01931762695312, 171.04165649414062]","[107.5028305053711, 189.97177124023438]"
"[123.43305206298828, 229.0906219482422]","[147.38436889648438, 214.24005126953125]","[150.44554138183594, 189.95989990234375]","[133.68939208984375, 171.3372344970703]","[112.58618927001953, 153.5264129638672]","[152.603271484375, 140.5570831298828]","[165.8649139404297, 103.48306274414062]","[175.26866149902344, 78.2496337890625]","[182.60716247558594, 59.87078094482422]","[126.55783081054688, 140.69569396972656]","[118.04269409179688, 98.2594223022461]","[111.5931625366211, 68.74219512939453]","[104.91325378417969, 48.32102966308594]","[105.818359375, 151.47659301757812]","[100.36980438232422, 132.0540008544922]","[109.70622253417969, 158.6542510986328]","[114.32355499267578, 179.12930297851562]","[86.94306182861328, 162.1778564453125]","[90.47785949707031, 154.98223876953125]","[97.96475982666016, 175.20388793945312]","[103.1207504272461, 193.43092346191406]"
"[122.6990737915039, 223.7978057861328]","[147.80079650878906, 214.30625915527344]","[155.55548095703125, 192.78529357910156]","[136.2753448486328, 173.2975311279297]","[115.67532348632812, 154.16128540039062]","[159.83383178710938, 139.70999145507812]","[176.9344940185547, 100.52506256103516]","[190.39776611328125, 75.04593658447266]","[200.38037109375, 54.895973205566406]","[134.0089569091797, 138.82034301757812]","[135.2210693359375, 91.3495101928711]","[136.4611053466797, 59.89130783081055]","[136.14581298828125, 34.096649169921875]","[110.55545043945312, 148.6269989013672]","[106.97132110595703, 128.9617462158203]","[111.93452453613281, 160.46653747558594]","[114.46966552734375, 180.78697204589844]","[90.23614501953125, 158.01063537597656]","[95.0758285522461, 151.0972442626953]","[101.54306030273438, 172.9909210205078]","[107.08917236328125, 189.99911499023438]"
"[124.43191528320312, 225.7908477783203]","[148.53195190429688, 215.99969482421875]","[154.79571533203125, 194.6705780029297]","[136.04901123046875, 173.19740295410156]","[116.5728530883789, 153.1498565673828]","[163.56842041015625, 142.87994384765625]","[177.99462890625, 104.9138412475586]","[190.30618286132812, 78.58465576171875]","[199.43557739257812, 57.82754135131836]","[137.45851135253906, 141.4897003173828]","[137.53065490722656, 94.82066345214844]","[138.54214477539062, 64.13875579833984]","[137.79949951171875, 40.67673873901367]","[114.09949493408203, 150.14923095703125]","[108.8183822631836, 130.57456970214844]","[114.1994857788086, 162.50067138671875]","[116.98249816894531, 183.71844482421875]","[92.59963989257812, 158.51307678222656]","[96.40934753417969, 150.7628631591797]","[103.74102783203125, 171.85430908203125]","[108.99392700195312, 188.42620849609375]"
"[123.55187225341797, 221.493896484375]","[147.53440856933594, 208.28343200683594]","[152.1914520263672, 185.913818359375]","[130.63258361816406, 164.88278198242188]","[106.69246673583984, 142.57281494140625]","[157.71636962890625, 136.9548797607422]","[173.18093872070312, 98.52226257324219]","[186.31617736816406, 71.40692901611328]","[196.91232299804688, 50.032711029052734]","[131.82322692871094, 134.5547637939453]","[128.6891632080078, 89.7975082397461]","[126.3530044555664, 57.68294143676758]","[122.74301147460938, 30.725191116333008]","[108.68098449707031, 143.6526641845703]","[104.05305480957031, 125.50244140625]","[111.5108413696289, 156.4114227294922]","[114.13997650146484, 175.98345947265625]","[88.6899185180664, 153.2881317138672]","[93.02064514160156, 147.64907836914062]","[101.36788177490234, 171.65492248535156]","[107.1189956665039, 190.0203857421875]"
"[123.30667877197266, 224.39288330078125]","[141.57070922851562, 218.68748474121094]","[145.1605987548828, 197.65811157226562]","[124.5691146850586, 179.94178771972656]","[99.7143325805664, 159.0720672607422]","[154.6715087890625, 144.3495635986328]","[167.97943115234375, 107.69744873046875]","[179.4713592529297, 80.05326080322266]","[187.4557647705078, 58.34002685546875]","[129.95130920410156, 142.8460235595703]","[117.89424133300781, 100.34551239013672]","[111.66837310791016, 69.36205291748047]","[105.79854583740234, 45.805938720703125]","[107.867919921875, 151.42364501953125]","[93.97830200195312, 139.6608123779297]","[100.77177429199219, 169.8408203125]","[105.62918090820312, 189.83969116210938]","[87.84210205078125, 160.2722625732422]","[80.31118774414062, 155.3883819580078]","[85.44853210449219, 177.51834106445312]","[91.25872039794922, 194.434326171875]"
"[124.3258056640625, 227.50006103515625]","[145.7883758544922, 213.29798889160156]","[152.48211669921875, 188.76760864257812]","[136.0348358154297, 166.29832458496094]","[117.75201416015625, 146.26919555664062]","[157.95327758789062, 142.2412109375]","[172.3096923828125, 104.74398040771484]","[184.3513946533203, 79.41422271728516]","[193.46104431152344, 61.102325439453125]","[133.73089599609375, 140.95079040527344]","[131.63526916503906, 97.23005676269531]","[131.71302795410156, 68.37799072265625]","[130.71636962890625, 47.31645584106445]","[112.3631362915039, 150.96006774902344]","[105.98484802246094, 131.7384490966797]","[111.58704376220703, 159.38348388671875]","[114.42100524902344, 178.2184295654297]","[92.91036987304688, 162.161376953125]","[94.69464111328125, 152.06517028808594]","[101.33147430419922, 171.6469268798828]","[106.00006866455078, 187.9000244140625]"
"[124.33567810058594, 230.8562774658203]","[143.9149932861328, 223.60406494140625]","[152.11143493652344, 201.56056213378906]","[135.99317932128906, 179.6078643798828]","[117.1777114868164, 158.14743041992188]","[162.66529846191406, 151.104248046875]","[176.3318328857422, 115.09296417236328]","[187.67587280273438, 88.42086029052734]","[196.625732421875, 68.43016052246094]","[138.03172302246094, 149.93795776367188]","[132.85324096679688, 105.98890686035156]","[132.04722595214844, 75.18054962158203]","[131.87367248535156, 52.09355545043945]","[115.93043518066406, 157.94602966308594]","[105.01273345947266, 139.56748962402344]","[108.99800109863281, 169.7501678466797]","[112.27703094482422, 191.8444366455078]","[95.09354400634766, 165.89373779296875]","[91.78759765625, 154.30093383789062]","[97.46739959716797, 174.2587890625]","[102.91357421875, 191.055908203125]"
"[125.4521713256836, 225.55116271972656]","[146.2649383544922, 220.36038208007812]","[153.9029541015625, 198.25730895996094]","[138.34408569335938, 174.77012634277344]","[118.62906646728516, 153.42977905273438]","[165.91409301757812, 150.34423828125]","[180.74119567871094, 112.53166961669922]","[193.34217834472656, 85.55995178222656]","[202.96080017089844, 63.48908996582031]","[140.43716430664062, 147.4085235595703]","[140.60647583007812, 100.43938446044922]","[142.81723022460938, 69.39508819580078]","[144.05760192871094, 43.54568862915039]","[117.59668731689453, 153.65606689453125]","[106.83866882324219, 134.5258331298828]","[108.75713348388672, 168.1830596923828]","[111.08892059326172, 190.7272186279297]","[96.31486511230469, 160.49554443359375]","[93.1095962524414, 150.46633911132812]","[99.54844665527344, 173.0463409423828]","[105.54667663574219, 189.9617156982422]"
"[122.92786407470703, 224.23284912109375]","[146.0596466064453, 214.17080688476562]","[150.15676879882812, 191.91650390625]","[132.0502166748047, 169.14337158203125]","[112.64537811279297, 149.00892639160156]","[160.5347900390625, 143.01844787597656]","[174.39198303222656, 104.73358154296875]","[187.87474060058594, 76.77725982666016]","[199.51461791992188, 54.28833770751953]","[135.55796813964844, 141.908203125]","[132.15110778808594, 95.68679809570312]","[132.4355926513672, 64.16864776611328]","[132.24029541015625, 38.51082229614258]","[112.55555725097656, 150.37034606933594]","[103.5019760131836, 132.00790405273438]","[107.8504867553711, 163.94558715820312]","[110.01976776123047, 184.66490173339844]","[90.98224639892578, 159.05136108398438]","[90.70720672607422, 149.82437133789062]","[96.77735137939453, 171.9219207763672]","[101.92733001708984, 188.0147247314453]"
"[129.92710876464844, 227.91981506347656]","[151.77651977539062, 213.51422119140625]","[153.6758575439453, 187.1961212158203]","[134.62571716308594, 165.64002990722656]","[115.1137924194336, 146.9735870361328]","[162.0819091796875, 141.42266845703125]","[173.49139404296875, 103.31246185302734]","[185.23013305664062, 76.18734741210938]","[195.2079620361328, 55.96089172363281]","[137.52381896972656, 141.7276153564453]","[129.48434448242188, 95.89665985107422]","[125.69110870361328, 66.62062072753906]","[121.90155029296875, 43.93941879272461]","[115.92540740966797, 152.20494079589844]","[105.02865600585938, 134.0899200439453]","[111.96829223632812, 164.27755737304688]","[116.71033477783203, 183.65869140625]","[95.51029968261719, 163.53919982910156]","[93.15440368652344, 153.6050262451172]","[100.35272216796875, 174.91970825195312]","[106.57039642333984, 191.85601806640625]"
"[126.38306427001953, 223.88116455078125]","[144.8958282470703, 218.23150634765625]","[149.90274047851562, 194.4358673095703]","[131.87765502929688, 173.23446655273438]","[116.4920654296875, 153.6580047607422]","[164.32826232910156, 143.8180389404297]","[179.92530822753906, 108.70223236083984]","[192.77395629882812, 83.08694458007812]","[203.10977172851562, 61.942020416259766]","[139.73802185058594, 141.64605712890625]","[137.7837371826172, 97.13399505615234]","[139.0709991455078, 68.7996826171875]","[138.07464599609375, 45.52129364013672]","[116.32698822021484, 149.3906707763672]","[105.44792175292969, 128.40975952148438]","[108.5301513671875, 160.38314819335938]","[110.30845642089844, 181.26576232910156]","[95.13002014160156, 159.11483764648438]","[91.87223052978516, 147.05665588378906]","[97.92864227294922, 168.99436950683594]","[102.9625473022461, 186.01425170898438]"
"[123.90953063964844, 222.14515686035156]","[145.3196563720703, 216.07391357421875]","[148.58436584472656, 190.3893585205078]","[126.76171112060547, 165.50279235839844]","[105.40859985351562, 141.13037109375]","[161.29437255859375, 141.2338409423828]","[177.0911865234375, 105.50894927978516]","[191.17276000976562, 76.65261840820312]","[200.66122436523438, 52.90211486816406]","[136.9580841064453, 139.62600708007812]","[134.73854064941406, 94.6491470336914]","[136.89730834960938, 61.17466735839844]","[135.54151916503906, 34.61802291870117]","[112.55706024169922, 147.86880493164062]","[98.41204833984375, 126.82710266113281]","[103.15168762207031, 154.5602264404297]","[105.50627899169922, 172.36978149414062]","[89.69056701660156, 157.78807067871094]","[82.82733917236328, 147.3329315185547]","[89.525390625, 166.790771484375]","[94.95514678955078, 181.10035705566406]"
"[130.36790466308594, 225.2720947265625]","[150.4469451904297, 222.63409423828125]","[154.742431640625, 197.65235900878906]","[134.40658569335938, 172.6510772705078]","[111.88192749023438, 147.4373016357422]","[168.222900390625, 144.94737243652344]","[185.80291748046875, 110.96468353271484]","[198.76116943359375, 83.929443359375]","[209.79103088378906, 61.45952606201172]","[142.72474670410156, 144.35203552246094]","[138.91819763183594, 100.24458312988281]","[139.10736083984375, 68.633544921875]","[139.5322723388672, 44.65082550048828]","[117.7453384399414, 152.31658935546875]","[103.92350006103516, 135.0426483154297]","[107.83051300048828, 164.3458709716797]","[111.72030639648438, 184.73158264160156]","[95.31712341308594, 161.95077514648438]","[88.42864227294922, 154.22256469726562]","[95.40635681152344, 175.40042114257812]","[102.43157196044922, 191.79383850097656]"
