point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[114.98738098144531, 222.39207458496094]","[157.9960479736328, 193.4700927734375]","[179.40733337402344, 170.54696655273438]","[198.11351013183594, 147.6044921875]","[217.82318115234375, 126.97340393066406]","[133.66256713867188, 142.71478271484375]","[126.57582092285156, 123.96843719482422]","[130.54901123046875, 144.9191436767578]","[134.86888122558594, 157.84072875976562]","[110.826416015625, 150.93338012695312]","[103.32307434082031, 134.5035400390625]","[111.08184814453125, 160.96823120117188]","[111.84461212158203, 176.07296752929688]","[88.6235580444336, 158.90406799316406]","[82.44862365722656, 145.04812622070312]","[95.75608825683594, 168.6254425048828]","[103.14447021484375, 182.65740966796875]","[67.63568115234375, 160.55686950683594]","[45.865299224853516, 127.04978942871094]","[35.69404602050781, 101.10340881347656]","[29.814271926879883, 74.31227111816406]"
"[119.60552978515625, 218.4916534423828]","[163.50901794433594, 192.05377197265625]","[187.43057250976562, 164.4439239501953]","[206.51844787597656, 141.38116455078125]","[224.2520751953125, 119.14874267578125]","[141.92738342285156, 137.9383544921875]","[132.87741088867188, 123.34968566894531]","[136.9097137451172, 145.73048400878906]","[142.08103942871094, 158.859619140625]","[115.59230041503906, 145.16253662109375]","[108.33172607421875, 135.0294647216797]","[114.48739624023438, 164.10516357421875]","[116.25607299804688, 178.68724060058594]","[91.9133529663086, 150.8720245361328]","[88.08467864990234, 143.6152801513672]","[98.4599609375, 168.86305236816406]","[104.70503997802734, 181.31517028808594]","[70.9223403930664, 152.18951416015625]","[52.45307922363281, 124.22737884521484]","[43.050472259521484, 100.35816192626953]","[37.83005142211914, 73.97042083740234]"
"[120.04037475585938, 223.43955993652344]","[164.54660034179688, 196.46743774414062]","[186.17181396484375, 167.60791015625]","[201.76824951171875, 139.27088928222656]","[217.64317321777344, 113.94888305664062]","[145.1494598388672, 147.62867736816406]","[129.4901580810547, 118.73106384277344]","[132.63401794433594, 137.97085571289062]","[139.6204071044922, 152.55511474609375]","[118.21060943603516, 151.53219604492188]","[104.99056243896484, 128.91705322265625]","[110.81340789794922, 154.1248779296875]","[115.82401275634766, 172.51702880859375]","[92.86003112792969, 156.32000732421875]","[83.75096130371094, 136.0015106201172]","[91.67304992675781, 161.3181915283203]","[98.58106231689453, 180.11512756347656]","[69.42755126953125, 158.3667755126953]","[50.468971252441406, 121.91800689697266]","[37.44633102416992, 97.79608154296875]","[30.553585052490234, 74.11559295654297]"
"[119.3050765991211, 220.87957763671875]","[159.64756774902344, 195.7292022705078]","[180.79266357421875, 169.84591674804688]","[197.7825927734375, 145.9968719482422]","[219.0229949951172, 126.18913269042969]","[142.27682495117188, 137.0040283203125]","[138.43031311035156, 119.59400177001953]","[140.527587890625, 143.547119140625]","[142.6792755126953, 158.83119201660156]","[119.15016174316406, 145.01324462890625]","[116.40949249267578, 127.10774993896484]","[122.1435317993164, 153.89248657226562]","[123.68521881103516, 168.57481384277344]","[97.7203140258789, 150.1984100341797]","[96.29721069335938, 136.5313720703125]","[106.11911010742188, 161.51089477539062]","[110.4586410522461, 176.43460083007812]","[77.64501190185547, 149.62258911132812]","[62.32521438598633, 118.64805603027344]","[55.51220703125, 95.62118530273438]","[51.172691345214844, 71.11402893066406]"
"[117.57918548583984, 227.12196350097656]","[162.51380920410156, 199.104248046875]","[184.92062377929688, 172.883056640625]","[201.091064453125, 146.80538940429688]","[216.01380920410156, 122.95308685302734]","[135.3365020751953, 137.97096252441406]","[126.30870056152344, 121.26509094238281]","[129.71685791015625, 145.24200439453125]","[132.39007568359375, 158.30026245117188]","[111.68452453613281, 147.9017791748047]","[102.15552520751953, 133.49246215820312]","[109.84117126464844, 160.84873962402344]","[111.30498504638672, 174.80197143554688]","[90.20874786376953, 157.3087158203125]","[83.37281036376953, 146.26828002929688]","[95.32669830322266, 171.79747009277344]","[102.21683502197266, 187.0585479736328]","[69.92870330810547, 160.92559814453125]","[49.892147064208984, 128.75860595703125]","[38.156314849853516, 105.50765228271484]","[29.624238967895508, 82.18060302734375]"
"[124.20896911621094, 222.1005859375]","[163.87872314453125, 194.34756469726562]","[184.20458984375, 165.96844482421875]","[202.4814453125, 142.18179321289062]","[218.66136169433594, 120.46267700195312]","[146.4583282470703, 131.72409057617188]","[138.9227752685547, 114.44780731201172]","[141.22250366210938, 138.90635681152344]","[143.10836791992188, 154.1780242919922]","[123.0232162475586, 141.1257781982422]","[117.00115203857422, 125.4795150756836]","[123.77555084228516, 155.89923095703125]","[125.47711944580078, 172.37380981445312]","[100.75060272216797, 148.5107421875]","[98.4139633178711, 137.70980834960938]","[108.47630310058594, 165.4615478515625]","[113.08435821533203, 181.93919372558594]","[80.76350402832031, 151.4525909423828]","[65.97042846679688, 124.38349151611328]","[59.35866928100586, 102.50759887695312]","[54.4210319519043, 78.9800796508789]"
"[118.72745513916016, 224.8494873046875]","[163.44956970214844, 199.4962158203125]","[184.57138061523438, 167.77940368652344]","[199.6365966796875, 139.24427795410156]","[213.728759765625, 114.53656768798828]","[140.8749542236328, 139.63247680664062]","[129.02670288085938, 113.4361343383789]","[132.5247039794922, 138.07598876953125]","[137.08949279785156, 150.80616760253906]","[115.93250274658203, 147.29452514648438]","[103.30300903320312, 126.44731140136719]","[111.03868865966797, 154.34349060058594]","[115.9295883178711, 168.15785217285156]","[92.9124984741211, 155.43865966796875]","[82.2488021850586, 136.10189819335938]","[92.2286605834961, 162.41390991210938]","[99.5096206665039, 176.41395568847656]","[71.59220886230469, 159.7292022705078]","[51.024505615234375, 124.92564392089844]","[38.126861572265625, 102.17787170410156]","[28.919097900390625, 77.90937805175781]"
"[122.04393768310547, 230.09848022460938]","[166.73403930664062, 202.40614318847656]","[190.62020874023438, 171.59837341308594]","[208.39108276367188, 144.16864013671875]","[226.2723388671875, 120.02261352539062]","[144.81944274902344, 134.8888397216797]","[139.51608276367188, 118.51030731201172]","[140.55947875976562, 141.22628784179688]","[140.1472930908203, 153.80026245117188]","[119.75196838378906, 141.76312255859375]","[117.95099639892578, 127.75106811523438]","[120.93359375, 154.18800354003906]","[119.6411361694336, 166.44097900390625]","[97.50904083251953, 148.4097900390625]","[97.82889556884766, 138.66664123535156]","[103.81288146972656, 160.86282348632812]","[106.15048217773438, 171.0772247314453]","[77.64488983154297, 151.64686584472656]","[64.10265350341797, 123.83890533447266]","[55.827186584472656, 99.80276489257812]","[49.33515167236328, 74.21588134765625]"
"[118.7593994140625, 228.6814422607422]","[164.68739318847656, 202.90570068359375]","[194.68380737304688, 170.36642456054688]","[216.49908447265625, 142.3468475341797]","[234.83172607421875, 117.50761413574219]","[147.3894805908203, 126.57047271728516]","[141.8377685546875, 100.92871856689453]","[144.4578094482422, 128.94735717773438]","[145.93603515625, 145.21034240722656]","[119.968994140625, 132.95277404785156]","[116.77183532714844, 110.33164978027344]","[123.28710174560547, 142.1357421875]","[126.84446716308594, 157.9614715576172]","[95.55060577392578, 139.70616149902344]","[97.03837585449219, 122.08275604248047]","[105.00521850585938, 149.11695861816406]","[109.62114715576172, 161.3599853515625]","[74.59825134277344, 143.7237548828125]","[60.71529769897461, 107.75800323486328]","[53.416385650634766, 84.55290222167969]","[46.39373779296875, 56.396087646484375]"
"[117.24394989013672, 226.82662963867188]","[160.28622436523438, 194.72409057617188]","[182.8562469482422, 169.33872985839844]","[198.85243225097656, 143.94204711914062]","[211.0867156982422, 120.91203308105469]","[138.2307586669922, 130.14622497558594]","[122.99183654785156, 108.73847961425781]","[125.19766235351562, 137.10394287109375]","[129.3678741455078, 154.3899383544922]","[112.85617065429688, 140.7659454345703]","[98.59457397460938, 123.24971771240234]","[104.58358001708984, 153.4394989013672]","[108.73345947265625, 169.2959442138672]","[89.18180847167969, 150.85162353515625]","[77.43657684326172, 134.0417938232422]","[87.5500717163086, 161.93215942382812]","[95.69599151611328, 178.06724548339844]","[66.34896850585938, 155.8491668701172]","[45.304656982421875, 118.1408462524414]","[35.816932678222656, 95.2120132446289]","[31.122896194458008, 71.66021728515625]"
"[120.39742279052734, 223.26600646972656]","[162.1237030029297, 195.26132202148438]","[185.18084716796875, 168.41476440429688]","[204.1253204345703, 144.8014678955078]","[222.2101287841797, 122.39639282226562]","[141.36807250976562, 134.15762329101562]","[132.94224548339844, 112.94502258300781]","[136.13308715820312, 136.95680236816406]","[139.9381866455078, 153.9859161376953]","[116.2926254272461, 142.30348205566406]","[110.06549072265625, 125.26161193847656]","[116.06800842285156, 155.75889587402344]","[118.29363250732422, 174.0438995361328]","[93.45535278320312, 149.9916229248047]","[87.86527252197266, 136.81788635253906]","[99.82949829101562, 162.8134307861328]","[107.25677490234375, 178.39511108398438]","[72.30724334716797, 152.59080505371094]","[55.82219314575195, 123.38678741455078]","[47.29181671142578, 98.8306884765625]","[40.087467193603516, 73.11386108398438]"
"[114.63995361328125, 223.30783081054688]","[157.0686492919922, 201.3933868408203]","[181.6520233154297, 179.1461181640625]","[204.04251098632812, 157.54428100585938]","[225.01513671875, 142.2039337158203]","[135.52517700195312, 140.3231964111328]","[132.38002014160156, 129.73452758789062]","[136.63442993164062, 151.75401306152344]","[138.00680541992188, 162.2206573486328]","[112.08576965332031, 147.61891174316406]","[109.84286499023438, 140.71688842773438]","[117.71306610107422, 168.92735290527344]","[115.07662200927734, 184.06504821777344]","[89.8638916015625, 154.869140625]","[86.81825256347656, 147.95706176757812]","[99.68418884277344, 168.4673614501953]","[105.33045959472656, 182.17623901367188]","[69.51587677001953, 156.8535919189453]","[50.931846618652344, 126.75010681152344]","[44.284324645996094, 105.71823120117188]","[37.90484619140625, 86.7096176147461]"
"[115.15435791015625, 217.31944274902344]","[155.356689453125, 193.76364135742188]","[179.64303588867188, 171.3245849609375]","[203.9621124267578, 150.3846893310547]","[227.24588012695312, 134.1490478515625]","[140.6972198486328, 139.41807556152344]","[140.84213256835938, 117.51583099365234]","[144.3450469970703, 137.43980407714844]","[145.76922607421875, 152.22544860839844]","[116.50418090820312, 145.55332946777344]","[117.07527160644531, 125.15848541259766]","[124.74457550048828, 150.44224548339844]","[124.53527069091797, 170.03428649902344]","[93.4288101196289, 149.0369110107422]","[95.18841552734375, 132.3899383544922]","[108.32843780517578, 155.22689819335938]","[113.6995849609375, 172.37741088867188]","[73.47712707519531, 147.8525390625]","[57.745365142822266, 114.09808349609375]","[52.3438720703125, 90.26799774169922]","[47.82521057128906, 68.23162078857422]"
"[115.53572845458984, 223.21849060058594]","[159.12474060058594, 195.18630981445312]","[181.11534118652344, 167.4805908203125]","[201.8711395263672, 142.33778381347656]","[220.21836853027344, 121.20667266845703]","[134.22128295898438, 139.7376708984375]","[130.9610595703125, 115.65411376953125]","[136.96942138671875, 136.6377410888672]","[141.444580078125, 153.92286682128906]","[111.23101806640625, 149.05120849609375]","[103.97251892089844, 129.3860626220703]","[114.6546630859375, 156.5752716064453]","[119.11326599121094, 175.45713806152344]","[89.83661651611328, 157.53060913085938]","[81.89175415039062, 140.17822265625]","[96.94857025146484, 164.80059814453125]","[106.55888366699219, 182.48599243164062]","[70.38858795166016, 162.4291229248047]","[46.25723648071289, 127.83173370361328]","[34.36067199707031, 102.96820068359375]","[26.890933990478516, 78.95330047607422]"
"[118.92765045166016, 220.92666625976562]","[160.45162963867188, 191.44235229492188]","[178.4888916015625, 166.58660888671875]","[197.7498016357422, 144.89491271972656]","[221.42684936523438, 130.95631408691406]","[139.5478515625, 141.568603515625]","[139.9210662841797, 117.10112762451172]","[142.7473907470703, 137.9232177734375]","[142.5061798095703, 153.6191864013672]","[115.69037628173828, 147.70016479492188]","[118.20158386230469, 129.3146209716797]","[125.78691864013672, 157.39776611328125]","[124.47713470458984, 177.08763122558594]","[93.82477569580078, 152.5894012451172]","[94.66312408447266, 139.87794494628906]","[107.49713134765625, 164.18064880371094]","[111.69259643554688, 180.8292236328125]","[74.05441284179688, 153.05062866210938]","[55.13822555541992, 121.25971221923828]","[46.99795913696289, 96.2716293334961]","[40.45676040649414, 72.09800720214844]"
"[113.39793395996094, 219.66383361816406]","[156.98281860351562, 193.61114501953125]","[176.7884979248047, 169.5599365234375]","[197.99696350097656, 147.44021606445312]","[223.0651397705078, 129.8250732421875]","[134.80078125, 141.98724365234375]","[137.68299865722656, 123.82637023925781]","[140.95948791503906, 144.7521209716797]","[142.55543518066406, 157.62600708007812]","[109.61244201660156, 146.35906982421875]","[109.08872985839844, 136.25120544433594]","[114.2833251953125, 162.18038940429688]","[113.71501159667969, 180.99063110351562]","[87.0149917602539, 151.54701232910156]","[84.7481460571289, 143.72531127929688]","[97.4780502319336, 166.19602966308594]","[105.81694793701172, 182.64199829101562]","[66.515380859375, 152.95205688476562]","[45.13478469848633, 120.20663452148438]","[35.651268005371094, 94.59113311767578]","[30.512880325317383, 71.23873901367188]"
"[110.0025634765625, 219.88775634765625]","[153.78335571289062, 192.3126220703125]","[174.3119354248047, 166.6119842529297]","[195.1358184814453, 144.51211547851562]","[222.1252899169922, 127.9592514038086]","[132.44149780273438, 140.25341796875]","[135.3624725341797, 116.84959411621094]","[139.05615234375, 139.6619873046875]","[140.68052673339844, 156.71861267089844]","[107.79850006103516, 144.79637145996094]","[106.79985046386719, 128.8660125732422]","[113.44831085205078, 155.38031005859375]","[114.10399627685547, 176.7874298095703]","[84.93984985351562, 150.1813507080078]","[83.13045501708984, 135.78146362304688]","[95.50983428955078, 158.53675842285156]","[102.61000061035156, 177.7440185546875]","[65.01814270019531, 152.5438995361328]","[44.0003547668457, 118.82755279541016]","[35.14742660522461, 95.39965057373047]","[30.071931838989258, 74.75997161865234]"
"[122.12540435791016, 221.32769775390625]","[161.41123962402344, 195.2830352783203]","[182.5441436767578, 170.3062744140625]","[204.80703735351562, 148.09906005859375]","[230.27780151367188, 130.09214782714844]","[143.0414276123047, 141.35324096679688]","[143.62490844726562, 122.10044860839844]","[146.379638671875, 141.93597412109375]","[147.0436248779297, 155.60975646972656]","[118.21501159667969, 147.36178588867188]","[120.00701141357422, 129.13731384277344]","[125.89008331298828, 155.2857666015625]","[125.08268737792969, 173.34262084960938]","[95.14057922363281, 152.51168823242188]","[98.8226318359375, 139.46824645996094]","[111.16912078857422, 163.219970703125]","[116.43445587158203, 180.61895751953125]","[74.9461898803711, 152.0293426513672]","[59.86732864379883, 121.0487289428711]","[52.39564895629883, 97.3990707397461]","[46.766693115234375, 75.95211029052734]"
"[117.03246307373047, 213.00331115722656]","[162.66990661621094, 192.54275512695312]","[190.27853393554688, 164.4275360107422]","[212.4557647705078, 142.07530212402344]","[239.25509643554688, 124.55953216552734]","[141.65805053710938, 132.33596801757812]","[146.40211486816406, 111.6700668334961]","[146.25006103515625, 136.12115478515625]","[143.8894500732422, 156.97715759277344]","[113.76057434082031, 132.63255310058594]","[116.55176544189453, 122.04853057861328]","[119.902587890625, 152.08981323242188]","[121.24263000488281, 173.7564697265625]","[88.12760162353516, 136.52235412597656]","[87.74437713623047, 125.001220703125]","[98.84825897216797, 151.14273071289062]","[107.98982238769531, 169.1863555908203]","[65.18024444580078, 139.1537322998047]","[45.81999206542969, 112.11138916015625]","[36.18180465698242, 92.11212158203125]","[31.8159236907959, 70.39299774169922]"
"[116.69100952148438, 220.1490478515625]","[164.81182861328125, 194.3767547607422]","[187.07861328125, 164.76239013671875]","[208.54368591308594, 142.04209899902344]","[237.31446838378906, 127.29721069335938]","[142.43597412109375, 136.1454620361328]","[145.5830078125, 107.92491912841797]","[147.69818115234375, 129.16952514648438]","[147.55455017089844, 147.58872985839844]","[115.88819885253906, 140.70230102539062]","[118.15019989013672, 117.6403579711914]","[122.5698471069336, 143.56982421875]","[122.455810546875, 163.5331268310547]","[91.95518493652344, 145.09481811523438]","[91.94246673583984, 124.38121032714844]","[104.46571350097656, 148.4724884033203]","[112.18614959716797, 165.8340301513672]","[70.54364013671875, 144.9154510498047]","[51.18465805053711, 113.4116439819336]","[44.652183532714844, 90.44096374511719]","[41.762062072753906, 66.68058013916016]"
"[111.39286804199219, 220.41802978515625]","[159.86964416503906, 195.40066528320312]","[182.0992431640625, 164.1868438720703]","[204.4984130859375, 142.47833251953125]","[233.29673767089844, 128.0853729248047]","[135.5183868408203, 132.57032775878906]","[138.45408630371094, 107.9183578491211]","[138.39773559570312, 132.73507690429688]","[137.1494140625, 151.59884643554688]","[109.82544708251953, 137.99676513671875]","[113.23080444335938, 119.8523178100586]","[117.75395202636719, 151.21334838867188]","[119.85570526123047, 172.47727966308594]","[86.44550323486328, 143.0853729248047]","[84.82601928710938, 126.60240936279297]","[97.52184295654297, 154.81394958496094]","[106.3769760131836, 173.2978057861328]","[66.79873657226562, 144.60748291015625]","[47.05052947998047, 114.3055419921875]","[38.95814895629883, 91.80972290039062]","[35.269874572753906, 67.2174301147461]"
"[111.53888702392578, 218.72415161132812]","[159.0368194580078, 194.2494659423828]","[182.73587036132812, 162.75302124023438]","[206.0482635498047, 141.0729522705078]","[235.3131103515625, 126.47898864746094]","[138.27938842773438, 128.91819763183594]","[137.57643127441406, 106.85384368896484]","[137.68072509765625, 133.05531311035156]","[137.9248809814453, 154.61212158203125]","[110.42704010009766, 132.62103271484375]","[111.75371551513672, 119.7300796508789]","[115.92984008789062, 151.75387573242188]","[118.72374725341797, 176.57167053222656]","[84.79005432128906, 137.0118408203125]","[83.23865509033203, 123.46398162841797]","[94.68917846679688, 150.9250030517578]","[104.00501251220703, 171.489990234375]","[62.50749969482422, 138.27947998046875]","[44.07742691040039, 109.45878601074219]","[36.40856170654297, 88.15042114257812]","[33.937679290771484, 66.66085052490234]"
"[114.63121795654297, 217.09556579589844]","[160.82188415527344, 191.95355224609375]","[184.5390167236328, 164.24700927734375]","[207.45094299316406, 143.6890869140625]","[237.99862670898438, 131.23838806152344]","[140.94436645507812, 132.34466552734375]","[140.0078887939453, 108.76315307617188]","[139.58340454101562, 134.64112854003906]","[138.83287048339844, 153.49948120117188]","[114.38957977294922, 136.95143127441406]","[113.13068389892578, 118.34449005126953]","[116.00293731689453, 149.51187133789062]","[117.43878936767578, 170.32615661621094]","[89.48966217041016, 142.43695068359375]","[85.31047821044922, 124.90328979492188]","[96.12487030029297, 153.6926727294922]","[104.6815185546875, 172.43185424804688]","[67.45015716552734, 145.027587890625]","[47.83951187133789, 113.36893463134766]","[39.42633056640625, 91.68659210205078]","[34.892799377441406, 68.7689437866211]"
"[116.48326873779297, 217.12240600585938]","[157.5628204345703, 193.4256134033203]","[179.52362060546875, 170.77218627929688]","[202.66197204589844, 152.4254913330078]","[230.72128295898438, 142.23817443847656]","[139.93106079101562, 136.69601440429688]","[140.2539825439453, 111.15031433105469]","[140.0172882080078, 134.456298828125]","[138.3474884033203, 152.2549591064453]","[117.4896469116211, 141.58706665039062]","[121.07489776611328, 120.2694091796875]","[125.07769775390625, 149.880859375]","[124.42391204833984, 169.87005615234375]","[95.69133758544922, 145.6562957763672]","[98.51177978515625, 130.21080017089844]","[107.17829895019531, 157.11949157714844]","[110.12174224853516, 174.623779296875]","[76.40824127197266, 144.386474609375]","[64.0598373413086, 113.92622375488281]","[61.79088592529297, 91.35711669921875]","[59.18151092529297, 68.13552856445312]"
