point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[120.94474029541016, 246.30560302734375]","[150.37734985351562, 226.07965087890625]","[172.3558807373047, 208.55015563964844]","[187.8457489013672, 184.90635681152344]","[190.36448669433594, 168.257080078125]","[143.69923400878906, 165.32894897460938]","[152.52987670898438, 131.73094177246094]","[159.4637908935547, 113.13690185546875]","[164.8418426513672, 102.99955749511719]","[125.53070068359375, 162.0586700439453]","[134.02490234375, 117.99533081054688]","[147.73516845703125, 100.3182601928711]","[159.88658142089844, 97.44621276855469]","[112.51396942138672, 163.15414428710938]","[117.70585632324219, 119.7640151977539]","[133.60708618164062, 107.02426147460938]","[146.26654052734375, 109.24449920654297]","[99.71919250488281, 168.22824096679688]","[97.9283447265625, 132.8134765625]","[107.0234146118164, 117.26378631591797]","[119.22512817382812, 111.89725494384766]"
"[118.14337921142578, 242.91122436523438]","[150.12294006347656, 226.93545532226562]","[171.53866577148438, 210.59010314941406]","[186.4080047607422, 187.3517303466797]","[190.46856689453125, 171.3160400390625]","[139.6763916015625, 165.27340698242188]","[150.8043670654297, 132.21348571777344]","[159.83255004882812, 120.17989349365234]","[168.0658416748047, 113.73809814453125]","[122.39244842529297, 160.48036193847656]","[131.1540985107422, 118.78954315185547]","[146.36688232421875, 101.62550354003906]","[159.1405792236328, 97.16466522216797]","[111.21635437011719, 162.46253967285156]","[117.72187042236328, 124.00359344482422]","[136.61761474609375, 110.267333984375]","[150.6212615966797, 109.41815185546875]","[101.37147521972656, 167.30003356933594]","[102.93196105957031, 135.79861450195312]","[113.46995544433594, 118.38550567626953]","[124.85277557373047, 110.31902313232422]"
"[119.31745910644531, 237.20474243164062]","[156.5797882080078, 219.68536376953125]","[172.265380859375, 201.3578643798828]","[183.23789978027344, 176.36431884765625]","[183.7007293701172, 155.5926055908203]","[142.6091766357422, 156.2935028076172]","[150.19525146484375, 123.4703140258789]","[156.4981231689453, 110.47015380859375]","[162.49143981933594, 103.21156311035156]","[121.76245880126953, 153.25689697265625]","[130.30108642578125, 111.70138549804688]","[145.4991455078125, 97.92970275878906]","[156.5060577392578, 96.58553314208984]","[108.56978607177734, 155.95932006835938]","[116.33251953125, 118.26268005371094]","[133.13076782226562, 106.96212768554688]","[143.561279296875, 107.64274597167969]","[98.39236450195312, 160.35354614257812]","[103.39906311035156, 131.11004638671875]","[116.28761291503906, 117.30079650878906]","[126.10216522216797, 113.59490966796875]"
"[118.9934310913086, 242.33546447753906]","[159.1191864013672, 223.3734130859375]","[177.99746704101562, 203.89060974121094]","[189.86746215820312, 176.604248046875]","[190.65545654296875, 155.61318969726562]","[140.44981384277344, 160.6277313232422]","[146.83065795898438, 126.35906982421875]","[153.75634765625, 113.7900161743164]","[160.86497497558594, 107.38169860839844]","[120.21747589111328, 158.2926483154297]","[129.08775329589844, 116.95225524902344]","[145.86990356445312, 101.41378021240234]","[158.93971252441406, 97.9692611694336]","[106.906494140625, 161.7698974609375]","[115.45684814453125, 123.93376922607422]","[133.4695587158203, 116.05005645751953]","[144.9223175048828, 119.90402221679688]","[95.90943908691406, 167.9899139404297]","[99.49427795410156, 136.06698608398438]","[112.91678619384766, 124.70877075195312]","[124.4294204711914, 123.12411499023438]"
"[120.94345092773438, 245.00033569335938]","[161.12791442871094, 222.52430725097656]","[180.09051513671875, 202.82080078125]","[191.09909057617188, 174.4830780029297]","[190.2820281982422, 154.7290496826172]","[147.7721405029297, 161.0743865966797]","[154.3758544921875, 119.8984603881836]","[161.61065673828125, 94.30148315429688]","[168.0763397216797, 79.46046447753906]","[127.45542907714844, 157.49122619628906]","[136.1617431640625, 111.0162124633789]","[153.5992889404297, 96.76113891601562]","[167.90158081054688, 97.54023742675781]","[114.5470199584961, 159.49417114257812]","[121.50159454345703, 115.31645965576172]","[138.87205505371094, 103.03772735595703]","[151.63864135742188, 104.83558654785156]","[103.43344116210938, 165.0524139404297]","[105.76626586914062, 129.7814483642578]","[117.31329345703125, 115.23165130615234]","[129.65048217773438, 111.55690002441406]"
"[119.64262390136719, 246.5356903076172]","[157.4817657470703, 228.38829040527344]","[176.01905822753906, 208.6897430419922]","[188.41656494140625, 182.4852752685547]","[192.5494842529297, 162.808349609375]","[141.74513244628906, 164.95924377441406]","[151.0902557373047, 132.64791870117188]","[156.8053741455078, 116.0648193359375]","[163.1800994873047, 104.78367614746094]","[122.56453704833984, 161.5104522705078]","[130.45578002929688, 119.11312103271484]","[143.41160583496094, 100.56439971923828]","[156.88075256347656, 96.54439544677734]","[109.58615112304688, 163.82229614257812]","[117.71691131591797, 123.65620422363281]","[132.43983459472656, 110.9869613647461]","[145.11578369140625, 112.5193099975586]","[96.77218627929688, 169.9705047607422]","[99.88458251953125, 135.68563842773438]","[108.65393829345703, 119.74076843261719]","[119.91192626953125, 114.9588851928711]"
"[116.16415405273438, 237.4808349609375]","[155.32554626464844, 221.969482421875]","[172.38897705078125, 202.40704345703125]","[186.70101928710938, 177.19320678710938]","[187.36085510253906, 155.64064025878906]","[140.06307983398438, 157.1546630859375]","[149.2394256591797, 125.15257263183594]","[157.18284606933594, 119.81950378417969]","[164.57859802246094, 121.86100769042969]","[120.0280990600586, 155.7914581298828]","[129.33580017089844, 110.44926452636719]","[145.50991821289062, 97.65534973144531]","[157.24517822265625, 98.85405731201172]","[107.36675262451172, 160.47512817382812]","[114.94992065429688, 121.00227355957031]","[133.9103546142578, 112.72537994384766]","[147.04592895507812, 116.09819793701172]","[98.20545959472656, 167.50982666015625]","[101.53014373779297, 135.63177490234375]","[115.9633560180664, 125.9424057006836]","[126.82970428466797, 126.6061782836914]"
"[120.04676818847656, 239.6824951171875]","[157.90110778808594, 221.7128143310547]","[173.2338409423828, 202.55685424804688]","[184.22738647460938, 176.39727783203125]","[184.41452026367188, 156.1866455078125]","[141.29383850097656, 161.35147094726562]","[147.18527221679688, 125.35662078857422]","[152.53097534179688, 118.5436019897461]","[156.51846313476562, 116.54586791992188]","[120.77071380615234, 160.1136016845703]","[125.384521484375, 115.12491607666016]","[137.072265625, 98.21009826660156]","[144.5349884033203, 94.9134292602539]","[106.71936798095703, 162.9125518798828]","[111.00743865966797, 124.3796615600586]","[124.63591766357422, 117.22200775146484]","[132.6737518310547, 121.2197265625]","[95.15404510498047, 168.5103302001953]","[95.01534271240234, 135.61070251464844]","[103.73786163330078, 124.00719451904297]","[109.98812866210938, 121.60490417480469]"
"[123.44071197509766, 244.5438995361328]","[161.80343627929688, 222.89830017089844]","[176.7088165283203, 199.85057067871094]","[185.7313690185547, 172.18080139160156]","[183.64369201660156, 151.01617431640625]","[145.41978454589844, 159.7990264892578]","[150.365966796875, 127.20707702636719]","[156.7082977294922, 119.5760726928711]","[162.07847595214844, 117.27372741699219]","[125.22340393066406, 159.07481384277344]","[127.7562484741211, 115.2820053100586]","[140.64015197753906, 99.16712188720703]","[150.25660705566406, 96.61568450927734]","[109.83378601074219, 163.6088104248047]","[112.58707427978516, 125.95645141601562]","[128.4457244873047, 118.66905975341797]","[140.23031616210938, 123.12122344970703]","[95.3055191040039, 171.74571228027344]","[96.82080078125, 139.2924346923828]","[106.62518310546875, 126.5704116821289]","[116.0224380493164, 124.20852661132812]"
"[122.06975555419922, 245.4420166015625]","[161.06365966796875, 223.5714874267578]","[176.20726013183594, 202.4790802001953]","[186.830322265625, 174.0787811279297]","[188.05308532714844, 152.14564514160156]","[139.80755615234375, 158.93359375]","[142.60031127929688, 127.4231185913086]","[148.73062133789062, 118.5146255493164]","[156.22215270996094, 116.52279663085938]","[121.66558837890625, 158.89285278320312]","[127.54717254638672, 116.48306274414062]","[146.26806640625, 104.03486633300781]","[161.21234130859375, 104.2854995727539]","[109.42015838623047, 164.4232177734375]","[114.67974853515625, 127.43790435791016]","[135.11329650878906, 122.16317749023438]","[150.79226684570312, 127.6825942993164]","[98.13629150390625, 172.56646728515625]","[99.56369018554688, 141.95291137695312]","[111.58021545410156, 128.12745666503906]","[122.42887115478516, 124.37602233886719]"
"[126.01708221435547, 248.0462646484375]","[162.00389099121094, 223.41200256347656]","[175.7708740234375, 202.95838928222656]","[184.08030700683594, 175.6671905517578]","[183.8390655517578, 156.14495849609375]","[143.7032012939453, 162.57156372070312]","[146.3728790283203, 131.38186645507812]","[153.517822265625, 120.5914535522461]","[161.2071990966797, 113.81297302246094]","[125.11576080322266, 159.90589904785156]","[130.2227783203125, 118.4464111328125]","[145.6766357421875, 104.61990356445312]","[158.93775939941406, 103.15058135986328]","[110.76172637939453, 162.38331604003906]","[114.22010803222656, 125.61476135253906]","[131.28863525390625, 119.4923095703125]","[146.0965576171875, 124.52494812011719]","[96.14960479736328, 169.74488830566406]","[94.45191955566406, 137.0825653076172]","[103.7259521484375, 123.13131713867188]","[115.19544219970703, 119.60977935791016]"
"[117.9085922241211, 248.20455932617188]","[154.55201721191406, 229.0403594970703]","[174.1222686767578, 209.17840576171875]","[186.92605590820312, 180.29537963867188]","[189.18051147460938, 160.3598175048828]","[141.7801971435547, 168.38198852539062]","[152.298095703125, 130.33970642089844]","[161.70892333984375, 107.49444580078125]","[170.96287536621094, 93.98837280273438]","[122.12372589111328, 162.30322265625]","[134.29925537109375, 116.73673248291016]","[149.4449462890625, 98.20218658447266]","[164.2470245361328, 93.68437957763672]","[108.55305480957031, 161.7274932861328]","[116.17096710205078, 118.53762817382812]","[133.80026245117188, 106.0993881225586]","[149.80264282226562, 105.68132781982422]","[95.4478530883789, 164.65524291992188]","[96.91152954101562, 128.23060607910156]","[108.30095672607422, 112.4286880493164]","[123.27338409423828, 104.79103088378906]"
"[122.31513977050781, 245.4192657470703]","[158.11595153808594, 219.70126342773438]","[172.45501708984375, 199.58006286621094]","[180.69056701660156, 174.81283569335938]","[178.1404266357422, 154.2759246826172]","[140.6985321044922, 161.2921142578125]","[146.29127502441406, 130.1442413330078]","[150.1553497314453, 109.61231994628906]","[154.07769775390625, 95.46885681152344]","[121.06470489501953, 161.20851135253906]","[123.24048614501953, 121.26673889160156]","[132.9582977294922, 101.7424087524414]","[142.04319763183594, 95.07113647460938]","[104.69940948486328, 166.46778869628906]","[103.86304473876953, 132.4014892578125]","[116.67961120605469, 118.49153900146484]","[129.45742797851562, 116.82717895507812]","[87.7913818359375, 176.2342987060547]","[83.12545776367188, 145.859375]","[88.82638549804688, 128.04269409179688]","[98.18148803710938, 119.03910827636719]"
"[121.94911193847656, 246.44287109375]","[158.50013732910156, 222.15887451171875]","[173.9523162841797, 201.90341186523438]","[183.29617309570312, 176.78695678710938]","[183.7063446044922, 155.49827575683594]","[143.6283721923828, 162.6881866455078]","[150.53643798828125, 131.47256469726562]","[157.17681884765625, 115.25196075439453]","[163.19879150390625, 103.15269470214844]","[124.31373596191406, 158.1981964111328]","[129.8369598388672, 116.7538070678711]","[142.314453125, 98.06594848632812]","[154.1522979736328, 91.94742584228516]","[108.74178314208984, 159.0033721923828]","[112.56327056884766, 122.97098541259766]","[126.77439880371094, 114.5648422241211]","[140.46466064453125, 117.02790832519531]","[92.08979034423828, 164.18966674804688]","[91.65836334228516, 132.6907501220703]","[99.60474395751953, 119.23037719726562]","[111.15663146972656, 115.45050811767578]"
"[125.95337677001953, 248.03826904296875]","[161.3075714111328, 226.6695556640625]","[178.14126586914062, 207.94229125976562]","[188.44537353515625, 179.28207397460938]","[187.79820251464844, 160.167236328125]","[145.60223388671875, 168.1686248779297]","[156.08670043945312, 130.39549255371094]","[164.26014709472656, 108.66585540771484]","[171.74330139160156, 95.15184020996094]","[126.50225830078125, 164.12530517578125]","[134.10275268554688, 122.85623931884766]","[147.7758026123047, 103.1818618774414]","[160.47816467285156, 96.40260314941406]","[111.8421859741211, 165.550048828125]","[115.28810119628906, 127.32174682617188]","[129.86279296875, 113.79403686523438]","[143.27078247070312, 112.16059112548828]","[97.27577209472656, 170.4064483642578]","[95.16839599609375, 135.9019012451172]","[103.05503845214844, 119.12174224853516]","[114.8095703125, 111.11244201660156]"
"[129.5342559814453, 246.25152587890625]","[165.48060607910156, 221.49856567382812]","[182.52005004882812, 202.65184020996094]","[191.27792358398438, 175.07533264160156]","[186.61447143554688, 156.92782592773438]","[149.12960815429688, 165.1442108154297]","[156.22071838378906, 130.2414093017578]","[164.491455078125, 111.2435302734375]","[171.78932189941406, 98.85696411132812]","[128.98309326171875, 162.2029266357422]","[135.4532012939453, 121.46929168701172]","[149.0022735595703, 103.90145111083984]","[160.88229370117188, 99.51203155517578]","[113.1427001953125, 163.724609375]","[116.84716796875, 126.30896759033203]","[130.4790802001953, 114.75425720214844]","[142.9767608642578, 114.96696472167969]","[97.7194595336914, 169.17361450195312]","[95.21217346191406, 135.54031372070312]","[102.66443634033203, 119.9584732055664]","[114.33484649658203, 113.98246002197266]"
"[128.7879638671875, 245.8953094482422]","[163.3439178466797, 224.49485778808594]","[180.58206176757812, 205.57386779785156]","[189.656982421875, 178.0188751220703]","[183.89239501953125, 161.01809692382812]","[149.70350646972656, 168.04737854003906]","[155.49559020996094, 132.175537109375]","[162.1847381591797, 111.27584838867188]","[167.13890075683594, 99.39820861816406]","[130.2829132080078, 164.98672485351562]","[139.23953247070312, 122.68624877929688]","[151.4716339111328, 110.13240051269531]","[160.65982055664062, 111.39066314697266]","[116.51213073730469, 165.13619995117188]","[121.80310821533203, 125.47100830078125]","[134.14599609375, 116.6645736694336]","[144.23880004882812, 120.67957305908203]","[103.05947875976562, 168.87258911132812]","[100.44274139404297, 134.3059539794922]","[106.46337127685547, 119.42625427246094]","[115.9175796508789, 114.18475341796875]"
"[124.66407012939453, 245.7358856201172]","[158.52113342285156, 224.9789276123047]","[179.57888793945312, 209.8545379638672]","[193.77589416503906, 183.7021942138672]","[196.146728515625, 169.09613037109375]","[149.62315368652344, 171.92015075683594]","[161.22662353515625, 131.11053466796875]","[171.5291748046875, 107.55828857421875]","[180.46249389648438, 93.7144775390625]","[129.60284423828125, 168.19895935058594]","[143.0316162109375, 120.67975616455078]","[160.1132049560547, 101.99745178222656]","[174.38856506347656, 96.1058120727539]","[116.39495849609375, 168.53953552246094]","[125.72671508789062, 121.34854888916016]","[142.80235290527344, 106.01480865478516]","[156.19285583496094, 103.85857391357422]","[103.09074401855469, 170.93104553222656]","[103.55701446533203, 132.5976104736328]","[111.47555541992188, 115.81075286865234]","[120.85708618164062, 107.79837799072266]"
